"","Region","Market","Month","Year","Longitude","Latitude","01.1 FOOD_Bread Wheat (Bakery)","01.1.1.2 UNMILLED CEREALS/GRAINS_Wheat White","01.1.1.2 UNMILLED CEREALS/GRAINS_Wheat Mixed","01.1.1.2 UNMILLED CEREALS/GRAINS_Wheat Black (Red)","01.1.1.2 UNMILLED CEREALS/GRAINS_Emmer Wheat (shelled) Aja","01.1.1.2 UNMILLED CEREALS/GRAINS_Emmer Wheat (unshelled)","CEREALS MILLED_Wheat White","CEREALS MILLED_Wheat Mixed","CEREALS MILLED_Emmer Wheat(Aja)","01.2.1.1 COFFEE AND TEA_Malt-Wheat","P R I C E   I N    B I R R_Porridge 'bula' or wheat"
"620","SNNP","Welikite","January","2018","37.77266735","8.27732366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"621","SNNP","Butajira","January","2018","38.42140499","8.173264069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"622","SNNP","Hosahna","January","2018","37.84747123","7.538579317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"623","SNNP","Shone","January","2018","37.94869425","7.134857075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"624","SNNP","Doyugena","January","2018","37.78333","7.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"625","SNNP","Alaba","January","2018","38.086143","7.311546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"626","SNNP","Awasa","January","2018","38.474819","7.058624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"627","SNNP","Hagere- Selam ","January","2018","38.51921184","6.513880636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"628","SNNP","Dilla","January","2018","38.30745962","6.410516676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"629","SNNP","Yirega-¦ chefie ","January","2018","38.1988827","6.16095383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"630","SNNP","Welikite","July","2017","37.77266735","8.27732366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"631","SNNP","Butajira","July","2017","38.42140499","8.173264069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"632","SNNP","Hosahna","July","2017","37.84747123","7.538579317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"633","SNNP","Shone","July","2017","37.94869425","7.134857075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"634","SNNP","Doyugena","July","2017","37.78333","7.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"635","SNNP","Alaba","July","2017","38.086143","7.311546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"636","SNNP","Awasa","July","2017","38.474819","7.058624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"637","SNNP","Hagere- Selam ","July","2017","38.51921184","6.513880636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"638","SNNP","Dilla","July","2017","38.30745962","6.410516676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"639","SNNP","Yirega-¦ chefie ","July","2017","38.1988827","6.16095383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"640","SNNP","Welikite","June","2018","37.77266735","8.27732366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"641","SNNP","Butajira","June","2018","38.42140499","8.173264069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"642","SNNP","Hosahna","June","2018","37.84747123","7.538579317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"643","SNNP","Shone","June","2018","37.94869425","7.134857075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"644","SNNP","Doyugena","June","2018","37.78333","7.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"645","SNNP","Alaba","June","2018","38.086143","7.311546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"646","SNNP","Awasa","June","2018","38.474819","7.058624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51.48"
"647","SNNP","Hagere- Selam ","June","2018","38.51921184","6.513880636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"648","SNNP","Dilla","June","2018","38.30745962","6.410516676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"649","SNNP","Yirega-¦ chefie ","June","2018","38.1988827","6.16095383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"650","SNNP","Welikite","March","2018","37.77266735","8.27732366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"651","SNNP","Butajira","March","2018","38.42140499","8.173264069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"652","SNNP","Hosahna","March","2018","37.84747123","7.538579317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"653","SNNP","Shone","March","2018","37.94869425","7.134857075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"654","SNNP","Doyugena","March","2018","37.78333","7.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"655","SNNP","Alaba","March","2018","38.086143","7.311546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"656","SNNP","Awasa","March","2018","38.474819","7.058624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55.00"
"657","SNNP","Hagere- Selam ","March","2018","38.51921184","6.513880636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"658","SNNP","Dilla","March","2018","38.30745962","6.410516676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"659","SNNP","Yirega-¦ chefie ","March","2018","38.1988827","6.16095383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"660","SNNP","Welikite","May","2018","37.77266735","8.27732366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"661","SNNP","Butajira","May","2018","38.42140499","8.173264069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"662","SNNP","Hosahna","May","2018","37.84747123","7.538579317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"663","SNNP","Shone","May","2018","37.94869425","7.134857075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"664","SNNP","Doyugena","May","2018","37.78333","7.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"665","SNNP","Alaba","May","2018","38.086143","7.311546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"666","SNNP","Awasa","May","2018","38.474819","7.058624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"667","SNNP","Hagere- Selam ","May","2018","38.51921184","6.513880636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"668","SNNP","Dilla","May","2018","38.30745962","6.410516676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"669","SNNP","Yirega-¦ chefie ","May","2018","38.1988827","6.16095383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"670","SNNP","Welikite","November","2017","37.77266735","8.27732366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"671","SNNP","Butajira","November","2017","38.42140499","8.173264069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"672","SNNP","Hosahna","November","2017","37.84747123","7.538579317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"673","SNNP","Shone","November","2017","37.94869425","7.134857075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"674","SNNP","Doyugena","November","2017","37.78333","7.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"675","SNNP","Alaba","November","2017","38.086143","7.311546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"676","SNNP","Awasa","November","2017","38.474819","7.058624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"677","SNNP","Hagere- Selam ","November","2017","38.51921184","6.513880636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"678","SNNP","Dilla","November","2017","38.30745962","6.410516676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"679","SNNP","Yirega-¦ chefie ","November","2017","38.1988827","6.16095383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"680","SNNP","Welikite","October","2017","37.77266735","8.27732366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"681","SNNP","Butajira","October","2017","38.42140499","8.173264069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"682","SNNP","Hosahna","October","2017","37.84747123","7.538579317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"683","SNNP","Shone","October","2017","37.94869425","7.134857075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"684","SNNP","Doyugena","October","2017","37.78333","7.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"685","SNNP","Alaba","October","2017","38.086143","7.311546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"686","SNNP","Awasa","October","2017","38.474819","7.058624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"687","SNNP","Hagere- Selam ","October","2017","38.51921184","6.513880636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"688","SNNP","Dilla","October","2017","38.30745962","6.410516676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"689","SNNP","Yirega-¦ chefie ","October","2017","38.1988827","6.16095383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"690","SNNP","Welikite","September","2017","37.77266735","8.27732366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"691","SNNP","Butajira","September","2017","38.42140499","8.173264069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"692","SNNP","Hosahna","September","2017","37.84747123","7.538579317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"693","SNNP","Shone","September","2017","37.94869425","7.134857075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"694","SNNP","Doyugena","September","2017","37.78333","7.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"695","SNNP","Alaba","September","2017","38.086143","7.311546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"696","SNNP","Awasa","September","2017","38.474819","7.058624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.00"
"697","SNNP","Hagere- Selam ","September","2017","38.51921184","6.513880636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"698","SNNP","Dilla","September","2017","38.30745962","6.410516676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"699","SNNP","Yirega-¦ chefie ","September","2017","38.1988827","6.16095383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"700","SNNP","Welikite","April","2018","37.77266735","8.27732366","4.20","12.35","-","-","-","32.00","-","-","40.00","29.68",NA
"701","SNNP","Butajira","April","2018","38.42140499","8.173264069","4.20","13.00","-","18.55","30.98","-","-","-","40.00","19.16",NA
"702","SNNP","Hosahna","April","2018","37.84747123","7.538579317","5.25","13.00","-","-","-","-","-","-","32.50","13.20",NA
"703","SNNP","Shone","April","2018","37.94869425","7.134857075","4.20","13.00","-","-","-","20.00","-","-","32.00","-",NA
"704","SNNP","Doyugena","April","2018","37.78333","7.33333","3.76","11.00","-","-","-","30.00","-","-","40.00","13.29",NA
"705","SNNP","Alaba","April","2018","38.086143","7.311546","7.49","-","-","-","-","27.00","-","-","30.00","16.67",NA
"706","SNNP","Awasa","April","2018","38.474819","7.058624","6.95","15.00","-","22.00","25.50","30.00","-","-","-","34.42",NA
"707","SNNP","Hagere- Selam ","April","2018","38.51921184","6.513880636","5.19","12.23","-","-","26.50","28.00","-","-","-","-",NA
"708","SNNP","Dilla","April","2018","38.30745962","6.410516676","4.18","12.25","-","-","27.50","30.00","-","-","30.00","-",NA
"709","SNNP","Yirega-¦ chefie ","April","2018","38.1988827","6.16095383","4.68","14.00","-","-","24.00","26.00","-","-","-","14.00",NA
"710","SNNP","Welikite","August","2017","37.77266735","8.27732366","4.04","10.85","-","-","-","28.00","-","-","32.00","29.25",NA
"711","SNNP","Butajira","August","2017","38.42140499","8.173264069","4.20","11.00","-","16.68","30.00","-","-","-","32.00","16.23",NA
"712","SNNP","Hosahna","August","2017","37.84747123","7.538579317","4.20","11.25","-","-","-","-","-","-","35.00","13.24",NA
"713","SNNP","Shone","August","2017","37.94869425","7.134857075","4.20","10.00","-","-","-","25.50","-","-","40.00","12.93",NA
"714","SNNP","Doyugena","August","2017","37.78333","7.33333","4.00","9.00","-","-","-","30.00","-","-","40.00","11.63",NA
"715","SNNP","Alaba","August","2017","38.086143","7.311546","6.83","12.00","-","-","-","27.00","-","-","30.00","16.13",NA
"716","SNNP","Awasa","August","2017","38.474819","7.058624","5.34","13.00","-","15.49","26.00","30.00","-","-","-","35.09",NA
"717","SNNP","Hagere- Selam ","August","2017","38.51921184","6.513880636","4.67","12.41","-","-","26.50","-","-","-","-","16.67",NA
"718","SNNP","Dilla","August","2017","38.30745962","6.410516676","4.18","12.00","-","9.49","27.00","30.00","-","-","-","-",NA
"719","SNNP","Yirega-¦ chefie ","August","2017","38.1988827","6.16095383","4.13","10.95","-","-","26.46","-","-","-","-","13.00",NA
"720","SNNP","Welikite","December","2017","37.77266735","8.27732366","4.20","10.45","-","-","-","30.00","-","-","35.00","31.10",NA
"721","SNNP","Butajira","December","2017","38.42140499","8.173264069","4.20","10.49","-","18.45","-","30.98","-","-","38.99","21.42",NA
"722","SNNP","Hosahna","December","2017","37.84747123","7.538579317","5.25","9.00","-","-","-","-","-","-","32.00","13.33",NA
"723","SNNP","Shone","December","2017","37.94869425","7.134857075","4.20","10.00","-","-","22.00","-","-","-","36.00","-",NA
"724","SNNP","Doyugena","December","2017","37.78333","7.33333","4.20","8.50","-","-","-","30.00","-","-","-","13.03",NA
"725","SNNP","Alaba","December","2017","38.086143","7.311546","7.37","-","-","-","-","30.00","-","-","30.00","-",NA
"726","SNNP","Awasa","December","2017","38.474819","7.058624","6.52","15.00","-","15.49","26.00","30.00","-","-","-","35.40",NA
"727","SNNP","Hagere- Selam ","December","2017","38.51921184","6.513880636","5.38","11.94","-","-","26.98","28.00","-","-","-","16.67",NA
"728","SNNP","Dilla","December","2017","38.30745962","6.410516676","4.38","12.25","-","-","25.00","27.00","-","-","-","-",NA
"729","SNNP","Yirega-¦ chefie ","December","2017","38.1988827","6.16095383","4.38","12.49","-","-","24.45","28.00","-","-","-","15.00",NA
"730","SNNP","Welikite","February","2018","37.77266735","8.27732366","4.20","10.10","-","-","-","30.00","-","-","35.50","34.01",NA
"731","SNNP","Butajira","February","2018","38.42140499","8.173264069","4.20","12.00","-","18.85","-","30.00","-","-","35.00","12.16",NA
"732","SNNP","Hosahna","February","2018","37.84747123","7.538579317","5.25","10.00","-","-","-","-","-","-","32.00","14.29",NA
"733","SNNP","Shone","February","2018","37.94869425","7.134857075","4.20","12.00","-","-","-","22.00","-","-","30.00","-",NA
"734","SNNP","Doyugena","February","2018","37.78333","7.33333","4.07","11.00","-","-","-","30.00","-","-","40.00","12.83",NA
"735","SNNP","Alaba","February","2018","38.086143","7.311546","6.73","10.00","-","-","-","27.00","-","-","30.00","25.03",NA
"736","SNNP","Awasa","February","2018","38.474819","7.058624","6.60","15.00","-","15.49","27.50","30.98","-","-","-","34.30",NA
"737","SNNP","Hagere- Selam ","February","2018","38.51921184","6.513880636","5.19","10.69","-","-","26.50","28.00","-","-","-","16.67",NA
"738","SNNP","Dilla","February","2018","38.30745962","6.410516676","4.18","12.00","-","-","26.00","27.50","-","-","-","-",NA
"739","SNNP","Yirega-¦ chefie ","February","2018","38.1988827","6.16095383","4.38","12.49","-","-","23.49","26.00","-","-","-","15.00",NA
"740","SNNP","Welikite","January","2018","37.77266735","8.27732366","4.20","10.05","-","-","-","30.00","-","-","35.00","32.68",NA
"741","SNNP","Butajira","January","2018","38.42140499","8.173264069","4.20","11.00","-","18.19","-","30.98","-","-","35.00","17.24",NA
"742","SNNP","Hosahna","January","2018","37.84747123","7.538579317","5.25","10.00","-","-","-","-","-","-","30.00","13.29",NA
"743","SNNP","Shone","January","2018","37.94869425","7.134857075","4.20","10.00","-","-","23.00","-","-","-","36.00","-",NA
"744","SNNP","Doyugena","January","2018","37.78333","7.33333","3.78","10.00","-","-","-","30.00","-","-","40.00","12.28",NA
"745","SNNP","Alaba","January","2018","38.086143","7.311546","7.91","9.00","-","-","-","27.00","-","-","30.00","18.18",NA
"746","SNNP","Awasa","January","2018","38.474819","7.058624","5.93","13.49","-","14.00","26.50","30.00","-","-","-","34.60",NA
"747","SNNP","Hagere- Selam ","January","2018","38.51921184","6.513880636","5.38","11.35","-","-","26.00","28.00","-","-","-","14.44",NA
"748","SNNP","Dilla","January","2018","38.30745962","6.410516676","4.57","12.49","-","10.00","25.00","27.50","-","-","-","19.49",NA
"749","SNNP","Yirega-¦ chefie ","January","2018","38.1988827","6.16095383","4.13","12.00","-","12.00","23.49","27.50","-","-","-","15.00",NA
"750","SNNP","Welikite","July","2017","37.77266735","8.27732366","4.20","10.80","-","-","-","27.50","-","-","32.00","24.27",NA
"751","SNNP","Butajira","July","2017","38.42140499","8.173264069","4.20","10.00","-","15.76","30.00","-","-","-","32.00","19.38",NA
"752","SNNP","Hosahna","July","2017","37.84747123","7.538579317","4.20","11.37","-","-","-","-","-","-","30.00","13.24",NA
"753","SNNP","Shone","July","2017","37.94869425","7.134857075","4.20","10.00","-","-","-","25.00","-","-","40.00","11.28",NA
"754","SNNP","Doyugena","July","2017","37.78333","7.33333","4.78","9.00","-","-","-","30.00","-","-","40.00","11.58",NA
"755","SNNP","Alaba","July","2017","38.086143","7.311546","6.67","12.00","-","9.55","-","25.00","-","-","30.00","16.26",NA
"756","SNNP","Awasa","July","2017","38.474819","7.058624","5.98","13.00","-","15.49","26.00","28.98","-","-","-","34.48",NA
"757","SNNP","Hagere- Selam ","July","2017","38.51921184","6.513880636","4.67","11.43","-","-","24.98","-","-","-","-","16.67",NA
"758","SNNP","Dilla","July","2017","38.30745962","6.410516676","4.18","12.00","-","9.49","28.46","30.00","-","-","-","-",NA
"759","SNNP","Yirega-¦ chefie ","July","2017","38.1988827","6.16095383","4.13","11.49","-","-","25.00","27.00","-","-","-","13.00",NA
"760","SNNP","Welikite","June","2018","37.77266735","8.27732366","5.12","14.87","-","-","-","32.00","-","-","42.50","25.26",NA
"761","SNNP","Butajira","June","2018","38.42140499","8.173264069","4.67","14.00","-","19.47","28.98","-","-","-","38.99","16.17",NA
"762","SNNP","Hosahna","June","2018","37.84747123","7.538579317","5.25","17.00","-","-","-","-","-","-","35.00","13.33",NA
"763","SNNP","Shone","June","2018","37.94869425","7.134857075","4.20","14.25","-","-","-","20.00","-","-","36.00","28.57",NA
"764","SNNP","Doyugena","June","2018","37.78333","7.33333","4.35","14.00","-","-","-","30.00","-","-","40.00","13.91",NA
"765","SNNP","Alaba","June","2018","38.086143","7.311546","7.07","15.00","-","-","-","28.00","-","-","30.00","10.20",NA
"766","SNNP","Awasa","June","2018","38.474819","7.058624","-","17.49","-","-","25.50","30.00","-","-","-","34.78",NA
"767","SNNP","Hagere- Selam ","June","2018","38.51921184","6.513880636","5.00","14.39","-","-","26.00","28.00","-","-","-","16.67",NA
"768","SNNP","Dilla","June","2018","38.30745962","6.410516676","4.18","13.75","-","-","25.00","28.00","-","-","40.00","-",NA
"769","SNNP","Yirega-¦ chefie ","June","2018","38.1988827","6.16095383","7.00","15.00","-","-","25.00","26.00","-","-","-","18.00",NA
"770","SNNP","Welikite","March","2018","37.77266735","8.27732366","4.20","11.90","-","-","-","31.50","-","-","38.99","28.28",NA
"771","SNNP","Butajira","March","2018","38.42140499","8.173264069","4.20","12.00","-","16.06","-","30.00","-","-","35.00","20.00",NA
"772","SNNP","Hosahna","March","2018","37.84747123","7.538579317","5.25","12.00","-","-","-","-","-","-","33.00","20.00",NA
"773","SNNP","Shone","March","2018","37.94869425","7.134857075","4.20","12.49","-","-","-","-","-","-","32.00","-",NA
"774","SNNP","Doyugena","March","2018","37.78333","7.33333","3.83","11.00","-","-","-","30.00","-","-","40.00","11.21",NA
"775","SNNP","Alaba","March","2018","38.086143","7.311546","7.37","12.00","-","-","-","27.00","-","-","30.00","19.80",NA
"776","SNNP","Awasa","March","2018","38.474819","7.058624","6.48","14.00","-","-","27.00","35.00","-","-","-","34.07",NA
"777","SNNP","Hagere- Selam ","March","2018","38.51921184","6.513880636","5.19","11.35","-","-","26.50","28.00","-","-","-","16.67",NA
"778","SNNP","Dilla","March","2018","38.30745962","6.410516676","4.18","13.00","-","-","26.50","28.50","-","-","-","-",NA
"779","SNNP","Yirega-¦ chefie ","March","2018","38.1988827","6.16095383","4.38","13.00","-","-","23.98","26.00","-","-","-","12.00",NA
"780","SNNP","Welikite","May","2018","37.77266735","8.27732366","4.38","12.90","13.00","-","-","32.00","-","-","42.00","28.59",NA
"781","SNNP","Butajira","May","2018","38.42140499","8.173264069","3.89","15.00","-","16.25","28.46","-","-","-","40.00","15.97",NA
"782","SNNP","Hosahna","May","2018","37.84747123","7.538579317","5.25","16.00","-","-","-","-","-","-","30.00","13.33",NA
"783","SNNP","Shone","May","2018","37.94869425","7.134857075","4.20","15.00","-","-","-","25.00","-","-","36.00","20.57",NA
"784","SNNP","Doyugena","May","2018","37.78333","7.33333","7.29","13.50","-","-","-","30.00","-","-","40.00","13.90",NA
"785","SNNP","Alaba","May","2018","38.086143","7.311546","7.41","12.00","-","-","-","27.00","-","-","30.00","22.73",NA
"786","SNNP","Awasa","May","2018","38.474819","7.058624","6.21","18.00","-","-","26.50","30.00","-","-","-","34.78",NA
"787","SNNP","Hagere- Selam ","May","2018","38.51921184","6.513880636","5.00","13.89","-","-","26.50","28.00","-","-","-","16.67",NA
"788","SNNP","Dilla","May","2018","38.30745962","6.410516676","4.18","14.49","-","-","26.00","29.50","-","-","38.99","19.49",NA
"789","SNNP","Yirega-¦ chefie ","May","2018","38.1988827","6.16095383","6.39","16.00","-","-","22.00","26.00","-","-","-","15.00",NA
"790","SNNP","Welikite","November","2017","37.77266735","8.27732366","4.20","11.80","-","-","-","29.50","-","-","32.00","29.33",NA
"791","SNNP","Butajira","November","2017","38.42140499","8.173264069","4.20","11.00","-","15.96","30.98","-","-","-","38.99","26.77",NA
"792","SNNP","Hosahna","November","2017","37.84747123","7.538579317","5.25","13.00","-","-","-","-","-","-","32.50","13.33",NA
"793","SNNP","Shone","November","2017","37.94869425","7.134857075","4.20","12.00","-","-","-","25.00","-","-","40.00","-",NA
"794","SNNP","Doyugena","November","2017","37.78333","7.33333","4.20","11.50","-","-","-","30.00","-","-","-","13.77",NA
"795","SNNP","Alaba","November","2017","38.086143","7.311546","7.41","10.00","-","8.50","-","28.00","-","-","30.00","21.00",NA
"796","SNNP","Awasa","November","2017","38.474819","7.058624","6.53","15.00","-","16.00","26.00","30.00","-","-","-","34.78",NA
"797","SNNP","Hagere- Selam ","November","2017","38.51921184","6.513880636","5.38","13.98","-","-","27.00","28.00","-","-","-","-",NA
"798","SNNP","Dilla","November","2017","38.30745962","6.410516676","4.18","13.25","-","-","25.50","27.50","-","-","-","-",NA
"799","SNNP","Yirega-¦ chefie ","November","2017","38.1988827","6.16095383","4.13","12.00","-","12.00","26.98","28.98","-","-","-","15.00",NA
"800","SNNP","Welikite","October","2017","37.77266735","8.27732366","4.20","10.90","-","-","-","28.50","-","-","33.50","27.93",NA
"801","SNNP","Butajira","October","2017","38.42140499","8.173264069","4.20","12.00","-","15.76","30.98","-","-","-","34.00","16.09",NA
"802","SNNP","Hosahna","October","2017","37.84747123","7.538579317","5.25","12.75","-","-","-","-","-","-","28.00","13.33",NA
"803","SNNP","Shone","October","2017","37.94869425","7.134857075","8.40","20.00","-","-","-","50.00","-","-","40.00","12.63",NA
"804","SNNP","Doyugena","October","2017","37.78333","7.33333","8.40","22.00","-","-","-","60.00","-","-","40.00","15.70",NA
"805","SNNP","Alaba","October","2017","38.086143","7.311546","7.41","12.00","-","-","-","27.50","-","-","30.00","15.88",NA
"806","SNNP","Awasa","October","2017","38.474819","7.058624","8.04","14.00","-","16.00","28.98","35.00","-","-","-","34.78",NA
"807","SNNP","Hagere- Selam ","October","2017","38.51921184","6.513880636","5.19","14.39","-","-","26.50","28.00","-","-","-","-",NA
"808","SNNP","Dilla","October","2017","38.30745962","6.410516676","4.18","12.50","-","-","27.50","30.00","-","-","-","-",NA
"809","SNNP","Yirega-¦ chefie ","October","2017","38.1988827","6.16095383","4.13","12.49","-","-","26.98","30.00","-","-","-","13.00",NA
"810","SNNP","Welikite","September","2017","37.77266735","8.27732366","4.20","10.50","-","-","-","28.50","-","-","32.00","30.03",NA
"811","SNNP","Butajira","September","2017","38.42140499","8.173264069","4.20","11.79","-","15.74","30.00","-","-","-","33.47","16.00",NA
"812","SNNP","Hosahna","September","2017","37.84747123","7.538579317","5.25","11.25","-","-","-","-","-","-","-","14.29",NA
"813","SNNP","Shone","September","2017","37.94869425","7.134857075","4.20","10.00","-","-","-","25.00","-","-","40.00","12.63",NA
"814","SNNP","Doyugena","September","2017","37.78333","7.33333","4.20","11.00","-","-","-","30.00","-","-","40.00","13.48",NA
"815","SNNP","Alaba","September","2017","38.086143","7.311546","6.29","10.00","-","-","-","26.50","-","-","30.00","15.75",NA
"816","SNNP","Awasa","September","2017","38.474819","7.058624","5.18","13.49","-","16.00","25.50","28.00","-","-","-","35.09",NA
"817","SNNP","Hagere- Selam ","September","2017","38.51921184","6.513880636","5.38","14.09","-","-","26.98","-","-","-","-","16.67",NA
"818","SNNP","Dilla","September","2017","38.30745962","6.410516676","-","12.00","-","-","27.50","30.00","-","-","-","-",NA
"819","SNNP","Yirega-¦ chefie ","September","2017","38.1988827","6.16095383","4.13","13.00","-","-","26.98","29.50","-","-","-","14.00",NA
"820","SNNP","Welayita","April","2018",NA,NA,"4.79","14.00","-","11.49","-","30.00","-","-","60.00","34.79","-"
"821","SNNP","Bodite","April","2018","37.89064905","7.038034865","-","12.49","-","-","-","32.00","-","-","60.00","14.10","-"
"822","SNNP","Jinka","April","2018","36.56441614","5.78310286","6.80","11.69","-","10.58","-","37.42","-","-","-","19.22","-"
"823","SNNP","Dimeka","April","2018","36.45041198","4.892522922","5.83","-","-","-","-","-","-","-","-","-","-"
"824","SNNP","Masha","April","2018","35.47956686","7.741652627","5.19","-","-","-","-","-","-","-","-","-","-"
"825","SNNP","Tepi","April","2018","35.36770327","7.320015599","5.96","15.00","-","14.00","-","32.00","15.00","-","-","-","-"
"826","SNNP","Boniga","April","2018","36.24008346","7.388535704","7.88","15.00","12.00","12.00","-","32.00","-","-","-","26.09","-"
"827","SNNP","Chana","April","2018","36.11775846","6.226550231","5.15","15.00","14.00","12.00","-","40.00","-","-","-","-","-"
"828","SNNP","Arbam- minch ","April","2018","37.5527474","6.024547891","7.00","16.00","-","14.00","-","30.00","-","-","-","19.28","-"
"829","SNNP","Sawla","April","2018","36.87437474","6.300226567","3.34","12.28","-","12.39","-","30.00","-","-","-","-","-"
"830","SNNP","Welayita","August","2017",NA,NA,"4.67","11.00","-","10.00","-","23.49","-","-","60.00","20.41","-"
"831","SNNP","Bodite","August","2017","37.89064905","7.038034865","5.88","12.00","-","-","-","26.50","-","-","40.00","15.78","-"
"832","SNNP","Jinka","August","2017","36.56441614","5.78310286","6.93","10.20","-","9.78","-","32.00","-","-","-","19.33","-"
