"","Region","Market","Month","Year","Longitude","Latitude","pkg.bar.white","pkg.bar.mixed","pkg.bar.black","pkg.bar.bbeer","pkg.bar.hullb","pkg.bar.millw","pkg.bar.millm","pkg.bar.maltb","pkg.bar.allba"
"227","Amhara","Dembecha","September",2013,37.48251554,10.56669266,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","Amhara","Bahir- Dar ","September",2013,37.3815488,11.58416449,10.66,NA,9.65,NA,17.66,NA,NA,12.32,10.66
"229","Amhara","Sekota","September",2013,39.03355257,12.62479803,10.48,10.16,9.84,NA,NA,NA,NA,15.68,10.48
"230","Amhara","Amde Work ","September",2013,38.85815043,12.45920199,10.22,NA,NA,NA,NA,NA,NA,NA,10.22
"231","Amhara","Danigla","September",2013,36.83153176,11.25223153,9.23,NA,7.62,NA,NA,NA,NA,20.07,9.23
"232","Amhara","Chagni","September",2013,36.50793596,10.95196565,8,NA,7.83,NA,NA,NA,NA,10.73,8
"233","Amhara","Kemise","September",2013,39.85696873,10.71374234,9.35,9.23,8.46,NA,NA,NA,NA,20.3,9.35
"234","Amhara","Bati","September",2013,40.0181327,11.19153266,9.26,NA,NA,NA,NA,NA,NA,17.48,9.26
"235","Gambella","Gambella","April",2014,34.58547076,8.249396585,12,12,12,NA,NA,NA,NA,NA,12
"236","Gambella","Shebo- Kire ","April",2014,NA,NA,13,NA,14.33,NA,NA,NA,NA,NA,13
"237","Gambella","Meti","April",2014,7.233333333,35.31666667,10,8,8,NA,NA,NA,NA,14.89,10
"238","Diredawa","Dire Dawa ","April",2014,41.8572763,9.593652332,10.32,NA,10.16,10.66,NA,NA,NA,17.95,10.32
"239","Diredawa","Melka- Jebdu ","April",2014,41.77420401,9.617496554,8.83,NA,8,9,NA,NA,NA,20,8.83
"240","Gambella","Gambella","August",2013,34.58547076,8.249396585,12,12,12,NA,NA,NA,NA,NA,12
"241","Gambella","Shebo- Kire ","August",2013,NA,NA,NA,NA,13.49,NA,NA,NA,NA,NA,13.49
"242","Gambella","Meti","August",2013,7.233333333,35.31666667,9,8.65,9,NA,NA,NA,NA,NA,9
"243","Diredawa","Dire Dawa ","August",2013,41.8572763,9.593652332,9.58,NA,9.09,10,NA,NA,NA,16.33,9.58
"244","Diredawa","Melka- Jebdu ","August",2013,41.77420401,9.617496554,8.5,8,8,8.5,NA,NA,NA,20,8.5
"245","Gambella","Gambella","December",2013,34.58547076,8.249396585,12,12,12,NA,NA,NA,NA,NA,12
"246","Gambella","Shebo- Kire ","December",2013,NA,NA,13.33,NA,13,NA,NA,NA,NA,NA,13.33
"247","Gambella","Meti","December",2013,7.233333333,35.31666667,10,9,8,NA,NA,NA,NA,18.56,10
"248","Diredawa","Dire Dawa ","December",2013,41.8572763,9.593652332,10.57,9.33,NA,10.66,NA,NA,NA,19.31,10.57
"249","Diredawa","Melka- Jebdu ","December",2013,41.77420401,9.617496554,9.5,8.5,8.5,9.5,NA,NA,NA,20,9.5
"250","Gambella","Gambella","February",2014,34.58547076,8.249396585,12,12,12,NA,NA,NA,NA,NA,12
"251","Gambella","Shebo- Kire ","February",2014,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,14
"252","Gambella","Meti","February",2014,7.233333333,35.31666667,8.96,8,8,NA,20,NA,NA,25.36,8.96
"253","Diredawa","Dire Dawa ","February",2014,41.8572763,9.593652332,10.07,9.16,9.16,10.66,NA,NA,NA,19.31,10.07
"254","Diredawa","Melka- Jebdu ","February",2014,41.77420401,9.617496554,8.5,8.5,8.5,8.5,NA,NA,NA,20,8.5
"255","Gambella","Gambella","January",2014,34.58547076,8.249396585,12,12,12,NA,NA,NA,NA,NA,12
"256","Gambella","Shebo- Kire ","January",2014,NA,NA,14,NA,14,NA,NA,NA,NA,NA,14
"257","Gambella","Meti","January",2014,7.233333333,35.31666667,10,8,8,NA,NA,NA,NA,28.13,10
"258","Diredawa","Dire Dawa ","January",2014,41.8572763,9.593652332,10.57,NA,10.66,10.66,NA,NA,NA,16.33,10.57
"259","Diredawa","Melka- Jebdu ","January",2014,41.77420401,9.617496554,9.65,8.5,8.83,10,NA,NA,NA,20,9.65
"260","Gambella","Gambella","July",2013,34.58547076,8.249396585,12,12,12,NA,NA,NA,NA,NA,12
"261","Gambella","Shebo- Kire ","July",2013,NA,NA,NA,NA,12.97,NA,NA,NA,NA,NA,12.97
"262","Gambella","Meti","July",2013,7.233333333,35.31666667,9,8,8,NA,NA,NA,NA,14.71,9
"263","Diredawa","Dire Dawa ","July",2013,41.8572763,9.593652332,9.49,8.5,8.43,10,NA,NA,NA,15.33,9.49
"264","Diredawa","Melka- Jebdu ","July",2013,41.77420401,9.617496554,8.33,7.5,7.83,8.5,NA,NA,NA,20,8.33
"265","Gambella","Gambella","June",2014,34.58547076,8.249396585,12,12,12,NA,NA,NA,NA,NA,12
"266","Gambella","Shebo- Kire ","June",2014,NA,NA,13,NA,14.33,NA,NA,NA,NA,NA,13
"267","Gambella","Meti","June",2014,7.233333333,35.31666667,9.32,8,8.32,NA,NA,NA,NA,18,9.32
"268","Diredawa","Dire Dawa ","June",2014,41.8572763,9.593652332,11.15,9.83,NA,11.32,NA,NA,NA,17.33,11.15
"269","Diredawa","Melka- Jebdu ","June",2014,41.77420401,9.617496554,9.65,NA,8.5,9.16,NA,NA,NA,20,9.65
"270","Gambella","Gambella","May",2014,34.58547076,8.249396585,12,12,12,NA,NA,NA,NA,NA,12
"271","Gambella","Shebo- Kire ","May",2014,NA,NA,13,NA,14.66,NA,NA,NA,NA,NA,13
"272","Gambella","Meti","May",2014,7.233333333,35.31666667,9,8,8,NA,NA,NA,NA,20,9
"273","Diredawa","Dire Dawa ","May",2014,41.8572763,9.593652332,10.32,NA,10,11,NA,NA,NA,17.33,10.32
"274","Diredawa","Melka- Jebdu ","May",2014,41.77420401,9.617496554,9,NA,8.5,9,NA,NA,NA,20,9
"275","Gambella","Gambella","November",2013,34.58547076,8.249396585,12,12,12,NA,NA,NA,NA,NA,12
"276","Gambella","Shebo- Kire ","November",2013,NA,NA,13,13,13,NA,NA,NA,NA,NA,13
"277","Gambella","Meti","November",2013,7.233333333,35.31666667,9.32,8,8,NA,NA,NA,NA,17.82,9.32
"278","Diredawa","Dire Dawa ","November",2013,41.8572763,9.593652332,10.41,NA,9.99,11.16,NA,NA,NA,16.33,10.41
"279","Diredawa","Melka- Jebdu ","November",2013,41.77420401,9.617496554,9.5,8.5,8.16,9.5,NA,NA,NA,20,9.5
"280","Gambella","Gambella","October",2013,34.58547076,8.249396585,12,12,12,NA,NA,NA,NA,NA,12
"281","Gambella","Shebo- Kire ","October",2013,NA,NA,14,NA,14,NA,NA,NA,NA,NA,14
"282","Gambella","Meti","October",2013,7.233333333,35.31666667,9,9,9,NA,NA,NA,NA,NA,9
"283","Diredawa","Dire Dawa ","October",2013,41.8572763,9.593652332,10.08,NA,9.08,10.32,NA,NA,NA,15.98,10.08
"284","Diredawa","Melka- Jebdu ","October",2013,41.77420401,9.617496554,9,8.33,8.16,8.83,NA,NA,NA,20,9
"285","Gambella","Gambella","September",2013,34.58547076,8.249396585,12,12,12,NA,NA,NA,NA,NA,12
"286","Gambella","Shebo- Kire ","September",2013,NA,NA,NA,NA,13.33,NA,NA,NA,NA,NA,13.33
"287","Gambella","Meti","September",2013,7.233333333,35.31666667,9,8.65,8.32,NA,NA,NA,NA,18.78,9
"288","Diredawa","Dire Dawa ","September",2013,41.8572763,9.593652332,9.57,8.66,8.54,9.83,NA,NA,NA,16.33,9.57
"289","Diredawa","Melka- Jebdu ","September",2013,41.77420401,9.617496554,8.5,8,8.08,9,NA,NA,NA,20,8.5
"290","Oromiya","Ghimbi","April",2014,35.83291974,9.163103789,9.32,9,8,NA,NA,NA,14.74,NA,9.32
"291","Oromiya","Dembi- Dolo ","April",2014,34.79748694,8.530219501,NA,9,NA,NA,NA,30,20,NA,9
"292","Oromiya","Shambu","April",2014,37.09431432,9.569809208,6.32,5.92,5.78,NA,NA,NA,NA,NA,6.32
"293","Oromiya","Nekemte","April",2014,36.54851971,9.09042469,9,9,9,NA,NA,24,21.31,14.38,9
"294","Oromiya","Bedele","April",2014,36.36017384,8.454821965,9.65,8,8,NA,NA,NA,NA,10.23,9.65
"295","Oromiya","Metu","April",2014,35.58726864,8.300606827,10,9,9.32,NA,NA,NA,NA,NA,10
"296","Oromiya","Jimma","April",2014,36.84385226,7.672338798,10,NA,10,NA,NA,NA,NA,NA,10
"297","Oromiya","Agaro","April",2014,36.58627683,7.848002731,10,8.82,8.82,NA,NA,NA,NA,13.21,10
"298","Oromiya","Ambo","April",2014,37.8446066,8.976806527,8.22,7.53,7.9,NA,10.84,NA,NA,NA,8.22
"299","Oromiya","Weliso","April",2014,37.97073066,8.534178897,7.9,8.11,8.22,NA,11.89,NA,NA,13.18,7.9
"300","Oromiya","Ejere","April",2014,39.262249,8.78288,8.69,NA,10.33,NA,12.18,NA,NA,19.16,8.69
"301","Oromiya","Fiche","April",2014,38.73344116,9.791083661,7.94,7.33,7.67,NA,11.43,NA,NA,10.51,7.94
"302","Oromiya","Ghimbi","August",2013,35.83291974,9.163103789,8.83,8,7.32,NA,NA,NA,17.66,NA,8.83
"303","Oromiya","Dembi- Dolo ","August",2013,34.79748694,8.530219501,NA,10,NA,NA,NA,35,25,NA,10
"304","Oromiya","Shambu","August",2013,37.09431432,9.569809208,6.49,6.16,6.29,NA,NA,NA,NA,NA,6.49
"305","Oromiya","Nekemte","August",2013,36.54851971,9.09042469,9,7.05,9,NA,NA,24,20,11.21,9
"306","Oromiya","Bedele","August",2013,36.36017384,8.454821965,10,7.65,7.32,NA,NA,NA,NA,10,10
"307","Oromiya","Metu","August",2013,35.58726864,8.300606827,10,9,10,NA,NA,NA,NA,NA,10
"308","Oromiya","Jimma","August",2013,36.84385226,7.672338798,10,NA,8.23,NA,NA,NA,NA,NA,10
"309","Oromiya","Agaro","August",2013,36.58627683,7.848002731,8.72,NA,8.24,NA,NA,NA,NA,13.65,8.72
"310","Oromiya","Ambo","August",2013,37.8446066,8.976806527,7.9,6.67,8.11,NA,10.84,NA,NA,NA,7.9
"311","Oromiya","Weliso","August",2013,37.97073066,8.534178897,8,7.38,8.11,NA,9.04,NA,NA,13.17,8
"312","Oromiya","Ejere","August",2013,39.262249,8.78288,9.65,NA,9.09,NA,13.05,NA,NA,NA,9.65
"313","Oromiya","Fiche","August",2013,38.73344116,9.791083661,8.38,7.45,8.05,NA,10.67,NA,NA,11.46,8.38
"314","Oromiya","Ghimbi","December",2013,35.83291974,9.163103789,9.32,8,8,NA,NA,18,NA,NA,9.32
"315","Oromiya","Dembi- Dolo ","December",2013,34.79748694,8.530219501,10,9,NA,NA,NA,NA,NA,NA,10
"316","Oromiya","Shambu","December",2013,37.09431432,9.569809208,6.92,6.92,5.83,NA,NA,NA,NA,NA,6.92
"317","Oromiya","Nekemte","December",2013,36.54851971,9.09042469,10,8.86,NA,NA,NA,24,22,13.12,10
"318","Oromiya","Bedele","December",2013,36.36017384,8.454821965,9.91,9.12,8.06,NA,NA,NA,NA,9.84,9.91
"319","Oromiya","Metu","December",2013,35.58726864,8.300606827,10,9,10,NA,NA,NA,NA,NA,10
"320","Oromiya","Jimma","December",2013,36.84385226,7.672338798,10,NA,10,NA,NA,NA,NA,NA,10
"321","Oromiya","Agaro","December",2013,36.58627683,7.848002731,10,9.41,9.12,NA,NA,NA,NA,12.6,10
"322","Oromiya","Ambo","December",2013,37.8446066,8.976806527,8.11,7.75,7.79,NA,NA,NA,NA,NA,8.11
"323","Oromiya","Weliso","December",2013,37.97073066,8.534178897,7.38,8.77,9,NA,14.46,NA,NA,15.54,7.38
"324","Oromiya","Ejere","December",2013,39.262249,8.78288,9.08,NA,NA,NA,12.78,NA,NA,18.78,9.08
"325","Oromiya","Fiche","December",2013,38.73344116,9.791083661,8.89,8.41,8.68,NA,12.78,NA,NA,10.5,8.89
"326","Oromiya","Ghimbi","February",2014,35.83291974,9.163103789,9.65,8,8,NA,NA,NA,NA,NA,9.65
"327","Oromiya","Dembi- Dolo ","February",2014,34.79748694,8.530219501,10,8,NA,NA,NA,30,22,NA,10
"328","Oromiya","Shambu","February",2014,37.09431432,9.569809208,6.13,6.37,6.53,NA,NA,NA,NA,NA,6.13
"329","Oromiya","Nekemte","February",2014,36.54851971,9.09042469,8,8,7.8,NA,NA,28,23.33,12.95,8
"330","Oromiya","Bedele","February",2014,36.36017384,8.454821965,8.83,7.83,7.83,NA,NA,NA,NA,13.19,8.83
"331","Oromiya","Metu","February",2014,35.58726864,8.300606827,9.65,9,9,NA,NA,NA,NA,NA,9.65
"332","Oromiya","Jimma","February",2014,36.84385226,7.672338798,10,NA,11,NA,NA,NA,NA,NA,10
"333","Oromiya","Agaro","February",2014,36.58627683,7.848002731,8.82,8.82,8.82,NA,NA,NA,NA,12.7,8.82
"334","Oromiya","Ambo","February",2014,37.8446066,8.976806527,6.4,6.58,7.13,NA,10.09,NA,NA,NA,6.4
"335","Oromiya","Weliso","February",2014,37.97073066,8.534178897,6.87,6.68,6.59,NA,12.03,NA,NA,13.41,6.87
"336","Oromiya","Ejere","February",2014,39.262249,8.78288,10.5,NA,NA,NA,10.75,NA,NA,19.57,10.5
"337","Oromiya","Fiche","February",2014,38.73344116,9.791083661,7.73,6.62,7.81,NA,9.79,NA,NA,12.36,7.73
"338","Oromiya","Ghimbi","January",2014,35.83291974,9.163103789,10,8.32,8,NA,NA,NA,19.31,NA,10
"339","Oromiya","Dembi- Dolo ","January",2014,34.79748694,8.530219501,12,10,NA,NA,NA,35,25,NA,12
"340","Oromiya","Shambu","January",2014,37.09431432,9.569809208,6.59,6.17,6.03,NA,NA,NA,NA,NA,6.59
"341","Oromiya","Nekemte","January",2014,36.54851971,9.09042469,8.93,9.11,10,NA,NA,39.19,23.33,15.66,8.93
"342","Oromiya","Bedele","January",2014,36.36017384,8.454821965,10.26,9,9,NA,NA,NA,NA,10,10.26
"343","Oromiya","Metu","January",2014,35.58726864,8.300606827,10,9,9,NA,NA,NA,NA,NA,10
"344","Oromiya","Jimma","January",2014,36.84385226,7.672338798,10,NA,10,NA,NA,NA,NA,NA,10
"345","Oromiya","Agaro","January",2014,36.58627683,7.848002731,8.82,8.82,9.41,NA,NA,NA,NA,12.7,8.82
"346","Oromiya","Ambo","January",2014,37.8446066,8.976806527,7.42,6.48,7.9,NA,7.23,NA,NA,NA,7.42
"347","Oromiya","Weliso","January",2014,37.97073066,8.534178897,8.22,9.87,NA,NA,12.18,NA,NA,16.09,8.22
"348","Oromiya","Ejere","January",2014,39.262249,8.78288,9.58,NA,NA,NA,11.64,NA,NA,17.67,9.58
"349","Oromiya","Fiche","January",2014,38.73344116,9.791083661,7.45,6.82,6.93,NA,10.84,NA,NA,13.22,7.45
"350","Oromiya","Ghimbi","July",2013,35.83291974,9.163103789,8.83,7,7.32,NA,NA,NA,18,NA,8.83
"351","Oromiya","Dembi- Dolo ","July",2013,34.79748694,8.530219501,10,9,NA,NA,NA,NA,25,NA,10
"352","Oromiya","Shambu","July",2013,37.09431432,9.569809208,5.22,5.23,5.16,NA,NA,NA,NA,NA,5.22
"353","Oromiya","Nekemte","July",2013,36.54851971,9.09042469,8.5,6.41,NA,NA,NA,24,20,9.5,8.5
"354","Oromiya","Bedele","July",2013,36.36017384,8.454821965,8.99,7.97,7.98,NA,NA,NA,NA,9.89,8.99
"355","Oromiya","Metu","July",2013,35.58726864,8.300606827,10,8.32,9.32,NA,NA,NA,NA,NA,10
"356","Oromiya","Jimma","July",2013,36.84385226,7.672338798,9.41,8.13,8.23,NA,NA,NA,NA,NA,9.41
"357","Oromiya","Agaro","July",2013,36.58627683,7.848002731,9.02,8.24,8.24,NA,NA,NA,NA,10.8,9.02
"358","Oromiya","Ambo","July",2013,37.8446066,8.976806527,8.35,6.67,8.46,NA,8.52,NA,NA,NA,8.35
"359","Oromiya","Weliso","July",2013,37.97073066,8.534178897,7.9,6.77,7.19,NA,11.62,NA,NA,12.95,7.9
"360","Oromiya","Ejere","July",2013,39.262249,8.78288,9.35,NA,NA,NA,10.59,NA,NA,NA,9.35
"361","Oromiya","Fiche","July",2013,38.73344116,9.791083661,9.43,8.05,7.98,NA,9.72,NA,NA,12.08,9.43
"362","Oromiya","Ghimbi","June",2014,35.83291974,9.163103789,10,9,8,NA,NA,NA,20,NA,10
"363","Oromiya","Dembi- Dolo ","June",2014,34.79748694,8.530219501,12,10,NA,NA,NA,40,25,NA,12
"364","Oromiya","Shambu","June",2014,37.09431432,9.569809208,6.9,5.87,6.81,NA,NA,NA,NA,NA,6.9
"365","Oromiya","Nekemte","June",2014,36.54851971,9.09042469,9.33,8,8,NA,NA,28,23.31,11.28,9.33
"366","Oromiya","Bedele","June",2014,36.36017384,8.454821965,12.32,10.16,8.5,NA,NA,NA,NA,13.19,12.32
"367","Oromiya","Metu","June",2014,35.58726864,8.300606827,10,9,9,NA,NA,NA,NA,NA,10
"368","Oromiya","Jimma","June",2014,36.84385226,7.672338798,12,NA,10,NA,NA,NA,NA,NA,12
"369","Oromiya","Agaro","June",2014,36.58627683,7.848002731,11.76,10.59,8.82,NA,NA,NA,NA,12.81,11.76
"370","Oromiya","Ambo","June",2014,37.8446066,8.976806527,8.57,8.45,8.7,NA,6.75,NA,NA,NA,8.57
"371","Oromiya","Weliso","June",2014,37.97073066,8.534178897,9.01,6.59,9,NA,12.03,NA,NA,16.09,9.01
"372","Oromiya","Ejere","June",2014,39.262249,8.78288,9.42,NA,NA,NA,11.83,NA,NA,NA,9.42
"373","Oromiya","Fiche","June",2014,38.73344116,9.791083661,8.41,8.17,8.55,NA,10.03,NA,NA,12.67,8.41
"374","Oromiya","Ghimbi","May",2014,35.83291974,9.163103789,9.32,8.32,7.83,NA,NA,NA,20,NA,9.32
"375","Oromiya","Dembi- Dolo ","May",2014,34.79748694,8.530219501,12,10,NA,NA,NA,40,25,NA,12
"376","Oromiya","Shambu","May",2014,37.09431432,9.569809208,6.91,5.77,5.86,NA,NA,NA,NA,NA,6.91
"377","Oromiya","Nekemte","May",2014,36.54851971,9.09042469,9,8,8,NA,NA,24,20,14.42,9
"378","Oromiya","Bedele","May",2014,36.36017384,8.454821965,9.65,7.32,7,NA,NA,NA,NA,12.3,9.65
"379","Oromiya","Metu","May",2014,35.58726864,8.300606827,10,9,9,NA,NA,NA,NA,NA,10
"380","Oromiya","Jimma","May",2014,36.84385226,7.672338798,10,NA,10,NA,NA,NA,NA,NA,10
"381","Oromiya","Agaro","May",2014,36.58627683,7.848002731,9.41,8.82,8.82,NA,NA,NA,NA,12.31,9.41
"382","Oromiya","Ambo","May",2014,37.8446066,8.976806527,8,7.22,7.9,NA,9.15,NA,NA,NA,8
"383","Oromiya","Weliso","May",2014,37.97073066,8.534178897,8.11,8.23,8.11,NA,11.75,NA,NA,15.54,8.11
"384","Oromiya","Ejere","May",2014,39.262249,8.78288,10.25,NA,NA,NA,13.04,NA,NA,NA,10.25
"385","Oromiya","Fiche","May",2014,38.73344116,9.791083661,8.37,6.63,7.97,NA,11.93,NA,NA,10.35,8.37
"386","Oromiya","Ghimbi","November",2013,35.83291974,9.163103789,10,8.32,8.32,NA,NA,NA,18.64,NA,10
"387","Oromiya","Dembi- Dolo ","November",2013,34.79748694,8.530219501,12,10.63,NA,NA,NA,40,35,NA,12
"388","Oromiya","Shambu","November",2013,37.09431432,9.569809208,6.92,6.91,5.88,NA,NA,NA,NA,NA,6.92
"389","Oromiya","Nekemte","November",2013,36.54851971,9.09042469,10,8.95,10,NA,NA,24,20,12.32,10
"390","Oromiya","Bedele","November",2013,36.36017384,8.454821965,10.33,8,8,NA,NA,NA,NA,17.06,10.33
"391","Oromiya","Metu","November",2013,35.58726864,8.300606827,10,9,10,NA,NA,NA,NA,NA,10
"392","Oromiya","Jimma","November",2013,36.84385226,7.672338798,10,NA,9,NA,NA,NA,NA,NA,10
"393","Oromiya","Agaro","November",2013,36.58627683,7.848002731,9.71,8.82,8.82,NA,NA,NA,NA,12.32,9.71
"394","Oromiya","Ambo","November",2013,37.8446066,8.976806527,8.09,7.42,9.17,NA,10.85,NA,NA,NA,8.09
"395","Oromiya","Weliso","November",2013,37.97073066,8.534178897,8.88,8,8.11,NA,NA,NA,NA,12.95,8.88
"396","Oromiya","Ejere","November",2013,39.262249,8.78288,11.5,NA,NA,NA,NA,NA,NA,21.47,11.5
"397","Oromiya","Fiche","November",2013,38.73344116,9.791083661,10.76,9.15,9.34,NA,11.74,NA,NA,13.73,10.76
"398","Oromiya","Ghimbi","October",2013,35.83291974,9.163103789,9,7.65,7.65,NA,NA,NA,18.33,NA,9
"399","Oromiya","Dembi- Dolo ","October",2013,34.79748694,8.530219501,12,10,NA,NA,NA,NA,NA,NA,12
"400","Oromiya","Shambu","October",2013,37.09431432,9.569809208,6.96,6.79,5.88,NA,NA,NA,NA,NA,6.96
"401","Oromiya","Nekemte","October",2013,36.54851971,9.09042469,9,9.77,9,NA,NA,24,20,NA,9
"402","Oromiya","Bedele","October",2013,36.36017384,8.454821965,12.63,10.63,10,NA,NA,NA,NA,15.79,12.63
"403","Oromiya","Metu","October",2013,35.58726864,8.300606827,10,9.32,10,NA,NA,NA,NA,NA,10
"404","Oromiya","Jimma","October",2013,36.84385226,7.672338798,10,NA,10,NA,NA,NA,NA,NA,10
"405","Oromiya","Agaro","October",2013,36.58627683,7.848002731,9.41,9.41,9.41,NA,NA,NA,NA,13.46,9.41
"406","Oromiya","Ambo","October",2013,37.8446066,8.976806527,7.9,7.42,9.05,NA,10.46,NA,NA,NA,7.9
"407","Oromiya","Weliso","October",2013,37.97073066,8.534178897,7.48,7.9,8,NA,11.49,NA,NA,13.41,7.48
"408","Oromiya","Ejere","October",2013,39.262249,8.78288,12.3,NA,NA,NA,13.05,NA,NA,NA,12.3
"409","Oromiya","Fiche","October",2013,38.73344116,9.791083661,10.78,9.56,10.05,NA,11.79,NA,NA,12.18,10.78
"410","Oromiya","Ghimbi","September",2013,35.83291974,9.163103789,9,8,7.83,NA,NA,NA,18,NA,9
"411","Oromiya","Dembi- Dolo ","September",2013,34.79748694,8.530219501,12,9.65,NA,NA,NA,NA,25,NA,12
"412","Oromiya","Shambu","September",2013,37.09431432,9.569809208,7.6,7.56,6.63,NA,NA,NA,NA,NA,7.6
"413","Oromiya","Nekemte","September",2013,36.54851971,9.09042469,9.32,9.2,NA,NA,NA,24,20,11.14,9.32
"414","Oromiya","Bedele","September",2013,36.36017384,8.454821965,10.66,8,8.41,NA,NA,NA,NA,16.68,10.66
"415","Oromiya","Metu","September",2013,35.58726864,8.300606827,10,9.32,9.32,NA,NA,NA,NA,NA,10
"416","Oromiya","Jimma","September",2013,36.84385226,7.672338798,9.5,NA,8.23,NA,NA,NA,NA,NA,9.5
"417","Oromiya","Agaro","September",2013,36.58627683,7.848002731,9.02,8.43,8.43,NA,NA,NA,NA,14.52,9.02
"418","Oromiya","Ambo","September",2013,37.8446066,8.976806527,8.11,NA,7.03,NA,NA,NA,NA,NA,8.11
"419","Oromiya","Weliso","September",2013,37.97073066,8.534178897,8.11,7.28,8.11,NA,11.76,NA,NA,13.41,8.11
"420","Oromiya","Ejere","September",2013,39.262249,8.78288,9.75,NA,NA,NA,12.86,NA,NA,NA,9.75
"421","Oromiya","Fiche","September",2013,38.73344116,9.791083661,9.35,8.08,8.46,NA,10.64,NA,NA,17.36,9.35
"422","Oromiya","Nazareth","April",2014,39.26941988,8.535362997,10,9,9,10,12.32,19.33,NA,13.04,10
"423","Oromiya","Shashe-","April",2014,38.608142,7.205388,7,8,8,9,NA,NA,NA,17.33,7
"424","Oromiya","Diksise","April",2014,39.55824,8.059179,7.72,5.12,5.07,7.93,NA,NA,NA,NA,7.72
"425","Oromiya","Asella","April",2014,39.12972322,7.949589951,9.33,7,7,9.6,NA,NA,NA,16.56,9.33
"426","Oromiya","Asebe- Teferi ","April",2014,40.86319806,9.072493603,10,NA,8,10,NA,NA,NA,32.45,10
"427","Oromiya","Bedessa","April",2014,40.77378712,8.902011546,9.39,NA,NA,NA,NA,NA,NA,NA,9.39
"428","Oromiya","Alemaya","April",2014,42.01641123,9.379383214,11,NA,NA,NA,NA,NA,NA,NA,11
"429","Oromiya","Boreda","April",2014,41.278686,9.331067,10,NA,NA,NA,NA,NA,NA,NA,10
"430","Oromiya","Adaba","April",2014,39.3890878,7.004454253,6.37,5.25,5.23,6.81,NA,NA,NA,NA,6.37
"431","Oromiya","Robe","April",2014,39.631104,7.860619,7.09,6.22,NA,NA,NA,NA,NA,NA,7.09
"432","Oromiya","Hagere- Mariam ","April",2014,38.23373735,5.63380625,10,7.41,NA,15,NA,NA,NA,10.72,10
"433","Oromiya","Negele- Borena ","April",2014,39.577385,5.33699,7.27,7.27,7.23,NA,NA,24.66,19.31,NA,7.27
"434","Oromiya","Nazareth","August",2013,39.26941988,8.535362997,7.65,7.16,7.16,7.5,11.66,20,NA,22.79,7.65
"435","Oromiya","Shashe-","August",2013,38.608142,7.205388,7,6.83,7.5,8,NA,NA,NA,17.31,7
"436","Oromiya","Diksise","August",2013,39.55824,8.059179,6.94,4.37,4.49,6.44,NA,NA,NA,NA,6.94
"437","Oromiya","Asella","August",2013,39.12972322,7.949589951,7.5,6,6,7.33,NA,NA,NA,12.5,7.5
"438","Oromiya","Asebe- Teferi ","August",2013,40.86319806,9.072493603,9,8,8,9,NA,NA,NA,27,9
"439","Oromiya","Bedessa","August",2013,40.77378712,8.902011546,10,NA,NA,NA,NA,NA,NA,NA,10
"440","Oromiya","Alemaya","August",2013,42.01641123,9.379383214,9.65,NA,NA,NA,NA,NA,NA,NA,9.65
"441","Oromiya","Boreda","August",2013,41.278686,9.331067,9.32,NA,NA,NA,NA,NA,NA,NA,9.32
"442","Oromiya","Adaba","August",2013,39.3890878,7.004454253,6.97,5.09,NA,NA,NA,NA,NA,NA,6.97
"443","Oromiya","Robe","August",2013,39.631104,7.860619,5.8,4.83,4.81,5.66,NA,NA,NA,NA,5.8
"444","Oromiya","Hagere- Mariam ","August",2013,38.23373735,5.63380625,10,NA,8.54,NA,NA,NA,NA,11.11,10
"445","Oromiya","Negele- Borena ","August",2013,39.577385,5.33699,5.36,7.23,NA,NA,NA,19,NA,NA,5.36
"446","Oromiya","Nazareth","December",2013,39.26941988,8.535362997,9.66,8,8,9,13.33,20,NA,10.95,9.66
"447","Oromiya","Shashe-","December",2013,38.608142,7.205388,7.5,7,9.65,10.66,NA,NA,NA,17.15,7.5
"448","Oromiya","Diksise","December",2013,39.55824,8.059179,6.52,4.55,4.53,6.52,NA,NA,NA,NA,6.52
"449","Oromiya","Asella","December",2013,39.12972322,7.949589951,8,7.16,7.16,7.5,NA,NA,NA,16.08,8
"450","Oromiya","Asebe- Teferi ","December",2013,40.86319806,9.072493603,10,8,NA,10,NA,NA,NA,31.18,10
"451","Oromiya","Bedessa","December",2013,40.77378712,8.902011546,10.32,NA,NA,12,NA,NA,NA,NA,10.32
"452","Oromiya","Alemaya","December",2013,42.01641123,9.379383214,11.32,NA,NA,NA,NA,NA,NA,NA,11.32
"453","Oromiya","Boreda","December",2013,41.278686,9.331067,10,NA,NA,NA,NA,NA,NA,NA,10
"454","Oromiya","Adaba","December",2013,39.3890878,7.004454253,6.37,5.26,5.27,6.81,NA,NA,NA,NA,6.37
"455","Oromiya","Robe","December",2013,39.631104,7.860619,7.05,5.23,NA,NA,NA,NA,NA,NA,7.05
"456","Oromiya","Hagere- Mariam ","December",2013,38.23373735,5.63380625,8.32,NA,NA,NA,NA,NA,NA,12.95,8.32
"457","Oromiya","Negele- Borena ","December",2013,39.577385,5.33699,6.4,6.83,7.1,NA,NA,20,16.64,NA,6.4
