"","Region","Market","Month","Year","Longitude","Latitude","pkg.bar.white","pkg.bar.mixed","pkg.bar.black","pkg.bar.bbeer","pkg.bar.hullb","pkg.bar.millw","pkg.bar.millm","pkg.bar.maltb","pkg.bar.allba"
"512","Oromiya","Asebe- Teferi ","July",2014,40.86319806,9.072493603,10.99,9,NA,10.99,NA,NA,NA,31.04,10.99
"513","Oromiya","Bedessa","July",2014,40.77378712,8.902011546,11,NA,NA,NA,NA,NA,NA,NA,11
"514","Oromiya","Alemaya","July",2014,42.01641123,9.379383214,11.32,NA,NA,NA,NA,NA,NA,NA,11.32
"515","Oromiya","Boreda","July",2014,41.278686,9.331067,10,NA,NA,NA,NA,NA,NA,NA,10
"516","Oromiya","Adaba","July",2014,39.3890878,7.004454253,8.19,7.22,NA,8.9,NA,NA,NA,NA,8.19
"517","Oromiya","Robe","July",2014,39.631104,7.860619,9.75,7.87,NA,NA,NA,NA,NA,NA,9.75
"518","Oromiya","Hagere- Mariam ","July",2014,38.23373735,5.63380625,10,NA,NA,15,NA,NA,NA,13.47,10
"519","Oromiya","Negele- Borena ","July",2014,39.577385,5.33699,10.72,10.98,11.25,NA,NA,24.66,20.65,NA,10.72
"520","Oromiya","Nazareth","June",2015,39.26941988,8.535362997,10.66,10.66,10.66,11,14,20,NA,14.3,10.66
"521","Oromiya","Shashe-","June",2015,38.608142,7.205388,10,9.65,10,13,NA,NA,NA,26.83,10
"522","Oromiya","Diksise","June",2015,39.55824,8.059179,13.11,7.32,7.25,13.11,NA,NA,NA,NA,13.11
"523","Oromiya","Asella","June",2015,39.12972322,7.949589951,12,9,9,10,NA,NA,NA,20.61,12
"524","Oromiya","Asebe- Teferi ","June",2015,40.86319806,9.072493603,12.97,NA,10,12.97,NA,NA,NA,31.04,12.97
"525","Oromiya","Bedessa","June",2015,40.77378712,8.902011546,12,NA,NA,NA,NA,NA,NA,NA,12
"526","Oromiya","Alemaya","June",2015,42.01641123,9.379383214,13.66,NA,NA,NA,NA,NA,NA,NA,13.66
"527","Oromiya","Boreda","June",2015,41.278686,9.331067,11.66,NA,NA,NA,NA,NA,NA,NA,11.66
"528","Oromiya","Adaba","June",2015,39.3890878,7.004454253,9.52,8.29,8.51,NA,NA,NA,NA,NA,9.52
"529","Oromiya","Robe","June",2015,39.631104,7.860619,9.61,8.11,NA,NA,NA,NA,NA,NA,9.61
"530","Oromiya","Hagere- Mariam ","June",2015,38.23373735,5.63380625,11,9.27,NA,13,NA,NA,NA,9.69,11
"531","Oromiya","Negele- Borena ","June",2015,39.577385,5.33699,12.65,12.43,NA,NA,NA,28,29.32,NA,12.65
"532","Oromiya","Nazareth","March",2015,39.26941988,8.535362997,12,9,9,11,12.97,20,NA,14.3,12
"533","Oromiya","Shashe-","March",2015,38.608142,7.205388,10,9,10,12,NA,NA,NA,26.83,10
"534","Oromiya","Diksise","March",2015,39.55824,8.059179,10.24,7.71,7.75,10.24,NA,NA,NA,NA,10.24
"535","Oromiya","Asella","March",2015,39.12972322,7.949589951,11,8.83,8.83,10.16,NA,NA,NA,16.52,11
"536","Oromiya","Asebe- Teferi ","March",2015,40.86319806,9.072493603,10.97,NA,9.49,NA,NA,NA,NA,31.18,10.97
"537","Oromiya","Bedessa","March",2015,40.77378712,8.902011546,7.66,NA,NA,NA,NA,NA,NA,NA,7.66
"538","Oromiya","Alemaya","March",2015,42.01641123,9.379383214,11.66,NA,NA,NA,NA,NA,NA,NA,11.66
"539","Oromiya","Boreda","March",2015,41.278686,9.331067,11,NA,NA,NA,NA,NA,NA,NA,11
"540","Oromiya","Adaba","March",2015,39.3890878,7.004454253,8.18,6.43,6.56,7.78,NA,NA,NA,NA,8.18
"541","Oromiya","Robe","March",2015,39.631104,7.860619,9.62,6.22,NA,NA,NA,NA,NA,NA,9.62
"542","Oromiya","Hagere- Mariam ","March",2015,38.23373735,5.63380625,10,NA,NA,12.32,NA,NA,NA,12.02,10
"543","Oromiya","Negele- Borena ","March",2015,39.577385,5.33699,9.09,9.04,8.98,NA,NA,24.33,20,NA,9.09
"544","Oromiya","Nazareth","May",2015,39.26941988,8.535362997,11,11,11,11,14,20,NA,14.3,11
"545","Oromiya","Shashe-","May",2015,38.608142,7.205388,10,10,10.32,11.32,NA,NA,NA,27.07,10
"546","Oromiya","Diksise","May",2015,39.55824,8.059179,10.14,7.64,7.75,11.65,NA,NA,NA,NA,10.14
"547","Oromiya","Asella","May",2015,39.12972322,7.949589951,12,9,9,11,NA,NA,NA,16.68,12
"548","Oromiya","Asebe- Teferi ","May",2015,40.86319806,9.072493603,11.99,10,8,11.49,NA,NA,NA,31.04,11.99
"549","Oromiya","Bedessa","May",2015,40.77378712,8.902011546,12,NA,NA,NA,NA,NA,NA,NA,12
"550","Oromiya","Alemaya","May",2015,42.01641123,9.379383214,13,NA,NA,NA,NA,NA,NA,NA,13
"551","Oromiya","Boreda","May",2015,41.278686,9.331067,11,NA,NA,NA,NA,NA,NA,NA,11
"552","Oromiya","Adaba","May",2015,39.3890878,7.004454253,8.08,6.42,6.44,7.74,NA,NA,NA,NA,8.08
"553","Oromiya","Robe","May",2015,39.631104,7.860619,9.52,7.28,NA,NA,NA,NA,NA,NA,9.52
"554","Oromiya","Hagere- Mariam ","May",2015,38.23373735,5.63380625,10,NA,NA,12.66,NA,NA,NA,NA,10
"555","Oromiya","Negele- Borena ","May",2015,39.577385,5.33699,12.49,12.19,12.43,10.59,NA,28.65,28.23,NA,12.49
"556","Oromiya","Nazareth","November",2014,39.26941988,8.535362997,11,10,10,11,12.66,20,NA,15.66,11
"557","Oromiya","Shashe-","November",2014,38.608142,7.205388,10,10,10,12,NA,NA,NA,26.83,10
"558","Oromiya","Diksise","November",2014,39.55824,8.059179,11.65,3.06,3.03,11.65,NA,NA,NA,NA,11.65
"559","Oromiya","Asella","November",2014,39.12972322,7.949589951,11.49,9,8.83,10.83,NA,NA,NA,17.31,11.49
"560","Oromiya","Asebe- Teferi ","November",2014,40.86319806,9.072493603,11.97,NA,NA,11.97,NA,NA,NA,33.33,11.97
"561","Oromiya","Bedessa","November",2014,40.77378712,8.902011546,12,NA,NA,NA,NA,NA,NA,NA,12
"562","Oromiya","Alemaya","November",2014,42.01641123,9.379383214,11.66,NA,NA,12,NA,NA,NA,NA,11.66
"563","Oromiya","Boreda","November",2014,41.278686,9.331067,10,NA,NA,NA,NA,NA,NA,NA,10
"564","Oromiya","Adaba","November",2014,39.3890878,7.004454253,8.16,6.39,NA,NA,NA,NA,NA,NA,8.16
"565","Oromiya","Robe","November",2014,39.631104,7.860619,9.3,7.76,NA,NA,NA,NA,NA,NA,9.3
"566","Oromiya","Hagere- Mariam ","November",2014,38.23373735,5.63380625,11,NA,NA,NA,NA,NA,NA,12.57,11
"567","Oromiya","Negele- Borena ","November",2014,39.577385,5.33699,9.34,9.15,9.15,NA,NA,24.33,20.65,NA,9.34
"568","Oromiya","Nazareth","October",2014,39.26941988,8.535362997,11,9.65,9.65,11,12.66,20,NA,12.51,11
"569","Oromiya","Shashe-","October",2014,38.608142,7.205388,10,10,10.32,12,NA,NA,NA,25.05,10
"570","Oromiya","Diksise","October",2014,39.55824,8.059179,11.54,4.64,4.62,11.59,NA,NA,NA,NA,11.54
"571","Oromiya","Asella","October",2014,39.12972322,7.949589951,11,8.16,8.16,10.43,NA,NA,NA,16.68,11
"572","Oromiya","Asebe- Teferi ","October",2014,40.86319806,9.072493603,11.97,8,8,11.97,NA,NA,NA,32.45,11.97
"573","Oromiya","Bedessa","October",2014,40.77378712,8.902011546,12,NA,NA,NA,NA,NA,NA,NA,12
"574","Oromiya","Alemaya","October",2014,42.01641123,9.379383214,12,NA,NA,12,NA,NA,NA,NA,12
"575","Oromiya","Boreda","October",2014,41.278686,9.331067,10.66,NA,NA,NA,NA,NA,NA,NA,10.66
"576","Oromiya","Adaba","October",2014,39.3890878,7.004454253,9.5,8.33,NA,NA,NA,NA,NA,NA,9.5
"577","Oromiya","Robe","October",2014,39.631104,7.860619,8.45,7.19,NA,NA,NA,NA,NA,NA,8.45
"578","Oromiya","Hagere- Mariam ","October",2014,38.23373735,5.63380625,10,6,NA,NA,NA,NA,NA,9.11,10
"579","Oromiya","Negele- Borena ","October",2014,39.577385,5.33699,10,9.94,9.88,NA,NA,23.31,20,NA,10
"592","Oromiya","Nazareth","September",2014,39.26941988,8.535362997,10,8.65,8.65,10,12.66,20,NA,12.51,10
"593","Oromiya","Shashe-","September",2014,38.608142,7.205388,10,10,11.16,12,NA,NA,NA,18.78,10
"594","Oromiya","Diksise","September",2014,39.55824,8.059179,11.53,7.68,7.72,11.56,NA,NA,NA,NA,11.53
"595","Oromiya","Asella","September",2014,39.12972322,7.949589951,11,8.83,8.83,10.07,NA,NA,NA,17.48,11
"596","Oromiya","Asebe- Teferi ","September",2014,40.86319806,9.072493603,11.15,NA,NA,11.15,NA,NA,NA,32.45,11.15
"597","Oromiya","Bedessa","September",2014,40.77378712,8.902011546,12.32,NA,NA,12,NA,NA,NA,NA,12.32
"598","Oromiya","Alemaya","September",2014,42.01641123,9.379383214,11.32,NA,NA,12,NA,NA,NA,NA,11.32
"599","Oromiya","Boreda","September",2014,41.278686,9.331067,12,NA,NA,NA,NA,NA,NA,NA,12
"600","Oromiya","Adaba","September",2014,39.3890878,7.004454253,8.07,7.23,NA,NA,NA,NA,NA,NA,8.07
"601","Oromiya","Robe","September",2014,39.631104,7.860619,9.56,8.11,NA,NA,NA,NA,NA,NA,9.56
"602","Oromiya","Hagere- Mariam ","September",2014,38.23373735,5.63380625,9,8.15,NA,NA,NA,NA,NA,11.64,9
"603","Oromiya","Negele- Borena ","September",2014,39.577385,5.33699,10,10.06,10.07,10,NA,22.33,19.31,NA,10
"604","Snnp","Welikite","August",2014,37.77266735,8.27732366,10.3,NA,10,NA,NA,NA,NA,24.6,10.3
"605","Snnp","Butajira","August",2014,38.42140499,8.173264069,10.49,10.17,9.48,NA,NA,NA,NA,13.4,10.49
"606","Snnp","Hosahna","August",2014,37.84747123,7.538579317,11,NA,10,NA,NA,NA,NA,13.96,11
"607","Snnp","Shone","August",2014,37.94869425,7.134857075,8,7,8,10,NA,NA,NA,NA,8
"608","Snnp","Doyugena","August",2014,37.78333,7.33333,9,NA,9.5,NA,NA,NA,NA,20.28,9
"609","Snnp","Alaba","August",2014,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,12.5,12
"610","Snnp","Awasa","August",2014,38.474819,7.058624,13,NA,11,13,NA,NA,NA,28.68,13
"611","Snnp","Hagere- Selam ","August",2014,38.51921184,6.513880636,7.55,NA,NA,NA,NA,NA,NA,10,7.55
"612","Snnp","Dilla","August",2014,38.30745962,6.410516676,11.66,NA,NA,7.83,NA,NA,NA,NA,11.66
"613","Snnp","Yirega-¦ Chefie ","August",2014,38.1988827,6.16095383,10.66,9,11.32,8.65,NA,NA,NA,10.32,10.66
"614","Snnp","Welikite","December",2014,37.77266735,8.27732366,11.9,NA,11.2,NA,NA,NA,NA,24.6,11.9
"615","Snnp","Butajira","December",2014,38.42140499,8.173264069,11.61,11.14,10.72,NA,NA,NA,NA,13.65,11.61
"616","Snnp","Hosahna","December",2014,37.84747123,7.538579317,9,NA,8.5,NA,NA,NA,NA,14.29,9
"617","Snnp","Shone","December",2014,37.94869425,7.134857075,7.93,7,8,NA,NA,NA,NA,NA,7.93
"618","Snnp","Doyugena","December",2014,37.78333,7.33333,8,NA,8,NA,NA,NA,NA,27.65,8
"619","Snnp","Alaba","December",2014,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,12.5,12
"620","Snnp","Awasa","December",2014,38.474819,7.058624,13,NA,12,14,NA,NA,NA,28.06,13
"621","Snnp","Hagere- Selam ","December",2014,38.51921184,6.513880636,10.51,NA,NA,NA,NA,NA,NA,12.5,10.51
"622","Snnp","Dilla","December",2014,38.30745962,6.410516676,11.32,NA,12.66,8.65,NA,NA,NA,NA,11.32
"623","Snnp","Yirega-¦ Chefie ","December",2014,38.1988827,6.16095383,12,9,NA,9,NA,NA,NA,13.66,12
"624","Snnp","Welikite","February",2015,37.77266735,8.27732366,11.6,NA,12,NA,NA,NA,NA,19.01,11.6
"625","Snnp","Butajira","February",2015,38.42140499,8.173264069,8.24,8.57,7.94,9.14,NA,NA,NA,12.51,8.24
"626","Snnp","Hosahna","February",2015,37.84747123,7.538579317,11.42,NA,11,NA,NA,NA,NA,14.29,11.42
"627","Snnp","Shone","February",2015,37.94869425,7.134857075,8,7.07,8,NA,NA,NA,NA,NA,8
"628","Snnp","Doyugena","February",2015,37.78333,7.33333,7.23,7.41,7.32,NA,NA,NA,NA,30.77,7.23
"629","Snnp","Alaba","February",2015,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,28.57,12
"630","Snnp","Awasa","February",2015,38.474819,7.058624,13,NA,11,12.32,NA,NA,NA,34.29,13
"631","Snnp","Hagere- Selam ","February",2015,38.51921184,6.513880636,6.52,NA,NA,NA,NA,NA,NA,8.85,6.52
"632","Snnp","Dilla","February",2015,38.30745962,6.410516676,12,NA,10.49,8.32,NA,NA,NA,NA,12
"633","Snnp","Yirega-¦ Chefie ","February",2015,38.1988827,6.16095383,12,9,NA,9,NA,NA,NA,14,12
"634","Snnp","Welikite","January",2015,37.77266735,8.27732366,10.6,NA,12,NA,NA,NA,NA,26.85,10.6
"635","Snnp","Butajira","January",2015,38.42140499,8.173264069,9.47,NA,10.21,NA,NA,NA,NA,15.26,9.47
"636","Snnp","Hosahna","January",2015,37.84747123,7.538579317,11,NA,10.42,NA,NA,NA,NA,14.29,11
"637","Snnp","Shone","January",2015,37.94869425,7.134857075,7.63,7,7.93,NA,NA,NA,NA,NA,7.63
"638","Snnp","Doyugena","January",2015,37.78333,7.33333,9,NA,9,NA,NA,NA,NA,30.77,9
"639","Snnp","Alaba","January",2015,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,14.29,12
"640","Snnp","Awasa","January",2015,38.474819,7.058624,13,NA,12,12.66,NA,NA,NA,NA,13
"641","Snnp","Hagere- Selam ","January",2015,38.51921184,6.513880636,7.97,NA,NA,NA,NA,NA,NA,9.41,7.97
"642","Snnp","Dilla","January",2015,38.30745962,6.410516676,11.49,NA,11.83,10.33,NA,NA,NA,NA,11.49
"643","Snnp","Yirega-¦ Chefie ","January",2015,38.1988827,6.16095383,12,8,NA,12,NA,NA,NA,13.66,12
"644","Snnp","Welikite","July",2014,37.77266735,8.27732366,10.2,NA,10,NA,NA,NA,NA,21.75,10.2
"645","Snnp","Butajira","July",2014,38.42140499,8.173264069,10.65,NA,9.02,NA,NA,20,NA,14.07,10.65
"646","Snnp","Hosahna","July",2014,37.84747123,7.538579317,11.17,NA,10.5,NA,NA,NA,NA,14.29,11.17
"647","Snnp","Shone","July",2014,37.94869425,7.134857075,8,6.93,8,10.66,NA,NA,NA,NA,8
"648","Snnp","Doyugena","July",2014,37.78333,7.33333,8.5,7.32,8.5,NA,NA,NA,NA,20.28,8.5
"649","Snnp","Alaba","July",2014,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,12.5,12
"650","Snnp","Awasa","July",2014,38.474819,7.058624,13,NA,11,13,NA,NA,NA,28.68,13
"651","Snnp","Hagere- Selam ","July",2014,38.51921184,6.513880636,7.41,NA,NA,NA,NA,NA,NA,7.91,7.41
"652","Snnp","Dilla","July",2014,38.30745962,6.410516676,10.83,NA,11.66,7.66,NA,NA,NA,NA,10.83
"653","Snnp","Yirega-¦ Chefie ","July",2014,38.1988827,6.16095383,12,8,NA,11,NA,NA,NA,10,12
"654","Snnp","Welikite","June",2015,37.77266735,8.27732366,11.5,NA,11.2,NA,NA,NA,NA,24.64,11.5
"655","Snnp","Butajira","June",2015,38.42140499,8.173264069,12.77,8.57,NA,NA,NA,NA,NA,14.09,12.77
"656","Snnp","Hosahna","June",2015,37.84747123,7.538579317,12,NA,11,NA,NA,NA,NA,14.29,12
"657","Snnp","Shone","June",2015,37.94869425,7.134857075,8,7,8,NA,NA,NA,NA,NA,8
"658","Snnp","Doyugena","June",2015,37.78333,7.33333,9.7,8.33,9.7,NA,NA,NA,NA,29.17,9.7
"659","Snnp","Alaba","June",2015,38.086143,7.311546,13,NA,11,NA,NA,NA,NA,13.96,13
"660","Snnp","Awasa","June",2015,38.474819,7.058624,13,NA,12,13,NA,NA,NA,NA,13
"661","Snnp","Hagere- Selam ","June",2015,38.51921184,6.513880636,7.1,NA,NA,NA,NA,NA,NA,11.18,7.1
"662","Snnp","Dilla","June",2015,38.30745962,6.410516676,10.66,NA,12,8.65,NA,NA,NA,NA,10.66
"663","Snnp","Yirega-¦ Chefie ","June",2015,38.1988827,6.16095383,12,9.32,13.33,10,NA,NA,NA,14,12
"664","Snnp","Welikite","March",2015,37.77266735,8.27732366,10.4,NA,10.6,NA,NA,NA,NA,22.41,10.4
"665","Snnp","Butajira","March",2015,38.42140499,8.173264069,8.33,NA,8.11,NA,NA,NA,NA,12.51,8.33
"666","Snnp","Hosahna","March",2015,37.84747123,7.538579317,11.58,NA,11,NA,NA,NA,NA,14.29,11.58
"667","Snnp","Shone","March",2015,37.94869425,7.134857075,8,7,8,NA,NA,NA,NA,NA,8
"668","Snnp","Doyugena","March",2015,37.78333,7.33333,9.4,7.32,9.4,NA,NA,NA,NA,26.92,9.4
"669","Snnp","Alaba","March",2015,38.086143,7.311546,12,NA,10,NA,NA,NA,NA,12.5,12
"670","Snnp","Awasa","March",2015,38.474819,7.058624,12,NA,11.66,12,NA,NA,NA,33.55,12
"671","Snnp","Hagere- Selam ","March",2015,38.51921184,6.513880636,6.53,NA,NA,NA,NA,NA,NA,10,6.53
"672","Snnp","Dilla","March",2015,38.30745962,6.410516676,11.66,NA,11.32,7.65,NA,NA,NA,NA,11.66
"673","Snnp","Yirega-¦ Chefie ","March",2015,38.1988827,6.16095383,12,8,8.65,NA,NA,NA,NA,13.66,12
"674","Snnp","Welikite","May",2015,37.77266735,8.27732366,11.3,NA,11.5,NA,NA,NA,NA,23.15,11.3
"675","Snnp","Butajira","May",2015,38.42140499,8.173264069,11.29,8.62,10.43,NA,NA,NA,NA,10.88,11.29
"676","Snnp","Hosahna","May",2015,37.84747123,7.538579317,12.08,NA,11,NA,NA,NA,NA,14.29,12.08
"677","Snnp","Shone","May",2015,37.94869425,7.134857075,8.43,7.35,8.5,NA,NA,NA,NA,NA,8.43
"678","Snnp","Doyugena","May",2015,37.78333,7.33333,9.5,9.26,9.5,NA,NA,NA,NA,27.65,9.5
"679","Snnp","Alaba","May",2015,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,17.66,12
"680","Snnp","Awasa","May",2015,38.474819,7.058624,13,NA,12,12.66,NA,NA,NA,NA,13
"681","Snnp","Hagere- Selam ","May",2015,38.51921184,6.513880636,5.87,NA,NA,NA,NA,NA,NA,10,5.87
"682","Snnp","Dilla","May",2015,38.30745962,6.410516676,10.66,NA,11.66,8.65,NA,NA,NA,NA,10.66
"683","Snnp","Yirega-¦ Chefie ","May",2015,38.1988827,6.16095383,12,9,12,10,NA,NA,NA,14,12
"684","Snnp","Welikite","November",2014,37.77266735,8.27732366,12,NA,12,NA,NA,NA,NA,27.34,12
"685","Snnp","Butajira","November",2014,38.42140499,8.173264069,10.61,10.29,11.29,NA,NA,NA,NA,13.44,10.61
"686","Snnp","Hosahna","November",2014,37.84747123,7.538579317,10,NA,9.33,NA,NA,NA,NA,14.29,10
"687","Snnp","Shone","November",2014,37.94869425,7.134857075,9,7.43,8.08,11,NA,NA,NA,NA,9
"688","Snnp","Doyugena","November",2014,37.78333,7.33333,9.5,NA,9.5,NA,NA,NA,NA,28.4,9.5
"689","Snnp","Alaba","November",2014,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,12.5,12
"690","Snnp","Awasa","November",2014,38.474819,7.058624,13,NA,12,13,NA,NA,NA,28.06,13
"691","Snnp","Hagere- Selam ","November",2014,38.51921184,6.513880636,9.14,NA,NA,NA,NA,NA,NA,10.77,9.14
"692","Snnp","Dilla","November",2014,38.30745962,6.410516676,10.32,NA,11.66,8,NA,NA,NA,NA,10.32
"693","Snnp","Yirega-¦ Chefie ","November",2014,38.1988827,6.16095383,12,NA,12.49,10,NA,NA,NA,14,12
"694","Snnp","Welikite","October",2014,37.77266735,8.27732366,11.8,NA,12,NA,NA,NA,NA,28.89,11.8
"695","Snnp","Butajira","October",2014,38.42140499,8.173264069,10,NA,10.23,NA,NA,NA,NA,12.68,10
"696","Snnp","Hosahna","October",2014,37.84747123,7.538579317,11,NA,10,NA,NA,NA,NA,14.29,11
"697","Snnp","Shone","October",2014,37.94869425,7.134857075,8.43,7.5,8,10,NA,NA,NA,NA,8.43
"698","Snnp","Doyugena","October",2014,37.78333,7.33333,9.5,NA,9.5,NA,NA,NA,NA,23.7,9.5
"699","Snnp","Alaba","October",2014,38.086143,7.311546,11,NA,11,NA,NA,NA,NA,9.69,11
"700","Snnp","Awasa","October",2014,38.474819,7.058624,13,NA,12,13,NA,NA,NA,28.06,13
"701","Snnp","Hagere- Selam ","October",2014,38.51921184,6.513880636,8.33,NA,NA,NA,NA,NA,NA,8.41,8.33
"702","Snnp","Dilla","October",2014,38.30745962,6.410516676,9.32,NA,11.66,7.65,NA,NA,NA,NA,9.32
"703","Snnp","Yirega-¦ Chefie ","October",2014,38.1988827,6.16095383,12,NA,12,8.65,NA,NA,NA,12.96,12
"714","Snnp","Welikite","September",2014,37.77266735,8.27732366,10.6,NA,10.2,NA,NA,NA,NA,25.02,10.6
"715","Snnp","Butajira","September",2014,38.42140499,8.173264069,10.6,NA,9.95,NA,NA,NA,NA,16.68,10.6
"716","Snnp","Hosahna","September",2014,37.84747123,7.538579317,11.25,NA,11,NA,NA,NA,NA,13.64,11.25
"717","Snnp","Shone","September",2014,37.94869425,7.134857075,7.93,7,8,NA,NA,NA,NA,NA,7.93
"718","Snnp","Doyugena","September",2014,37.78333,7.33333,9.5,NA,9.5,NA,NA,NA,NA,31.6,9.5
"719","Snnp","Alaba","September",2014,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,11.11,12
"720","Snnp","Awasa","September",2014,38.474819,7.058624,13,NA,12,12.32,NA,NA,NA,28.47,13
"721","Snnp","Hagere- Selam ","September",2014,38.51921184,6.513880636,8.11,NA,NA,NA,NA,NA,NA,8.85,8.11
"722","Snnp","Dilla","September",2014,38.30745962,6.410516676,9.65,NA,12.32,8,NA,NA,NA,NA,9.65
"723","Snnp","Yirega-¦ Chefie ","September",2014,38.1988827,6.16095383,11.66,11,12,10,NA,NA,NA,14,11.66
"724","Snnp","Welayita Sodo ","August",2014,37.766643,6.86176,9.32,9.49,9.83,NA,NA,NA,NA,22.65,9.32
"725","Snnp","Bodite","August",2014,37.89064905,7.038034865,10.97,NA,10.97,NA,NA,NA,NA,14.29,10.97
"726","Snnp","Jinka","August",2014,36.56441614,5.78310286,5.78,6.17,7.94,NA,6.34,NA,NA,NA,5.78
"727","Snnp","Dimeka","August",2014,36.45041198,4.892522922,9.34,9.34,NA,NA,NA,NA,NA,NA,9.34
"728","Snnp","Masha","August",2014,35.47956686,7.741652627,NA,NA,NA,NA,NA,NA,NA,18.59,NA
"729","Snnp","Tepi","August",2014,35.36770327,7.320015599,10,8.65,10,NA,NA,20,20,16.67,10
"730","Snnp","Boniga","August",2014,36.24008346,7.388535704,9.16,8,8,NA,NA,NA,NA,11.74,9.16
"731","Snnp","Chana","August",2014,36.11775846,6.226550231,11,6,6,NA,NA,28,24,13.39,11
"732","Snnp","Arbam- Minch ","August",2014,37.5527474,6.024547891,9.32,NA,10.32,NA,NA,NA,NA,NA,9.32
"733","Snnp","Sawla","August",2014,36.87437474,6.300226567,9.38,9.49,9.69,NA,11.27,NA,NA,NA,9.38
"734","Snnp","Welayita Sodo ","December",2014,37.766643,6.86176,9.65,8.66,10,NA,NA,NA,NA,25.54,9.65
"735","Snnp","Bodite","December",2014,37.89064905,7.038034865,11.66,NA,10,NA,NA,NA,NA,13.33,11.66
"736","Snnp","Jinka","December",2014,36.56441614,5.78310286,6.81,6.2,6.4,NA,6.1,NA,NA,NA,6.81
"737","Snnp","Dimeka","December",2014,36.45041198,4.892522922,8.7,NA,NA,NA,NA,NA,NA,NA,8.7
"738","Snnp","Masha","December",2014,35.47956686,7.741652627,6.82,7.78,7.78,NA,NA,NA,NA,19.95,6.82
"739","Snnp","Tepi","December",2014,35.36770327,7.320015599,12,8,9,NA,NA,20,20,23.34,12
"740","Snnp","Boniga","December",2014,36.24008346,7.388535704,8,7,7,NA,NA,NA,NA,13.05,8
"741","Snnp","Chana","December",2014,36.11775846,6.226550231,11,7,7,NA,NA,28,20,13.52,11
"742","Snnp","Arbam- Minch ","December",2014,37.5527474,6.024547891,10,NA,10,NA,NA,NA,NA,NA,10
"743","Snnp","Sawla","December",2014,36.87437474,6.300226567,9.44,11.77,12.82,NA,11.27,NA,NA,NA,9.44
"744","Snnp","Welayita Sodo ","February",2015,37.766643,6.86176,11,8.65,8.5,NA,NA,NA,NA,17.93,11
"745","Snnp","Bodite","February",2015,37.89064905,7.038034865,12,NA,10,NA,NA,NA,NA,13.33,12
"746","Snnp","Jinka","February",2015,36.56441614,5.78310286,6.16,5.51,6.45,NA,6.96,NA,NA,NA,6.16
"747","Snnp","Dimeka","February",2015,36.45041198,4.892522922,11.76,NA,NA,NA,NA,NA,NA,NA,11.76
"748","Snnp","Masha","February",2015,35.47956686,7.741652627,7.44,8.13,8.25,NA,NA,NA,NA,NA,7.44
"749","Snnp","Tepi","February",2015,35.36770327,7.320015599,10,8,9,NA,NA,20,20,26.68,10
"750","Snnp","Boniga","February",2015,36.24008346,7.388535704,10,8,8.5,NA,NA,NA,NA,17.24,10
"751","Snnp","Chana","February",2015,36.11775846,6.226550231,11,8,8,NA,NA,28,20,11.66,11
"752","Snnp","Arbam- Minch ","February",2015,37.5527474,6.024547891,10,NA,10,NA,NA,NA,NA,NA,10
"753","Snnp","Sawla","February",2015,36.87437474,6.300226567,6.99,8.44,8.48,NA,11.16,NA,NA,NA,6.99
"754","Snnp","Welayita Sodo ","January",2015,37.766643,6.86176,10.66,8.83,9.83,NA,NA,NA,NA,31.25,10.66
"755","Snnp","Bodite","January",2015,37.89064905,7.038034865,12,NA,10,NA,NA,NA,NA,13.33,12
"756","Snnp","Jinka","January",2015,36.56441614,5.78310286,8.77,7.94,9.01,NA,6.67,NA,NA,NA,8.77
"757","Snnp","Dimeka","January",2015,36.45041198,4.892522922,10.45,NA,NA,NA,NA,NA,NA,NA,10.45
"758","Snnp","Masha","January",2015,35.47956686,7.741652627,9.09,8.89,8.96,NA,NA,NA,NA,20.94,9.09
"759","Snnp","Tepi","January",2015,35.36770327,7.320015599,8,8,9,NA,NA,20,20,24.15,8
"760","Snnp","Boniga","January",2015,36.24008346,7.388535704,9,8,8.6,NA,NA,NA,NA,19.25,9
"761","Snnp","Chana","January",2015,36.11775846,6.226550231,12,7,7,NA,NA,28,24,13.28,12
"762","Snnp","Arbam- Minch ","January",2015,37.5527474,6.024547891,11,NA,11,NA,NA,NA,NA,NA,11
"763","Snnp","Sawla","January",2015,36.87437474,6.300226567,9.47,9.62,10.38,NA,8.76,NA,NA,NA,9.47
"764","Snnp","Welayita Sodo ","July",2014,37.766643,6.86176,9.33,8.65,9.15,NA,NA,NA,NA,25.54,9.33
"765","Snnp","Bodite","July",2014,37.89064905,7.038034865,10.32,10.49,11.66,NA,NA,NA,NA,11.8,10.32
"766","Snnp","Jinka","July",2014,36.56441614,5.78310286,6.81,5.78,7.65,NA,8.05,NA,NA,NA,6.81
"767","Snnp","Dimeka","July",2014,36.45041198,4.892522922,11.54,11.32,NA,NA,NA,NA,NA,NA,11.54
