"","Region","Market","Month","Year","Longitude","Latitude","pkg.wht.bread","pkg.wht.white","pkg.wht.mixed","pkg.wht.blred","pkg.wht.shaja","pkg.wht.unshe","pkg.wht.millw","pkg.wht.millm","pkg.wht.milla","pkg.wht.maltw","pkg.wht.pbula","pkg.wht.allwh"
"195","AMHARa","Bati","July",2016,40.0181327,11.19153266,6.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","AMHARa","Mota","June",2017,37.8807432,11.07475582,4,7.9,NA,NA,34,40,NA,NA,30,NA,NA,7.9
"197","AMHARa","Debre- markos ","June",2017,37.72636868,10.33641293,4.47,7.64,NA,10.29,17.44,28,NA,NA,40,16.67,NA,7.64
"198","AMHARa","Dembecha","June",2017,37.48251554,10.56669266,4.38,9.79,NA,NA,17.83,28,NA,NA,40,NA,NA,9.79
"199","AMHARa","Bahir- Dar ","June",2017,37.3815488,11.58416449,3.97,14.25,NA,13.49,NA,35,NA,NA,40,22.36,NA,14.25
"200","AMHARa","Sekota","June",2017,39.03355257,12.62479803,4.38,7.98,NA,NA,NA,40,NA,NA,40,NA,NA,7.98
"201","AMHARa","Amde Work ","June",2017,38.85815043,12.45920199,3.5,11.05,NA,NA,NA,30,NA,NA,NA,NA,NA,11.05
"202","AMHARa","Danigla","June",2017,36.83153176,11.25223153,4.38,11.59,NA,NA,20.32,NA,NA,NA,42.43,21.08,NA,11.59
"203","AMHARa","Chagni","June",2017,36.50793596,10.95196565,4.67,10,NA,NA,14,30,NA,NA,35.99,16.67,NA,10
"204","AMHARa","Kemise","June",2017,39.85696873,10.71374234,4.13,10.67,NA,11.27,NA,35,NA,NA,NA,27.98,NA,10.67
"205","AMHARa","Bati","June",2017,40.0181327,11.19153266,5.4,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"206","AMHARa","Mota","March",2017,37.8807432,11.07475582,4.05,6.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.93
"207","AMHARa","Debre- markos ","March",2017,37.72636868,10.33641293,4.42,7.35,NA,11.76,NA,NA,NA,NA,NA,15.17,NA,7.35
"208","AMHARa","Dembecha","March",2017,37.48251554,10.56669266,4.38,7.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48
"209","AMHARa","Bahir- Dar ","March",2017,37.3815488,11.58416449,3.97,13.33,NA,12.66,NA,NA,NA,NA,NA,20,NA,13.33
"210","AMHARa","Sekota","March",2017,39.03355257,12.62479803,3.5,8.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.03
"211","AMHARa","Amde Work ","March",2017,38.85815043,12.45920199,4.78,9.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.47
"212","AMHARa","Danigla","March",2017,36.83153176,11.25223153,4.38,12,NA,NA,NA,NA,NA,NA,NA,20.07,NA,12
"213","AMHARa","Chagni","March",2017,36.50793596,10.95196565,5.1,9.65,NA,NA,NA,NA,NA,NA,NA,17.16,NA,9.65
"214","AMHARa","Kemise","March",2017,39.85696873,10.71374234,4.21,NA,8.96,9.05,NA,NA,NA,NA,NA,21.84,NA,9.05
"215","AMHARa","Bati","March",2017,40.0181327,11.19153266,7.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","AMHARa","Mota","May",2017,37.8807432,11.07475582,4,7.9,NA,NA,34,40,NA,NA,30,NA,NA,7.9
"217","AMHARa","Debre- markos ","May",2017,37.72636868,10.33641293,4.47,7.64,NA,10.29,17.44,28,NA,NA,40,16.67,NA,7.64
"218","AMHARa","Dembecha","May",2017,37.48251554,10.56669266,4.38,9.79,NA,NA,17.83,28,NA,NA,40,NA,NA,9.79
"219","AMHARa","Bahir- Dar ","May",2017,37.3815488,11.58416449,3.97,14.25,NA,13.49,NA,35,NA,NA,40,22.36,NA,14.25
"220","AMHARa","Sekota","May",2017,39.03355257,12.62479803,4.38,7.98,NA,NA,NA,40,NA,NA,40,NA,NA,7.98
"221","AMHARa","Amde Work ","May",2017,38.85815043,12.45920199,3.5,11.05,NA,NA,NA,30,NA,NA,NA,NA,NA,11.05
"222","AMHARa","Danigla","May",2017,36.83153176,11.25223153,4.38,11.59,NA,NA,20.32,NA,NA,NA,42.43,21.08,NA,11.59
"223","AMHARa","Chagni","May",2017,36.50793596,10.95196565,4.67,10,NA,NA,14,30,NA,NA,35.99,16.67,NA,10
"224","AMHARa","Kemise","May",2017,39.85696873,10.71374234,4.13,10.67,NA,11.27,NA,35,NA,NA,NA,27.98,NA,10.67
"225","AMHARa","Bati","May",2017,40.0181327,11.19153266,5.4,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"226","AMHARa","Mota","November",2016,37.8807432,11.07475582,4.3,6.9,NA,NA,NA,NA,NA,NA,NA,10,NA,6.9
"227","AMHARa","Debre- markos ","November",2016,37.72636868,10.33641293,4.42,6.54,NA,9.81,NA,NA,NA,NA,NA,16.21,NA,6.54
"228","AMHARa","Dembecha","November",2016,37.48251554,10.56669266,4.38,6.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54
"229","AMHARa","Bahir- Dar ","November",2016,37.3815488,11.58416449,3.97,13.28,NA,14.66,NA,NA,NA,NA,NA,20,NA,13.28
"230","AMHARa","Sekota","November",2016,39.03355257,12.62479803,4.38,8.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21
"231","AMHARa","Amde Work ","November",2016,38.85815043,12.45920199,3.5,9.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75
"232","AMHARa","Danigla","November",2016,36.83153176,11.25223153,4.26,11.77,NA,NA,NA,NA,NA,NA,NA,21.45,NA,11.77
"233","AMHARa","Chagni","November",2016,36.50793596,10.95196565,4.92,9.65,NA,NA,NA,NA,NA,NA,NA,18.23,NA,9.65
"234","AMHARa","Kemise","November",2016,39.85696873,10.71374234,3.89,10.77,11.11,13.64,NA,NA,NA,NA,NA,24.33,NA,10.77
"235","AMHARa","Bati","November",2016,40.0181327,11.19153266,6.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","AMHARa","Mota","October",2016,37.8807432,11.07475582,4.13,7.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.06
"237","AMHARa","Debre- markos ","October",2016,37.72636868,10.33641293,4.32,7.26,NA,10.79,NA,NA,NA,NA,NA,23.22,NA,7.26
"238","AMHARa","Dembecha","October",2016,37.48251554,10.56669266,4.38,6.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.59
"239","AMHARa","Bahir- Dar ","October",2016,37.3815488,11.58416449,3.97,14.16,NA,14,NA,NA,NA,NA,NA,20,NA,14.16
"240","AMHARa","Sekota","October",2016,39.03355257,12.62479803,4.14,8.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.53
"241","AMHARa","Amde Work ","October",2016,38.85815043,12.45920199,3.5,9.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.49
"242","AMHARa","Danigla","October",2016,36.83153176,11.25223153,4.2,11.77,NA,NA,NA,NA,NA,NA,NA,22.31,NA,11.77
"243","AMHARa","Chagni","October",2016,36.50793596,10.95196565,4.54,10,NA,NA,NA,NA,NA,NA,NA,17.16,NA,10
"244","AMHARa","Kemise","October",2016,39.85696873,10.71374234,3.89,NA,9.73,10.86,NA,NA,NA,NA,NA,24.69,NA,10.86
"245","AMHARa","Bati","October",2016,40.0181327,11.19153266,6.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","AMHARa","Mota","September",2016,37.8807432,11.07475582,4.21,7.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.03
"247","AMHARa","Debre- markos ","September",2016,37.72636868,10.33641293,4.99,7.01,NA,11.11,NA,NA,NA,NA,NA,18.38,NA,7.01
"248","AMHARa","Dembecha","September",2016,37.48251554,10.56669266,4.38,7.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.28
"249","AMHARa","Bahir- Dar ","September",2016,37.3815488,11.58416449,3.97,13.98,NA,14.66,NA,NA,NA,NA,NA,20,NA,13.98
"250","AMHARa","Sekota","September",2016,39.03355257,12.62479803,4.26,8.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42
"251","AMHARa","Amde Work ","September",2016,38.85815043,12.45920199,3.5,9.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.61
"252","AMHARa","Danigla","September",2016,36.83153176,11.25223153,4.2,12.25,NA,NA,NA,NA,NA,NA,NA,22.31,NA,12.25
"253","AMHARa","Chagni","September",2016,36.50793596,10.95196565,5.27,10,NA,NA,NA,NA,NA,NA,NA,17.16,NA,10
"254","AMHARa","Kemise","September",2016,39.85696873,10.71374234,3.89,NA,8.96,10.91,NA,NA,NA,NA,NA,23.86,NA,10.91
"255","AMHARa","Bati","September",2016,40.0181327,11.19153266,6.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","GAMBELLA","Gambella","April",2017,34.58547076,8.249396585,3.41,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"257","GAMBELLA","Shebo- kire ","April",2017,NA,NA,5.19,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA
"258","GAMBELLA","Meti","April",2017,7.233333333,35.31666667,5.28,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"259","GAMBELLA","Gambella","June",2017,34.58547076,8.249396585,3.59,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"260","GAMBELLA","Shebo- kire ","June",2017,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA
"261","GAMBELLA","Meti","June",2017,7.233333333,35.31666667,5.16,12,NA,10,NA,NA,NA,NA,NA,NA,NA,12
"262","GAMBELLA","Gambella","May",2017,34.58547076,8.249396585,3.59,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"263","GAMBELLA","Shebo- kire ","May",2017,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA
"264","GAMBELLA","Meti","May",2017,7.233333333,35.31666667,5.16,12,NA,10,NA,NA,NA,NA,NA,NA,NA,12
"265","GAMBELLA","Gambella","August",2016,34.58547076,8.249396585,3.57,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"266","GAMBELLA","Shebo- kire ","August",2016,NA,NA,4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","GAMBELLA","Meti","August",2016,7.233333333,35.31666667,5.39,10,NA,10,NA,NA,NA,NA,NA,NA,NA,10
"268","DIREDAWA","Dire Dawa ","August",2016,41.8572763,9.593652332,5.28,13.47,NA,9.64,NA,NA,16,12.32,NA,22.65,NA,13.47
"269","DIREDAWA","Melka- Jebdu ","August",2016,41.77420401,9.617496554,4.55,13,NA,11,NA,NA,NA,NA,NA,NA,NA,13
"270","GAMBELLA","Gambella","December",2016,34.58547076,8.249396585,3.39,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"271","GAMBELLA","Shebo- kire ","December",2016,NA,NA,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","GAMBELLA","Meti","December",2016,7.233333333,35.31666667,5.39,10,NA,10,NA,NA,NA,NA,NA,NA,NA,10
"273","DIREDAWA","Dire Dawa ","December",2016,41.8572763,9.593652332,5.1,12.65,NA,9.74,NA,NA,NA,12.32,NA,21.31,NA,12.65
"274","DIREDAWA","Melka- Jebdu ","December",2016,41.77420401,9.617496554,4.55,13.33,NA,11,NA,NA,NA,NA,NA,NA,NA,13.33
"275","GAMBELLA","Gambella","February",2017,34.58547076,8.249396585,3.45,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"276","GAMBELLA","Shebo- kire ","February",2017,NA,NA,5.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","GAMBELLA","Meti","February",2017,7.233333333,35.31666667,5.39,12,NA,10,NA,NA,NA,NA,NA,NA,NA,12
"278","DIREDAWA","Dire Dawa ","February",2017,41.8572763,9.593652332,5.53,13.74,NA,9.82,NA,NA,NA,11.66,NA,23.98,NA,13.74
"279","DIREDAWA","Melka- Jebdu ","February",2017,41.77420401,9.617496554,4.55,12.66,NA,11,NA,NA,NA,NA,NA,NA,NA,12.66
"280","GAMBELLA","Gambella","January",2017,34.58547076,8.249396585,3.5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"281","GAMBELLA","Shebo- kire ","January",2017,NA,NA,5.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","GAMBELLA","Meti","January",2017,7.233333333,35.31666667,5.55,10,NA,10,NA,NA,NA,NA,NA,NA,NA,10
"283","DIREDAWA","Dire Dawa ","January",2017,41.8572763,9.593652332,5.5,12.87,NA,9.32,NA,NA,NA,12.32,NA,22.65,NA,12.87
"284","DIREDAWA","Melka- Jebdu ","January",2017,41.77420401,9.617496554,4.55,13,NA,11,NA,NA,NA,NA,NA,NA,NA,13
"285","GAMBELLA","Gambella","July",2016,34.58547076,8.249396585,3.5,24.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.66
"286","GAMBELLA","Shebo- kire ","July",2016,NA,NA,4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","GAMBELLA","Meti","July",2016,7.233333333,35.31666667,5.12,12,11,NA,NA,NA,NA,NA,NA,NA,NA,12
"288","DIREDAWA","Dire Dawa ","July",2016,41.8572763,9.593652332,5.64,13.81,NA,10,NA,NA,16,12.66,NA,23.31,NA,13.81
"289","DIREDAWA","Melka- Jebdu ","July",2016,41.77420401,9.617496554,4.55,13.33,NA,11,NA,NA,NA,NA,NA,NA,NA,13.33
"290","GAMBELLA","Gambella","March",2017,34.58547076,8.249396585,3.5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"291","GAMBELLA","Shebo- kire ","March",2017,NA,NA,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","GAMBELLA","Meti","March",2017,7.233333333,35.31666667,5.39,11,NA,11,NA,NA,NA,NA,NA,NA,NA,11
"293","DIREDAWA","Dire Dawa ","March",2017,41.8572763,9.593652332,5.73,13.11,NA,9.82,NA,NA,NA,12.32,NA,22.65,NA,13.11
"294","DIREDAWA","Melka- Jebdu ","March",2017,41.77420401,9.617496554,4.55,13.66,NA,11,NA,NA,NA,NA,NA,NA,NA,13.66
"295","GAMBELLA","Gambella","November",2016,34.58547076,8.249396585,3.5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"296","GAMBELLA","Shebo- kire ","November",2016,NA,NA,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","GAMBELLA","Meti","November",2016,7.233333333,35.31666667,5.39,11,NA,10,NA,NA,NA,NA,NA,NA,NA,11
"298","DIREDAWA","Dire Dawa ","November",2016,41.8572763,9.593652332,5.92,13.55,NA,10,NA,NA,16,12.32,NA,20.98,NA,13.55
"299","DIREDAWA","Melka- Jebdu ","November",2016,41.77420401,9.617496554,4.55,13.66,NA,11,NA,NA,NA,NA,NA,NA,NA,13.66
"300","GAMBELLA","Gambella","October",2016,34.58547076,8.249396585,3.57,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"301","GAMBELLA","Shebo- kire ","October",2016,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","GAMBELLA","Meti","October",2016,7.233333333,35.31666667,5.39,10,NA,10,NA,NA,NA,NA,NA,NA,NA,10
"303","DIREDAWA","Dire Dawa ","October",2016,41.8572763,9.593652332,5.8,12.93,NA,10,NA,NA,NA,12.66,NA,24.49,NA,12.93
"304","DIREDAWA","Melka- Jebdu ","October",2016,41.77420401,9.617496554,4.55,12,NA,11,NA,NA,NA,NA,NA,NA,NA,12
"305","GAMBELLA","Gambella","September",2016,34.58547076,8.249396585,3.57,20.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.95
"306","GAMBELLA","Shebo- kire ","September",2016,NA,NA,4.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","GAMBELLA","Meti","September",2016,7.233333333,35.31666667,5.39,12,NA,10,NA,NA,NA,NA,NA,NA,NA,12
"308","DIREDAWA","Dire Dawa ","September",2016,41.8572763,9.593652332,5.74,13.44,NA,9.72,NA,NA,NA,13.66,NA,22.98,NA,13.44
"309","DIREDAWA","Melka- Jebdu ","September",2016,41.77420401,9.617496554,4.55,13.66,NA,11,NA,NA,NA,NA,NA,NA,NA,13.66
"310","OROMIYA","Ghimbi","April",2017,35.83291974,9.163103789,4.9,12,NA,NA,NA,35,NA,NA,48,NA,NA,12
"311","OROMIYA","Dembi- dolo ","April",2017,34.79748694,8.530219501,3.39,12,10,NA,NA,30,NA,NA,60,NA,NA,12
"312","OROMIYA","Shambu","April",2017,37.09431432,9.569809208,5.94,6.85,6.85,NA,NA,23.58,NA,NA,60,NA,NA,6.85
"313","OROMIYA","Nekemte","April",2017,36.54851971,9.09042469,5.22,10,8,8,NA,27,NA,NA,50.99,NA,NA,10
"314","OROMIYA","Bedele","April",2017,36.36017384,8.454821965,3.5,14,12,10,NA,NA,NA,NA,NA,NA,NA,14
"315","OROMIYA","Metu","April",2017,35.58726864,8.300606827,3.59,12,NA,10,NA,NA,NA,NA,NA,NA,NA,12
"316","OROMIYA","Jimma","April",2017,36.84385226,7.672338798,3.72,12,NA,NA,NA,26.98,NA,NA,NA,18.18,NA,12
"317","OROMIYA","Agaro","April",2017,36.58627683,7.848002731,4.38,10.59,NA,NA,NA,NA,NA,NA,NA,16.5,NA,10.59
"318","OROMIYA","Ambo","April",2017,37.8446066,8.976806527,4.13,8.07,NA,12.9,12,28,NA,NA,27.93,NA,NA,8.07
"319","OROMIYA","Weliso","April",2017,37.97073066,8.534178897,4.38,8.19,NA,NA,NA,27.5,NA,NA,NA,17.03,NA,8.19
"320","OROMIYA","Ejere","April",2017,39.262249,8.78288,4.86,9.04,NA,14.48,NA,NA,NA,NA,NA,14.69,NA,9.04
"321","OROMIYA","Fiche","April",2017,38.73344116,9.791083661,7,9.61,NA,12.24,14.28,25,NA,NA,NA,16.93,NA,9.61
"322","OROMIYA","Ghimbi","August",2016,35.83291974,9.163103789,7.12,12,10,NA,NA,NA,NA,NA,NA,NA,NA,12
"323","OROMIYA","Dembi- dolo ","August",2016,34.79748694,8.530219501,3.06,12,10,NA,NA,NA,NA,NA,NA,NA,NA,12
"324","OROMIYA","Shambu","August",2016,37.09431432,9.569809208,5.68,5.78,5.29,5.33,NA,NA,NA,NA,NA,NA,NA,5.78
"325","OROMIYA","Nekemte","August",2016,36.54851971,9.09042469,5,10,8.37,8.38,NA,NA,NA,NA,NA,NA,NA,10
"326","OROMIYA","Bedele","August",2016,36.36017384,8.454821965,3.5,15,10,10,NA,NA,NA,NA,NA,NA,NA,15
"327","OROMIYA","Metu","August",2016,35.58726864,8.300606827,3.62,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"328","OROMIYA","Jimma","August",2016,36.84385226,7.672338798,3.86,12,NA,10,NA,NA,NA,NA,NA,NA,NA,12
"329","OROMIYA","Agaro","August",2016,36.58627683,7.848002731,4.38,10.59,NA,NA,NA,NA,NA,NA,NA,10.06,NA,10.59
"330","OROMIYA","Ambo","August",2016,37.8446066,8.976806527,4.05,7.47,NA,9.11,NA,NA,NA,NA,NA,12.86,NA,7.47
"331","OROMIYA","Weliso","August",2016,37.97073066,8.534178897,4.38,7.89,NA,NA,NA,NA,NA,NA,NA,17.65,NA,7.89
"332","OROMIYA","Ejere","August",2016,39.262249,8.78288,4.67,10.48,NA,12.42,NA,NA,NA,NA,NA,25.03,NA,10.48
"333","OROMIYA","Fiche","August",2016,38.73344116,9.791083661,4.55,9.02,NA,13.22,NA,NA,NA,NA,NA,16.21,NA,9.02
"334","OROMIYA","Ghimbi","December",2016,35.83291974,9.163103789,7.05,11,10,NA,NA,NA,NA,NA,NA,NA,NA,11
"335","OROMIYA","Dembi- dolo ","December",2016,34.79748694,8.530219501,2.98,10.83,8.75,NA,NA,NA,NA,NA,NA,NA,NA,10.83
"336","OROMIYA","Shambu","December",2016,37.09431432,9.569809208,4.12,6.42,6.38,6.42,NA,NA,NA,NA,NA,NA,NA,6.42
"337","OROMIYA","Nekemte","December",2016,36.54851971,9.09042469,4.69,10,8,7.65,NA,NA,NA,NA,NA,NA,NA,10
"338","OROMIYA","Bedele","December",2016,36.36017384,8.454821965,3.5,14,12,10,NA,NA,NA,NA,NA,NA,NA,14
"339","OROMIYA","Metu","December",2016,35.58726864,8.300606827,3.62,10.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.66
"340","OROMIYA","Jimma","December",2016,36.84385226,7.672338798,3.86,12,NA,10,NA,NA,NA,NA,NA,NA,NA,12
"341","OROMIYA","Agaro","December",2016,36.58627683,7.848002731,4.38,9.41,NA,NA,NA,NA,NA,NA,NA,11.38,NA,9.41
"342","OROMIYA","Ambo","December",2016,37.8446066,8.976806527,3.76,7.81,NA,9.11,NA,NA,NA,NA,NA,14.59,NA,7.81
"343","OROMIYA","Weliso","December",2016,37.97073066,8.534178897,4.38,7.98,NA,NA,NA,NA,NA,NA,NA,16.68,NA,7.98
"344","OROMIYA","Ejere","December",2016,39.262249,8.78288,5.83,7.65,NA,12.3,NA,NA,NA,NA,NA,15.26,NA,7.65
"345","OROMIYA","Fiche","December",2016,38.73344116,9.791083661,4.2,8.81,NA,10.3,NA,NA,NA,NA,NA,14.73,NA,8.81
"346","OROMIYA","Ghimbi","February",2017,35.83291974,9.163103789,6.73,10.32,10,NA,NA,NA,NA,NA,NA,NA,NA,10.32
"347","OROMIYA","Dembi- dolo ","February",2017,34.79748694,8.530219501,3.51,12,9,NA,NA,NA,NA,NA,NA,NA,NA,12
"348","OROMIYA","Shambu","February",2017,37.09431432,9.569809208,3.87,6.63,5.53,5.5,NA,NA,NA,NA,NA,NA,NA,6.63
"349","OROMIYA","Nekemte","February",2017,36.54851971,9.09042469,5.12,10,8,8,NA,NA,10,NA,NA,NA,NA,10
"350","OROMIYA","Bedele","February",2017,36.36017384,8.454821965,3.5,15,12,10,NA,NA,NA,NA,NA,NA,NA,15
"351","OROMIYA","Metu","February",2017,35.58726864,8.300606827,3.59,11.66,NA,10,NA,NA,NA,NA,NA,NA,NA,11.66
"352","OROMIYA","Jimma","February",2017,36.84385226,7.672338798,3.86,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"353","OROMIYA","Agaro","February",2017,36.58627683,7.848002731,4.38,10.59,NA,NA,NA,NA,NA,NA,NA,10.86,NA,10.59
"354","OROMIYA","Ambo","February",2017,37.8446066,8.976806527,4.05,7.55,NA,8.9,NA,NA,NA,NA,NA,13.87,NA,7.55
"355","OROMIYA","Weliso","February",2017,37.97073066,8.534178897,4.38,8.15,NA,NA,NA,NA,NA,NA,NA,18.22,NA,8.15
"356","OROMIYA","Ejere","February",2017,39.262249,8.78288,NA,8.34,NA,12.13,NA,NA,NA,NA,NA,13.4,NA,8.34
"357","OROMIYA","Fiche","February",2017,38.73344116,9.791083661,4.55,8.33,NA,10.57,NA,NA,NA,NA,NA,14.57,NA,8.33
"358","OROMIYA","Ghimbi","January",2017,35.83291974,9.163103789,6.86,11.32,10,NA,NA,NA,NA,NA,NA,NA,NA,11.32
"359","OROMIYA","Dembi- dolo ","January",2017,34.79748694,8.530219501,3.39,12,10,NA,NA,NA,NA,NA,NA,NA,NA,12
"360","OROMIYA","Shambu","January",2017,37.09431432,9.569809208,3.81,6.73,5.56,5.5,NA,NA,NA,NA,NA,NA,NA,6.73
"361","OROMIYA","Nekemte","January",2017,36.54851971,9.09042469,5.12,10,8,8,NA,NA,10,NA,NA,NA,NA,10
"362","OROMIYA","Bedele","January",2017,36.36017384,8.454821965,3.5,14,10,10,NA,NA,NA,NA,NA,NA,NA,14
"363","OROMIYA","Metu","January",2017,35.58726864,8.300606827,3.56,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"364","OROMIYA","Jimma","January",2017,36.84385226,7.672338798,3.92,12,NA,10,NA,NA,NA,NA,NA,NA,NA,12
"365","OROMIYA","Agaro","January",2017,36.58627683,7.848002731,4.38,10.59,NA,NA,NA,NA,NA,NA,NA,11.96,NA,10.59
"366","OROMIYA","Ambo","January",2017,37.8446066,8.976806527,3.76,7.81,NA,9.11,NA,NA,NA,NA,NA,14.59,NA,7.81
"367","OROMIYA","Weliso","January",2017,37.97073066,8.534178897,4.38,7.98,NA,NA,NA,NA,NA,NA,NA,16.68,NA,7.98
"368","OROMIYA","Ejere","January",2017,39.262249,8.78288,5.83,7.65,NA,12.3,NA,NA,NA,NA,NA,15.26,NA,7.65
"369","OROMIYA","Fiche","January",2017,38.73344116,9.791083661,4.2,8.81,NA,10.3,NA,NA,NA,NA,NA,14.73,NA,8.81
"370","OROMIYA","Ghimbi","July",2016,35.83291974,9.163103789,7.05,11.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.32
"371","OROMIYA","Dembi- dolo ","July",2016,34.79748694,8.530219501,3.39,12,10,NA,NA,NA,NA,NA,NA,NA,NA,12
"372","OROMIYA","Shambu","July",2016,37.09431432,9.569809208,5.56,6.36,6.42,6.4,NA,NA,NA,NA,NA,NA,NA,6.36
"373","OROMIYA","Nekemte","July",2016,36.54851971,9.09042469,4.86,10,9.15,8.82,NA,NA,NA,NA,NA,NA,NA,10
"374","OROMIYA","Bedele","July",2016,36.36017384,8.454821965,3.5,15,12.66,11,NA,NA,NA,NA,NA,NA,NA,15
"375","OROMIYA","Metu","July",2016,35.58726864,8.300606827,3.62,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"376","OROMIYA","Jimma","July",2016,36.84385226,7.672338798,3.86,12,NA,10,NA,NA,NA,NA,NA,NA,NA,12
"377","OROMIYA","Agaro","July",2016,36.58627683,7.848002731,4.38,10.59,NA,NA,NA,NA,NA,NA,NA,10.32,NA,10.59
"378","OROMIYA","Ambo","July",2016,37.8446066,8.976806527,4.05,7.72,NA,8.81,NA,NA,NA,NA,NA,16.99,NA,7.72
"379","OROMIYA","Weliso","July",2016,37.97073066,8.534178897,4.38,7.89,NA,11.87,NA,NA,NA,NA,NA,16.44,NA,7.89
"380","OROMIYA","Ejere","July",2016,39.262249,8.78288,4.67,10.28,NA,12.12,NA,NA,NA,NA,NA,25.54,NA,10.28
"381","OROMIYA","Fiche","July",2016,38.73344116,9.791083661,4.55,8.5,NA,11.26,NA,NA,NA,NA,NA,18.88,NA,8.5
"382","OROMIYA","Ghimbi","June",2017,35.83291974,9.163103789,4.9,12,11,NA,NA,30,NA,NA,40,NA,NA,12
"383","OROMIYA","Dembi- dolo ","June",2017,34.79748694,8.530219501,3.91,12,10,NA,NA,17,NA,NA,60,NA,NA,12
"384","OROMIYA","Shambu","June",2017,37.09431432,9.569809208,6.03,7.25,7.25,NA,NA,23.78,NA,NA,60,NA,NA,7.25
"385","OROMIYA","Nekemte","June",2017,36.54851971,9.09042469,4.88,12,8.56,8.58,NA,35.23,NA,NA,48,NA,44.72,12
"386","OROMIYA","Bedele","June",2017,36.36017384,8.454821965,3.5,15,13,10,35,36,NA,NA,NA,NA,NA,15
"387","OROMIYA","Metu","June",2017,35.58726864,8.300606827,3.59,12,NA,10,28,30,NA,NA,NA,NA,NA,12
"388","OROMIYA","Jimma","June",2017,36.84385226,7.672338798,3.72,12,NA,NA,NA,32,NA,NA,NA,18.18,27.39,12
"389","OROMIYA","Agaro","June",2017,36.58627683,7.848002731,4.38,11.18,NA,NA,NA,28,NA,NA,NA,12.03,NA,11.18
"390","OROMIYA","Ambo","June",2017,37.8446066,8.976806527,4.13,9.05,NA,13.33,NA,32.4,NA,NA,28.98,15.93,NA,9.05
"391","OROMIYA","Weliso","June",2017,37.97073066,8.534178897,4.38,9.2,NA,NA,NA,28,NA,NA,24,17.03,NA,9.2
