"","Region","Market","Month","Year","Longitude","Latitude","pkg.wht.bread","pkg.wht.white","pkg.wht.mixed","pkg.wht.blred","pkg.wht.shaja","pkg.wht.unshe","pkg.wht.millw","pkg.wht.millm","pkg.wht.milla","pkg.wht.maltw","pkg.wht.pbula","pkg.wht.allwh"
"200","Amhara","Amde Work ","May",2019,38.85815043,12.45920199,NA,19.21,NA,NA,NA,40,NA,NA,NA,NA,NA,19.21
"201","Amhara","Danigla","May",2019,36.83153176,11.25223153,7,19.72,NA,NA,16.77,32,NA,NA,50,23.57,NA,19.72
"202","Amhara","Chagni","May",2019,36.50793596,10.95196565,7.95,15,NA,NA,NA,25,NA,NA,35,21.76,NA,15
"203","Amhara","Kemise","May",2019,39.85696873,10.71374234,7,19.51,20.89,NA,NA,45,NA,NA,NA,28.24,NA,19.51
"204","Amhara","Bati","May",2019,40.0181327,11.19153266,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA
"205","Amhara","Mota","November",2018,37.8807432,11.07475582,5.83,14,NA,NA,NA,40,NA,NA,40,NA,NA,14
"206","Amhara","Debre- Markos ","November",2018,37.72636868,10.33641293,7.95,15.07,NA,18.52,21.39,NA,NA,NA,58.48,31.25,NA,15.07
"207","Amhara","Dembecha","November",2018,37.48251554,10.56669266,5.99,15.27,NA,NA,18.97,NA,NA,NA,44.72,NA,NA,15.27
"208","Amhara","Bahir- Dar ","November",2018,37.3815488,11.58416449,5.6,16.25,NA,17,NA,30.98,NA,NA,40,30,NA,16.25
"209","Amhara","Sekota","November",2018,39.03355257,12.62479803,5.25,16.84,NA,NA,NA,42.43,NA,NA,45,NA,NA,16.84
"210","Amhara","Amde Work ","November",2018,38.85815043,12.45920199,5.25,17.3,NA,NA,NA,40,NA,NA,NA,NA,NA,17.3
"211","Amhara","Danigla","November",2018,36.83153176,11.25223153,7,19.72,NA,NA,15.23,32,NA,NA,50,26.73,NA,19.72
"212","Amhara","Chagni","November",2018,36.50793596,10.95196565,8.34,15,NA,NA,NA,NA,NA,NA,38,18.18,NA,15
"213","Amhara","Kemise","November",2018,39.85696873,10.71374234,7,19.18,NA,18.36,NA,40,NA,NA,NA,27.4,NA,19.18
"214","Amhara","Bati","November",2018,40.0181327,11.19153266,5.96,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA
"215","Amhara","Mota","October",2018,37.8807432,11.07475582,5.83,14,NA,NA,28,40,NA,NA,40,NA,NA,14
"216","Amhara","Debre- Markos ","October",2018,37.72636868,10.33641293,6.36,16.18,NA,19.05,20.83,26,NA,NA,52.44,29.88,NA,16.18
"217","Amhara","Dembecha","October",2018,37.48251554,10.56669266,5.99,15.45,NA,NA,20.12,25.5,NA,NA,44.72,NA,NA,15.45
"218","Amhara","Bahir- Dar ","October",2018,37.3815488,11.58416449,5.83,16.49,NA,17.49,NA,33.99,NA,NA,40,30,NA,16.49
"219","Amhara","Sekota","October",2018,39.03355257,12.62479803,4.38,16.36,NA,NA,NA,45,NA,NA,NA,NA,NA,16.36
"220","Amhara","Amde Work ","October",2018,38.85815043,12.45920199,7,17.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.24
"221","Amhara","Danigla","October",2018,36.83153176,11.25223153,7,20.29,NA,NA,17.09,32,NA,NA,50,26.73,NA,20.29
"222","Amhara","Chagni","October",2018,36.50793596,10.95196565,NA,15,NA,NA,NA,25.5,NA,NA,38.99,19.07,NA,15
"223","Amhara","Kemise","October",2018,39.85696873,10.71374234,7,20.41,NA,NA,NA,40,NA,NA,NA,38.1,NA,20.41
"224","Amhara","Bati","October",2018,40.0181327,11.19153266,5.96,NA,NA,NA,NA,NA,NA,NA,42.43,NA,NA,NA
"225","Amhara","Mota","September",2018,37.8807432,11.07475582,NA,14,NA,NA,NA,40,NA,NA,40,NA,NA,14
"226","Amhara","Debre- Markos ","September",2018,37.72636868,10.33641293,6.36,15.12,NA,18.38,20.31,26.98,NA,NA,NA,29.42,NA,15.12
"227","Amhara","Dembecha","September",2018,37.48251554,10.56669266,5.99,14.23,NA,NA,21.14,25.5,NA,NA,44.72,NA,NA,14.23
"228","Amhara","Bahir- Dar ","September",2018,37.3815488,11.58416449,6.09,18,NA,17,NA,35,NA,NA,40,30,NA,18
"229","Amhara","Sekota","September",2018,39.03355257,12.62479803,4.38,18.35,NA,NA,NA,40,NA,NA,40,NA,NA,18.35
"230","Amhara","Amde Work ","September",2018,38.85815043,12.45920199,6.39,18.3,NA,NA,NA,40,NA,NA,NA,NA,NA,18.3
"231","Amhara","Danigla","September",2018,36.83153176,11.25223153,7,19.72,NA,NA,16.93,32,NA,NA,50,26.73,NA,19.72
"232","Amhara","Chagni","September",2018,36.50793596,10.95196565,7.61,15,NA,NA,NA,25,NA,NA,37.42,17.41,NA,15
"233","Amhara","Kemise","September",2018,39.85696873,10.71374234,6.67,18,NA,NA,NA,40,NA,NA,NA,NA,NA,18
"234","Amhara","Bati","September",2018,40.0181327,11.19153266,NA,16.33,NA,NA,NA,40,NA,NA,NA,NA,NA,16.33
"235","Gambella","Gambella","April",2019,34.58547076,8.249396585,7.14,NA,NA,NA,30,NA,NA,NA,40,NA,NA,NA
"236","Gambella","Shebo- Kire ","April",2019,NA,NA,4.52,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA
"237","Gambella","Meti","April",2019,7.233333333,35.31666667,5.26,17,15,15,30,32,NA,NA,NA,NA,NA,17
"238","Gambella","Gambella","August",2018,34.58547076,8.249396585,NA,25,NA,NA,NA,20.98,NA,NA,NA,NA,NA,25
"239","Gambella","Shebo- Kire ","August",2018,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA
"240","Gambella","Meti","August",2018,7.233333333,35.31666667,5.69,16,15,16,NA,30,NA,NA,NA,NA,NA,16
"241","Gambella","Gambella","December",2018,34.58547076,8.249396585,4.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","Gambella","Shebo- Kire ","December",2018,NA,NA,4.52,NA,NA,NA,NA,NA,NA,NA,38.99,NA,NA,NA
"243","Gambella","Meti","December",2018,7.233333333,35.31666667,5.71,16,15,16,NA,30,NA,NA,NA,NA,20,16
"244","Gambella","Gambella","February",2019,34.58547076,8.249396585,7.78,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"245","Gambella","Shebo- Kire ","February",2019,NA,NA,4.83,NA,NA,NA,NA,NA,NA,NA,36.47,NA,NA,NA
"246","Gambella","Meti","February",2019,7.233333333,35.31666667,5.74,15,15,16,NA,30,NA,NA,NA,NA,NA,15
"247","Gambella","Gambella","January",2019,34.58547076,8.249396585,4.47,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"248","Gambella","Shebo- Kire ","January",2019,NA,NA,5.19,NA,NA,NA,NA,NA,NA,NA,36.47,NA,NA,NA
"249","Gambella","Meti","January",2019,7.233333333,35.31666667,5.51,15,15,16,NA,30,NA,NA,NA,NA,NA,15
"250","Gambella","Gambella","July",2018,34.58547076,8.249396585,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","Gambella","Shebo- Kire ","July",2018,NA,NA,4.68,NA,NA,NA,NA,NA,NA,NA,38.99,NA,NA,NA
"252","Gambella","Meti","July",2018,7.233333333,35.31666667,5.89,16,15,16,NA,NA,NA,NA,NA,NA,NA,16
"253","Gambella","Gambella","March",2019,34.58547076,8.249396585,7.61,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"254","Gambella","Shebo- Kire ","March",2019,NA,NA,4.68,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA
"255","Gambella","Meti","March",2019,7.233333333,35.31666667,6.51,15,15,16,NA,30,NA,NA,NA,NA,30,15
"256","Gambella","Gambella","May",2019,34.58547076,8.249396585,7.45,25,NA,NA,NA,35,NA,NA,NA,NA,NA,25
"257","Gambella","Shebo- Kire ","May",2019,NA,NA,5.19,NA,NA,NA,NA,NA,NA,NA,37.42,NA,NA,NA
"258","Gambella","Meti","May",2019,7.233333333,35.31666667,5.06,16,NA,16,NA,32,NA,NA,NA,NA,NA,16
"259","Gambella","Gambella","November",2018,34.58547076,8.249396585,4.38,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA
"260","Gambella","Shebo- Kire ","November",2018,NA,NA,4.83,NA,NA,NA,NA,NA,NA,NA,42.43,NA,NA,NA
"261","Gambella","Meti","November",2018,7.233333333,35.31666667,5.47,18,NA,NA,NA,30,NA,NA,NA,NA,NA,18
"262","Gambella","Gambella","October",2018,34.58547076,8.249396585,4.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","Gambella","Shebo- Kire ","October",2018,NA,NA,5.19,NA,NA,NA,NA,NA,NA,NA,38.99,NA,NA,NA
"264","Gambella","Meti","October",2018,7.233333333,35.31666667,5.51,18,15,18,NA,32,NA,NA,NA,NA,NA,18
"265","Gambella","Gambella","September",2018,34.58547076,8.249396585,7.45,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"266","Gambella","Shebo- Kire ","September",2018,NA,NA,4.52,NA,NA,NA,NA,NA,NA,NA,42.43,NA,NA,NA
"267","Gambella","Meti","September",2018,7.233333333,35.31666667,5.45,17,16,16,NA,NA,NA,NA,NA,NA,20,17
"268","Oromiya","Ghimbi","April",2019,35.83291974,9.163103789,NA,16,NA,12.31,NA,40,NA,NA,48.99,NA,NA,16
"269","Oromiya","Dembi- Dolo ","April",2019,34.79748694,8.530219501,5.97,13,11,NA,NA,35,NA,NA,NA,NA,NA,13
"270","Oromiya","Shambu","April",2019,37.09431432,9.569809208,7.35,13,13,NA,NA,35.84,NA,NA,60,NA,NA,13
"271","Oromiya","Nekemte","April",2019,36.54851971,9.09042469,7.11,16,14,13,NA,25,NA,NA,60,NA,NA,16
"272","Oromiya","Bedele","April",2019,36.36017384,8.454821965,NA,18,16,14,26,30,NA,NA,NA,NA,NA,18
"273","Oromiya","Metu","April",2019,35.58726864,8.300606827,7,17,NA,15,22,26,16,NA,40,NA,NA,17
"274","Oromiya","Jimma","April",2019,36.84385226,7.672338798,7,18,NA,16,NA,28,NA,NA,NA,14.64,NA,18
"275","Oromiya","Agaro","April",2019,36.58627683,7.848002731,6.97,17.06,NA,NA,NA,25.5,NA,NA,NA,19.13,NA,17.06
"276","Oromiya","Ambo","April",2019,37.8446066,8.976806527,7.5,15.13,NA,17.14,22.68,31.5,NA,NA,40.99,23.53,NA,15.13
"277","Oromiya","Weliso","April",2019,37.97073066,8.534178897,7,16.67,NA,18.46,NA,26.46,NA,NA,NA,26.92,NA,16.67
"278","Oromiya","Ejere","April",2019,39.262249,8.78288,8.31,12.76,NA,21.21,NA,NA,NA,NA,NA,NA,NA,12.76
"279","Oromiya","Fiche","April",2019,38.73344116,9.791083661,8.3,15.22,NA,22.34,19.54,32.5,25.6,NA,55.5,30.42,NA,15.22
"280","Oromiya","Ghimbi","August",2018,35.83291974,9.163103789,8.43,16,NA,14.28,NA,35,NA,NA,50,NA,NA,16
"281","Oromiya","Dembi- Dolo ","August",2018,34.79748694,8.530219501,5.32,16,13,NA,NA,24,NA,NA,60,NA,NA,16
"282","Oromiya","Shambu","August",2018,37.09431432,9.569809208,5.5,13,12.5,NA,NA,35.4,NA,NA,53.67,NA,NA,13
"283","Oromiya","Nekemte","August",2018,36.54851971,9.09042469,7.05,15,13,13,NA,25,NA,NA,52,NA,NA,15
"284","Oromiya","Bedele","August",2018,36.36017384,8.454821965,3.5,18,16,14,NA,NA,NA,NA,NA,NA,NA,18
"285","Oromiya","Metu","August",2018,35.58726864,8.300606827,3.5,17.49,NA,15,NA,30,NA,NA,NA,NA,NA,17.49
"286","Oromiya","Jimma","August",2018,36.84385226,7.672338798,6.04,20,NA,16,NA,27.5,NA,NA,NA,14.64,NA,20
"287","Oromiya","Agaro","August",2018,36.58627683,7.848002731,8.77,15.88,NA,NA,NA,26,NA,NA,NA,16.25,NA,15.88
"288","Oromiya","Ambo","August",2018,37.8446066,8.976806527,6.37,15.5,NA,17.05,NA,30.98,NA,NA,48.99,19.57,NA,15.5
"289","Oromiya","Weliso","August",2018,37.97073066,8.534178897,5.25,17.54,NA,NA,NA,26.46,NA,NA,NA,22.49,NA,17.54
"290","Oromiya","Ejere","August",2018,39.262249,8.78288,6.66,16.87,NA,17.99,NA,NA,NA,NA,NA,30.07,NA,16.87
"291","Oromiya","Fiche","August",2018,38.73344116,9.791083661,4.2,17.32,NA,18.35,20.22,NA,18.5,NA,NA,19.89,NA,17.32
"292","Oromiya","Ghimbi","December",2018,35.83291974,9.163103789,3.44,15.49,NA,NA,NA,40,NA,NA,48,NA,NA,15.49
"293","Oromiya","Dembi- Dolo ","December",2018,34.79748694,8.530219501,3.81,15,13,NA,NA,25,NA,NA,60,NA,NA,15
"294","Oromiya","Shambu","December",2018,37.09431432,9.569809208,7.58,13,12.5,NA,NA,35.58,NA,NA,60,NA,NA,13
"295","Oromiya","Nekemte","December",2018,36.54851971,9.09042469,6.83,15,12.12,11.96,NA,30,NA,NA,52,NA,NA,15
"296","Oromiya","Bedele","December",2018,36.36017384,8.454821965,3.5,19,16,13.49,NA,NA,NA,NA,NA,NA,NA,19
"297","Oromiya","Metu","December",2018,35.58726864,8.300606827,3.89,17,NA,16,NA,25,NA,NA,NA,NA,NA,17
"298","Oromiya","Jimma","December",2018,36.84385226,7.672338798,6.78,18.49,NA,16.49,NA,23.66,NA,NA,NA,13.79,25,18.49
"299","Oromiya","Agaro","December",2018,36.58627683,7.848002731,7.04,17.65,NA,NA,NA,25,NA,NA,NA,17.81,NA,17.65
"300","Oromiya","Ambo","December",2018,37.8446066,8.976806527,4.21,14.62,NA,17.33,NA,28.98,NA,NA,48.99,24.74,NA,14.62
"301","Oromiya","Weliso","December",2018,37.97073066,8.534178897,5.25,11.38,NA,NA,NA,28,NA,NA,52.44,30.11,NA,11.38
"302","Oromiya","Ejere","December",2018,39.262249,8.78288,8.24,12.93,NA,19.12,NA,NA,NA,NA,NA,26.4,NA,12.93
"303","Oromiya","Fiche","December",2018,38.73344116,9.791083661,5.25,15.91,NA,20.38,18.15,30,19.77,NA,NA,30.58,NA,15.91
"304","Oromiya","Ghimbi","February",2019,35.83291974,9.163103789,NA,17,NA,10.13,NA,35,NA,NA,55,NA,NA,17
"305","Oromiya","Dembi- Dolo ","February",2019,34.79748694,8.530219501,5.16,14,12,NA,NA,27.5,NA,NA,60,NA,NA,14
"306","Oromiya","Shambu","February",2019,37.09431432,9.569809208,7.35,13,13,NA,NA,35.27,NA,NA,60,NA,NA,13
"307","Oromiya","Nekemte","February",2019,36.54851971,9.09042469,6.6,16,13,13,NA,30,NA,NA,54.99,NA,NA,16
"308","Oromiya","Bedele","February",2019,36.36017384,8.454821965,3.5,16,14,NA,25,28,NA,NA,NA,NA,NA,16
"309","Oromiya","Metu","February",2019,35.58726864,8.300606827,3.89,18,NA,16.49,24.49,22,NA,NA,NA,NA,NA,18
"310","Oromiya","Jimma","February",2019,36.84385226,7.672338798,6.78,18,NA,16.49,NA,28,NA,NA,NA,13.64,NA,18
"311","Oromiya","Agaro","February",2019,36.58627683,7.848002731,7.19,NA,NA,NA,NA,25.5,NA,NA,NA,15,NA,NA
"312","Oromiya","Ambo","February",2019,37.8446066,8.976806527,4.75,12.8,NA,17.19,NA,30.98,NA,NA,48.99,26.67,NA,12.8
"313","Oromiya","Weliso","February",2019,37.97073066,8.534178897,5.25,17.63,NA,18.27,NA,27.5,NA,NA,NA,30.44,NA,17.63
"314","Oromiya","Ejere","February",2019,39.262249,8.78288,6.66,11.36,NA,18.51,32,NA,NA,NA,NA,21.65,NA,11.36
"315","Oromiya","Fiche","February",2019,38.73344116,9.791083661,5.25,14.3,NA,17.67,22.1,32,20.26,NA,NA,26.73,NA,14.3
"316","Oromiya","Ghimbi","January",2019,35.83291974,9.163103789,NA,16.49,15,NA,NA,40,NA,NA,50,NA,NA,16.49
"317","Oromiya","Dembi- Dolo ","January",2019,34.79748694,8.530219501,4.86,15,14,NA,NA,25,NA,NA,60,NA,NA,15
"318","Oromiya","Shambu","January",2019,37.09431432,9.569809208,7.38,13,12,NA,NA,35.58,NA,NA,60,NA,NA,13
"319","Oromiya","Nekemte","January",2019,36.54851971,9.09042469,6.92,18,13,13,NA,27.39,NA,NA,57.97,NA,NA,18
"320","Oromiya","Bedele","January",2019,36.36017384,8.454821965,3.5,18.49,15.49,13.49,26,30,NA,NA,NA,NA,NA,18.49
"321","Oromiya","Metu","January",2019,35.58726864,8.300606827,3.89,17.49,NA,16,25,22,NA,NA,NA,NA,NA,17.49
"322","Oromiya","Jimma","January",2019,36.84385226,7.672338798,6.56,18,NA,16,NA,28,NA,NA,NA,13.64,NA,18
"323","Oromiya","Agaro","January",2019,36.58627683,7.848002731,6.97,17.05,NA,NA,NA,25,NA,NA,NA,20.31,NA,17.05
"324","Oromiya","Ambo","January",2019,37.8446066,8.976806527,4.75,12.8,NA,18.4,NA,30,NA,NA,51.48,24.25,NA,12.8
"325","Oromiya","Weliso","January",2019,37.97073066,8.534178897,4.38,15.75,NA,NA,NA,28.98,NA,NA,NA,30.11,NA,15.75
"326","Oromiya","Ejere","January",2019,39.262249,8.78288,NA,11.41,NA,NA,NA,NA,NA,NA,NA,23.92,NA,11.41
"327","Oromiya","Fiche","January",2019,38.73344116,9.791083661,4.55,13.34,NA,16.18,22.44,32,20.75,NA,NA,30.46,NA,13.34
"328","Oromiya","Ghimbi","July",2018,35.83291974,9.163103789,NA,16,NA,NA,NA,35,NA,NA,50,NA,NA,16
"329","Oromiya","Dembi- Dolo ","July",2018,34.79748694,8.530219501,5.07,15.49,14.49,NA,NA,25,NA,NA,60,NA,NA,15.49
"330","Oromiya","Shambu","July",2018,37.09431432,9.569809208,6.03,13.5,13.5,NA,NA,32.02,NA,NA,60,NA,NA,13.5
"331","Oromiya","Nekemte","July",2018,36.54851971,9.09042469,5.93,15,13,13,NA,30,NA,NA,52,NA,NA,15
"332","Oromiya","Bedele","July",2018,36.36017384,8.454821965,3.5,17,14.75,12.49,NA,NA,NA,NA,NA,NA,NA,17
"333","Oromiya","Metu","July",2018,35.58726864,8.300606827,3.59,17.49,NA,15,25.5,30,NA,NA,NA,NA,NA,17.49
"334","Oromiya","Jimma","July",2018,36.84385226,7.672338798,6.04,18,NA,16,NA,28,NA,NA,NA,15,NA,18
"335","Oromiya","Agaro","July",2018,36.58627683,7.848002731,NA,15.29,NA,NA,NA,26,NA,NA,NA,17.79,NA,15.29
"336","Oromiya","Ambo","July",2018,37.8446066,8.976806527,5.99,14.74,NA,14.51,NA,32,NA,NA,48.99,21.28,NA,14.74
"337","Oromiya","Weliso","July",2018,37.97073066,8.534178897,5.25,16.81,NA,13.33,NA,27.5,NA,NA,NA,23.55,NA,16.81
"338","Oromiya","Ejere","July",2018,39.262249,8.78288,6.66,14.72,NA,17.85,NA,NA,NA,NA,NA,24.08,NA,14.72
"339","Oromiya","Fiche","July",2018,38.73344116,9.791083661,4.2,15.21,NA,17.94,20.96,NA,20.15,NA,NA,20.23,NA,15.21
"340","Oromiya","Ghimbi","March",2019,35.83291974,9.163103789,NA,17,NA,10.11,NA,35,NA,NA,50,NA,NA,17
"341","Oromiya","Dembi- Dolo ","March",2019,34.79748694,8.530219501,4.75,12,10.95,NA,NA,30,NA,NA,30,NA,NA,12
"342","Oromiya","Shambu","March",2019,37.09431432,9.569809208,5.78,12.5,12,NA,NA,35.52,NA,NA,60,NA,NA,12.5
"343","Oromiya","Nekemte","March",2019,36.54851971,9.09042469,6.97,15,13,13,NA,25,NA,NA,60,NA,30,15
"344","Oromiya","Bedele","March",2019,36.36017384,8.454821965,NA,18.49,14,NA,26,30,NA,NA,NA,NA,NA,18.49
"345","Oromiya","Metu","March",2019,35.58726864,8.300606827,NA,15,NA,15,24,22,15,NA,NA,NA,30,15
"346","Oromiya","Jimma","March",2019,36.84385226,7.672338798,5.65,18.49,NA,16,NA,28,NA,NA,NA,15,NA,18.49
"347","Oromiya","Agaro","March",2019,36.58627683,7.848002731,7.78,17.06,NA,NA,NA,25,NA,NA,NA,16.67,NA,17.06
"348","Oromiya","Ambo","March",2019,37.8446066,8.976806527,8.24,17.22,12.38,15.41,15.06,31.5,NA,NA,40,23.98,NA,17.22
"349","Oromiya","Weliso","March",2019,37.97073066,8.534178897,5.25,17.09,NA,21.66,NA,26.46,NA,NA,NA,33.74,NA,17.09
"350","Oromiya","Ejere","March",2019,39.262249,8.78288,7.12,12.76,NA,18.09,NA,NA,NA,NA,NA,20.23,NA,12.76
"351","Oromiya","Fiche","March",2019,38.73344116,9.791083661,7,14.16,NA,18.03,18.37,35,24.46,NA,NA,30.63,NA,14.16
"352","Oromiya","Ghimbi","May",2019,35.83291974,9.163103789,NA,20,NA,12.25,NA,40,NA,NA,52,NA,NA,20
"353","Oromiya","Dembi- Dolo ","May",2019,34.79748694,8.530219501,NA,15,10,NA,NA,36,NA,NA,70,NA,NA,15
"354","Oromiya","Shambu","May",2019,37.09431432,9.569809208,7.45,13,13,NA,NA,35.97,NA,NA,60,NA,NA,13
"355","Oromiya","Nekemte","May",2019,36.54851971,9.09042469,7.23,16,14,14,NA,35,NA,NA,60,NA,NA,16
"356","Oromiya","Bedele","May",2019,36.36017384,8.454821965,NA,18,16,NA,25,30,NA,NA,NA,NA,NA,18
"357","Oromiya","Metu","May",2019,35.58726864,8.300606827,NA,18,17,NA,26,28,NA,NA,NA,NA,NA,18
"358","Oromiya","Jimma","May",2019,36.84385226,7.672338798,7,20,NA,16,NA,30,NA,NA,NA,13.96,NA,20
"359","Oromiya","Agaro","May",2019,36.58627683,7.848002731,7.01,19.53,NA,NA,NA,25,NA,NA,NA,17.83,NA,19.53
"360","Oromiya","Ambo","May",2019,37.8446066,8.976806527,7.5,16.31,NA,16.84,23.1,32,NA,NA,40.99,29.13,NA,16.31
"361","Oromiya","Weliso","May",2019,37.97073066,8.534178897,7,16.95,NA,19.36,NA,27.5,NA,NA,43.82,33.74,NA,16.95
"362","Oromiya","Ejere","May",2019,39.262249,8.78288,7.37,13.01,NA,17.69,NA,NA,NA,NA,NA,21.05,NA,13.01
"363","Oromiya","Fiche","May",2019,38.73344116,9.791083661,7,14.32,NA,NA,23.33,30.98,20.32,NA,NA,30.84,NA,14.32
"364","Oromiya","Ghimbi","November",2018,35.83291974,9.163103789,8.75,15.49,NA,NA,NA,NA,NA,NA,50,NA,NA,15.49
"365","Oromiya","Dembi- Dolo ","November",2018,34.79748694,8.530219501,4.49,18,15,NA,NA,25,NA,NA,60,NA,NA,18
"366","Oromiya","Shambu","November",2018,37.09431432,9.569809208,5.88,13,12,NA,NA,35.15,NA,NA,60,NA,NA,13
"367","Oromiya","Nekemte","November",2018,36.54851971,9.09042469,5.81,15,13,13,NA,30,NA,NA,52,NA,NA,15
"368","Oromiya","Bedele","November",2018,36.36017384,8.454821965,3.5,17,20.2,13.75,NA,NA,NA,NA,NA,NA,NA,17
"369","Oromiya","Metu","November",2018,35.58726864,8.300606827,4,16.49,NA,17.49,28,26,NA,NA,NA,NA,NA,16.49
"370","Oromiya","Jimma","November",2018,36.84385226,7.672338798,7.25,20,NA,16,NA,28,NA,NA,NA,NA,NA,20
"371","Oromiya","Agaro","November",2018,36.58627683,7.848002731,NA,15.58,NA,NA,NA,26,NA,NA,NA,16.77,NA,15.58
"372","Oromiya","Ambo","November",2018,37.8446066,8.976806527,4.89,17.19,NA,11.48,NA,30,NA,NA,48.99,20.84,NA,17.19
"373","Oromiya","Weliso","November",2018,37.97073066,8.534178897,5.25,17.33,NA,NA,NA,26.98,NA,NA,35.5,33.76,NA,17.33
"374","Oromiya","Ejere","November",2018,39.262249,8.78288,5.75,16.23,NA,NA,NA,NA,NA,NA,NA,31.79,NA,16.23
"375","Oromiya","Fiche","November",2018,38.73344116,9.791083661,5.25,17.25,NA,20.13,20.05,32,19.67,NA,NA,30.77,NA,17.25
"376","Oromiya","Ghimbi","October",2018,35.83291974,9.163103789,7.29,15,NA,NA,NA,35,NA,NA,NA,NA,NA,15
"377","Oromiya","Dembi- Dolo ","October",2018,34.79748694,8.530219501,4.47,15,12,NA,NA,25,NA,NA,60,NA,NA,15
"378","Oromiya","Shambu","October",2018,37.09431432,9.569809208,5.76,13,12,NA,NA,35.34,NA,NA,60,NA,NA,13
"379","Oromiya","Nekemte","October",2018,36.54851971,9.09042469,7.17,15,13,13,NA,30,NA,NA,52,NA,NA,15
"380","Oromiya","Bedele","October",2018,36.36017384,8.454821965,3.5,19,16,14,NA,NA,NA,NA,NA,NA,NA,19
"381","Oromiya","Metu","October",2018,35.58726864,8.300606827,3.41,18,NA,16,27,25,NA,NA,NA,NA,NA,18
"382","Oromiya","Jimma","October",2018,36.84385226,7.672338798,6.37,18.49,NA,16,NA,28,NA,NA,NA,14.64,NA,18.49
"383","Oromiya","Agaro","October",2018,36.58627683,7.848002731,NA,17.05,NA,NA,NA,24.49,NA,NA,NA,18.84,NA,17.05
"384","Oromiya","Ambo","October",2018,37.8446066,8.976806527,4.38,17.05,NA,19.05,NA,30,NA,NA,37.95,22.23,NA,17.05
"385","Oromiya","Weliso","October",2018,37.97073066,8.534178897,5.25,17.09,NA,NA,NA,26.46,NA,NA,32,29.79,NA,17.09
"386","Oromiya","Ejere","October",2018,39.262249,8.78288,5.92,17.74,NA,20.88,NA,NA,NA,NA,NA,30.72,NA,17.74
"387","Oromiya","Fiche","October",2018,38.73344116,9.791083661,4.55,17.2,NA,19.1,22.02,32,18.56,NA,NA,30.91,NA,17.2
"388","Oromiya","Ghimbi","September",2018,35.83291974,9.163103789,7.65,16,NA,14.28,NA,35,NA,NA,50,NA,NA,16
"389","Oromiya","Dembi- Dolo ","September",2018,34.79748694,8.530219501,4.02,18,16,NA,NA,22,NA,NA,60,NA,NA,18
"390","Oromiya","Shambu","September",2018,37.09431432,9.569809208,5.9,13,13,NA,NA,35.4,NA,NA,60,NA,NA,13
"391","Oromiya","Nekemte","September",2018,36.54851971,9.09042469,6.95,15,15,13,NA,30,NA,NA,52.99,NA,NA,15
"392","Oromiya","Bedele","September",2018,36.36017384,8.454821965,3.5,19,16.75,14,NA,NA,NA,NA,NA,NA,NA,19
"393","Oromiya","Metu","September",2018,35.58726864,8.300606827,3.59,18,17.49,NA,NA,30,NA,NA,NA,NA,NA,18
"394","Oromiya","Jimma","September",2018,36.84385226,7.672338798,5.39,18,NA,15,NA,29.14,NA,NA,NA,15,30,18
"395","Oromiya","Agaro","September",2018,36.58627683,7.848002731,9.02,15,NA,NA,NA,26,NA,NA,NA,15.86,NA,15
"396","Oromiya","Ambo","September",2018,37.8446066,8.976806527,5.31,17.2,NA,18.77,NA,30,NA,NA,48.99,21.51,NA,17.2
"397","Oromiya","Weliso","September",2018,37.97073066,8.534178897,5.25,17.39,NA,NA,NA,27.5,NA,NA,NA,21.98,NA,17.39
"398","Oromiya","Ejere","September",2018,39.262249,8.78288,5.85,16.97,NA,17.92,NA,NA,NA,NA,NA,30.37,NA,16.97
"399","Oromiya","Fiche","September",2018,38.73344116,9.791083661,4.2,17.29,NA,19.29,17.33,30.98,20.9,NA,NA,27.62,NA,17.29
"400","Oromiya","Adama","April",2019,39.26941988,8.535362997,6.22,17,15.49,NA,20.49,28.98,20.49,18.49,60,24.49,NA,17
"401","Oromiya","Shashe- Mene ","April",2019,38.608142,7.205388,8.24,16.49,15,20,24,30,NA,NA,40,32.61,NA,16.49
"402","Oromiya","Diksise","April",2019,39.55824,8.059179,7,15.91,12.25,13.57,NA,35,NA,NA,52.44,NA,NA,15.91
"403","Oromiya","Asella","April",2019,39.12972322,7.949589951,7,15,NA,NA,NA,35,18,NA,37.5,30.78,NA,15
