"","Region","Market","Month","Year","Longitude","Latitude","CEREALS UNMILLED_Barley White","CEREALS UNMILLED_Barley Mixed","CEREALS UNMILLED_Barley Black","CEREALS UNMILLED_Barley for Beer","CEREALS UNMILLED_Hulled Barley","CEREALS MILLED_Barley White","CEREALS MILLED_Barley Mixed","P R I C E   I N    B I R R_Malt-Barley"
"225","AMHARa","Bati","NOVEMBER","2014","40.0181327","11.19153266","9.69","-","-","-","-","-","-","17.32"
"226","AMHARa","Mota","OCTOBER","2014","37.8807432","11.07475582","-","-","-","-","15.34","-","-","-"
"227","AMHARa","Debre- markos ","OCTOBER","2014","37.72636868","10.33641293","10.44","-","-","-","-","-","-","-"
"228","AMHARa","Dembecha","OCTOBER","2014","37.48251554","10.56669266","-","-","-","-","-","-","-","-"
"229","AMHARa","Bahir- Dar ","OCTOBER","2014","37.3815488","11.58416449","12.00","-","10.32","-","16.98","-","-","13.66"
"230","AMHARa","Sekota","OCTOBER","2014","39.03355257","12.62479803","8.64","8.34","8.11","-","-","-","-","14.72"
"231","AMHARa","Amde Work ","OCTOBER","2014","38.85815043","12.45920199","10.51","-","-","-","-","-","-","-"
"232","AMHARa","Danigla","OCTOBER","2014","36.83153176","11.25223153","11.26","-","-","-","-","-","-","14.31"
"233","AMHARa","Chagni","OCTOBER","2014","36.50793596","10.95196565","9.83","-","8.00","-","-","-","-","9.09"
"234","AMHARa","Kemise","OCTOBER","2014","39.85696873","10.71374234","11.13","8.98","9.43","-","-","-","-","19.55"
"235","AMHARa","Bati","OCTOBER","2014","40.0181327","11.19153266","11.62","-","-","-","-","-","-","17.48"
"236","AMHARa","Mota","OCTOBER.doc","2014.doc","37.8807432","11.07475582","9.44","-","11.70","-","16.67","-","-","15.61"
"237","AMHARa","Debre- markos ","OCTOBER.doc","2014.doc","37.72636868","10.33641293","10.09","-","-","-","-","-","-","-"
"238","AMHARa","Dembecha","OCTOBER.doc","2014.doc","37.48251554","10.56669266","-","-","-","-","-","-","-","-"
"239","AMHARa","Bahir- Dar ","OCTOBER.doc","2014.doc","37.3815488","11.58416449","11.15","-","10.97","-","17.66","-","-","14.33"
"240","AMHARa","Sekota","OCTOBER.doc","2014.doc","39.03355257","12.62479803","8.29","7.64","7.86","-","-","-","-","14.82"
"241","AMHARa","Amde Work ","OCTOBER.doc","2014.doc","38.85815043","12.45920199","10.52","-","-","-","-","-","-","-"
"242","AMHARa","Danigla","OCTOBER.doc","2014.doc","36.83153176","11.25223153","11.77","-","-","-","-","-","-","15.42"
"243","AMHARa","Chagni","OCTOBER.doc","2014.doc","36.50793596","10.95196565","-","-","8.83","-","-","-","-","10.00"
"244","AMHARa","Kemise","OCTOBER.doc","2014.doc","39.85696873","10.71374234","11.58","11.79","10.59","-","-","-","-","20.01"
"245","AMHARa","Bati","OCTOBER.doc","2014.doc","40.0181327","11.19153266","12.09","-","-","-","-","-","-","17.48"
"246","AMHARa","Mota","SEPTEMBER","2014","37.8807432","11.07475582","-","-","13.29","-","16.49","-","-","-"
"247","AMHARa","Debre- markos ","SEPTEMBER","2014","37.72636868","10.33641293","10.00","-","-","-","-","-","-","-"
"248","AMHARa","Dembecha","SEPTEMBER","2014","37.48251554","10.56669266","-","-","-","-","-","-","-","-"
"249","AMHARa","Bahir- Dar ","SEPTEMBER","2014","37.3815488","11.58416449","11.83","-","10.00","-","16.29","-","-","13.66"
"250","AMHARa","Sekota","SEPTEMBER","2014","39.03355257","12.62479803","8.86","8.28","8.35","-","-","-","-","14.82"
"251","AMHARa","Amde Work ","SEPTEMBER","2014","38.85815043","12.45920199","10.31","-","-","-","-","-","-","-"
"252","AMHARa","Danigla","SEPTEMBER","2014","36.83153176","11.25223153","11.74","-","-","-","-","-","-","14.31"
"253","AMHARa","Chagni","SEPTEMBER","2014","36.50793596","10.95196565","9.66","-","8.00","-","-","-","-","10.73"
"254","AMHARa","Kemise","SEPTEMBER","2014","39.85696873","10.71374234","9.80","9.44","9.23","-","-","-","-","19.75"
"255","AMHARa","Bati","SEPTEMBER","2014","40.0181327","11.19153266","10.09","-","-","-","-","-","-","17.18"
"256","GAMBELLA","Gambella","AUGUST","2014","34.58547076","8.249396585","12.32","12.00","12.00","-","-","-","-","-"
"257","GAMBELLA","Shebo- kire ","AUGUST","2014",NA,NA,"13.00","-","14.33","-","-","-","-","-"
"258","GAMBELLA","Meti","AUGUST","2014","7.233333333","35.31666667","9.65","8.00","9.00","-","-","-","-","18.00"
"259","DIREDAWA","Dire Dawa ","AUGUST","2014","41.8572763","9.593652332","11.83","10.83","10.00","12.32","-","-","-","20.00"
"260","DIREDAWA","Melka- Jebdu ","AUGUST","2014","41.77420401","9.617496554","10.33","-","9.33","10.16","-","-","-","23.21"
"261","GAMBELLA","Gambella","DECEMBER","2014","34.58547076","8.249396585","13.33","13.33","13.00","-","-","-","-","-"
"262","GAMBELLA","Shebo- kire ","DECEMBER","2014",NA,NA,"14.00","13.00","14.66","-","-","-","-","-"
"263","GAMBELLA","Meti","DECEMBER","2014","7.233333333","35.31666667","10.66","10.00","9.00","-","-","-","-","17.50"
"264","DIREDAWA","Dire Dawa ","DECEMBER","2014","41.8572763","9.593652332","11.98","-","11.00","12.66","-","-","-","21.31"
"265","DIREDAWA","Melka- Jebdu ","DECEMBER","2014","41.77420401","9.617496554","10.66","-","9.83","-","-","-","-","25.00"
"266","GAMBELLA","Gambella","FEBRUARY","2015","34.58547076","8.249396585","13.33","13.33","13.33","-","-","-","-","-"
"267","GAMBELLA","Shebo- kire ","FEBRUARY","2015",NA,NA,"-","-","15.00","-","-","-","-","-"
"268","GAMBELLA","Meti","FEBRUARY","2015","7.233333333","35.31666667","10.32","10.00","9.00","-","-","-","-","20.29"
"269","DIREDAWA","Dire Dawa ","FEBRUARY","2015","41.8572763","9.593652332","11.47","-","11.37","12.00","-","-","-","24.33"
"270","DIREDAWA","Melka- Jebdu ","FEBRUARY","2015","41.77420401","9.617496554","10.00","-","9.32","10.50","-","-","-","30.00"
"271","GAMBELLA","Gambella","JANUARY","2015","34.58547076","8.249396585","13.66","13.66","13.33","-","-","-","-","-"
"272","GAMBELLA","Shebo- kire ","JANUARY","2015",NA,NA,"14.00","13.00","15.00","-","-","-","-","-"
"273","GAMBELLA","Meti","JANUARY","2015","7.233333333","35.31666667","10.32","10.00","8.32","-","-","-","-","20.24"
"274","DIREDAWA","Dire Dawa ","JANUARY","2015","41.8572763","9.593652332","12.33","13.00","10.99","12.66","-","-","-","19.66"
"275","DIREDAWA","Melka- Jebdu ","JANUARY","2015","41.77420401","9.617496554","10.66","-","10.16","-","-","-","-","30.00"
"276","GAMBELLA","Gambella","JULY","2014","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"277","GAMBELLA","Shebo- kire ","JULY","2014",NA,NA,"13.00","-","13.64","-","-","-","-","-"
"278","GAMBELLA","Meti","JULY","2014","7.233333333","35.31666667","10.32","9.65","8.00","-","-","-","-","-"
"279","DIREDAWA","Dire Dawa ","JULY","2014","41.8572763","9.593652332","11.51","-","10.00","12.66","-","-","-","17.95"
"280","DIREDAWA","Melka- Jebdu ","JULY","2014","41.77420401","9.617496554","10.49","-","9.49","-","-","-","-","20.00"
"281","GAMBELLA","Gambella","JUNE","2015","34.58547076","8.249396585","14.00","14.00","13.66","-","-","-","-","-"
"282","GAMBELLA","Shebo- kire ","JUNE","2015",NA,NA,"15.00","-","14.00","-","-","-","-","-"
"283","GAMBELLA","Meti","JUNE","2015","7.233333333","35.31666667","11.49","-","9.65","-","-","-","-","19.36"
"284","DIREDAWA","Dire Dawa ","JUNE","2015","41.8572763","9.593652332","12.72","12.49","11.24","13.33","-","-","-","24.66"
"285","DIREDAWA","Melka- Jebdu ","JUNE","2015","41.77420401","9.617496554","11.83","-","11.00","-","-","-","-","30.00"
"286","GAMBELLA","Gambella","MARCH","2015","34.58547076","8.249396585","13.33","13.33","13.33","-","-","-","-","-"
"287","GAMBELLA","Shebo- kire ","MARCH","2015",NA,NA,"-","-","14.66","-","-","-","-","-"
"288","GAMBELLA","Meti","MARCH","2015","7.233333333","35.31666667","8.00","8.00","8.00","-","-","-","-","22.45"
"289","DIREDAWA","Dire Dawa ","MARCH","2015","41.8572763","9.593652332","12.16","11.00","11.00","13.00","-","-","-","23.66"
"290","DIREDAWA","Melka- Jebdu ","MARCH","2015","41.77420401","9.617496554","10.00","9.16","9.32","10.00","-","-","-","30.00"
"291","GAMBELLA","Gambella","MAY","2015","34.58547076","8.249396585","14.00","14.00","14.00","-","-","-","-","-"
"292","GAMBELLA","Shebo- kire ","MAY","2015",NA,NA,"15.00","14.00","14.00","-","-","-","-","-"
"293","GAMBELLA","Meti","MAY","2015","7.233333333","35.31666667","12.00","12.00","11.00","-","-","-","-","17.67"
"294","DIREDAWA","Dire Dawa ","MAY","2015","41.8572763","9.593652332","12.64","11.00","10.87","13.00","-","-","-","24.33"
"295","DIREDAWA","Melka- Jebdu ","MAY","2015","41.77420401","9.617496554","10.66","-","10.00","11.00","-","-","-","30.00"
"296","GAMBELLA","Gambella","NOVEMBER","2014","34.58547076","8.249396585","12.66","13.00","13.00","-","-","-","-","-"
"297","GAMBELLA","Shebo- kire ","NOVEMBER","2014",NA,NA,"14.00","13.00","14.66","-","-","-","-","-"
"298","GAMBELLA","Meti","NOVEMBER","2014","7.233333333","35.31666667","10.00","10.00","10.00","-","-","-","-","20.83"
"299","DIREDAWA","Dire Dawa ","NOVEMBER","2014","41.8572763","9.593652332","12.48","13.00","10.66","12.66","-","-","-","19.66"
"300","DIREDAWA","Melka- Jebdu ","NOVEMBER","2014","41.77420401","9.617496554","11.00","-","10.00","-","-","-","-","25.00"
"301","GAMBELLA","Gambella","OCTOBER","2014","34.58547076","8.249396585","12.66","13.00","13.00","-","-","-","-","-"
"302","GAMBELLA","Shebo- kire ","OCTOBER","2014",NA,NA,"13.00","-","15.00","-","-","-","-","-"
"303","GAMBELLA","Meti","OCTOBER","2014","7.233333333","35.31666667","9.00","9.00","8.00","-","-","-","-","-"
"304","DIREDAWA","Dire Dawa ","OCTOBER","2014","41.8572763","9.593652332","12.15","11.32","-","13.00","-","-","-","19.31"
"305","DIREDAWA","Melka- Jebdu ","OCTOBER","2014","41.77420401","9.617496554","10.49","-","9.83","-","-","-","-","25.00"
"306","GAMBELLA","Gambella","OCTOBER.doc","2014.doc","34.58547076","8.249396585","13.66","13.66","13.66","-","-","-","-","-"
"307","GAMBELLA","Shebo- kire ","OCTOBER.doc","2014.doc",NA,NA,"15.00","-","15.00","-","-","-","-","-"
"308","GAMBELLA","Meti","OCTOBER.doc","2014.doc","7.233333333","35.31666667","10.00","10.00","9.00","-","-","-","-","17.65"
"309","DIREDAWA","Dire Dawa ","OCTOBER.doc","2014.doc","41.8572763","9.593652332","12.16","11.00","11.00","13.00","-","-","-","23.66"
"310","DIREDAWA","Melka- Jebdu ","OCTOBER.doc","2014.doc","41.77420401","9.617496554","10.16","-","10.00","10.25","-","-","-","30.00"
"311","GAMBELLA","Gambella","SEPTEMBER","2014","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"312","GAMBELLA","Shebo- kire ","SEPTEMBER","2014",NA,NA,"-","-","13.33","-","-","-","-","-"
"313","GAMBELLA","Meti","SEPTEMBER","2014","7.233333333","35.31666667","11.00","10.00","8.00","-","-","-","-","25.72"
"314","DIREDAWA","Dire Dawa ","SEPTEMBER","2014","41.8572763","9.593652332","11.63","-","10.32","12.66","-","-","-","19.31"
"315","DIREDAWA","Melka- Jebdu ","SEPTEMBER","2014","41.77420401","9.617496554","10.33","-","9.66","-","-","-","-","23.96"
"316","OROMIYA","Ghimbi","AUGUST","2014","35.83291974","9.163103789","10.00","8.00","8.00","-","-","-","20.00","-"
"317","OROMIYA","Dembi- dolo ","AUGUST","2014","34.79748694","8.530219501","13.00","10.00","-","-","-","35.00","25.00","-"
"318","OROMIYA","Shambu","AUGUST","2014","37.09431432","9.569809208","6.94","6.28","6.82","-","-","-","-","-"
"319","OROMIYA","Nekemte","AUGUST","2014","36.54851971","9.09042469","10.66","8.33","8.00","-","-","28.00","24.00","13.95"
"320","OROMIYA","Bedele","AUGUST","2014","36.36017384","8.454821965","10.00","7.40","7.40","-","-","-","-","13.19"
"321","OROMIYA","Metu","AUGUST","2014","35.58726864","8.300606827","11.00","9.00","9.00","-","-","-","-","-"
"322","OROMIYA","Jimma","AUGUST","2014","36.84385226","7.672338798","11.00","-","11.00","-","-","-","-","-"
"323","OROMIYA","Agaro","AUGUST","2014","36.58627683","7.848002731","10.59","-","9.41","-","-","-","-","11.62"
"324","OROMIYA","Ambo","AUGUST","2014","37.8446066","8.976806527","9.82","8.96","9.41","-","10.46","-","-","-"
"325","OROMIYA","Weliso","AUGUST","2014","37.97073066","8.534178897","9.87","9.01","8.77","-","12.18","-","-","17.30"
"326","OROMIYA","Ejere","AUGUST","2014","39.262249","8.78288","11.74","-","-","-","9.26","-","-","18.01"
"327","OROMIYA","Fiche","AUGUST","2014","38.73344116","9.791083661","9.41","8.52","8.63","-","11.75","-","-","12.24"
"328","OROMIYA","Ghimbi","DECEMBER","2014","35.83291974","9.163103789","10.00","8.00","8.00","-","-","-","20.00","-"
"329","OROMIYA","Dembi- dolo ","DECEMBER","2014","34.79748694","8.530219501","12.00","10.00","-","-","-","30.00","20.00","-"
"330","OROMIYA","Shambu","DECEMBER","2014","37.09431432","9.569809208","5.20","5.18","5.19","-","-","-","-","-"
"331","OROMIYA","Nekemte","DECEMBER","2014","36.54851971","9.09042469","10.00","8.00","8.00","-","-","28.00","24.00","11.85"
"332","OROMIYA","Bedele","DECEMBER","2014","36.36017384","8.454821965","12.63","7.00","7.16","-","-","-","-","11.11"
"333","OROMIYA","Metu","DECEMBER","2014","35.58726864","8.300606827","10.66","9.00","9.00","-","-","-","-","-"
"334","OROMIYA","Jimma","DECEMBER","2014","36.84385226","7.672338798","12.00","-","12.00","-","-","-","-","-"
"335","OROMIYA","Agaro","DECEMBER","2014","36.58627683","7.848002731","12.35","10.00","10.00","-","-","-","-","12.70"
"336","OROMIYA","Ambo","DECEMBER","2014","37.8446066","8.976806527","9.41","6.86","9.04","-","10.60","-","-","-"
"337","OROMIYA","Weliso","DECEMBER","2014","37.97073066","8.534178897","8.77","10.42","11.14","-","-","-","-","17.83"
"338","OROMIYA","Ejere","DECEMBER","2014","39.262249","8.78288","9.84","-","-","-","14.91","-","-","-"
"339","OROMIYA","Fiche","DECEMBER","2014","38.73344116","9.791083661","8.26","7.02","8.72","-","11.50","-","-","12.60"
"340","OROMIYA","Ghimbi","FEBRUARY","2015","35.83291974","9.163103789","15.00","10.00","8.00","-","-","32.00","20.00","-"
"341","OROMIYA","Dembi- dolo ","FEBRUARY","2015","34.79748694","8.530219501","12.00","10.00","-","-","-","30.00","20.00","-"
"342","OROMIYA","Shambu","FEBRUARY","2015","37.09431432","9.569809208","6.68","5.81","5.76","-","-","-","-","-"
"343","OROMIYA","Nekemte","FEBRUARY","2015","36.54851971","9.09042469","10.00","9.00","10.00","-","-","28.00","24.00","11.96"
"344","OROMIYA","Bedele","FEBRUARY","2015","36.36017384","8.454821965","12.00","10.00","9.00","-","-","-","-","14.02"
"345","OROMIYA","Metu","FEBRUARY","2015","35.58726864","8.300606827","11.00","9.00","9.00","-","-","-","-","-"
"346","OROMIYA","Jimma","FEBRUARY","2015","36.84385226","7.672338798","12.00","-","12.00","-","-","-","-","-"
"347","OROMIYA","Agaro","FEBRUARY","2015","36.58627683","7.848002731","11.37","9.41","9.41","-","-","-","-","13.00"
"348","OROMIYA","Ambo","FEBRUARY","2015","37.8446066","8.976806527","7.63","7.17","8.22","-","10.98","-","-","-"
"349","OROMIYA","Weliso","FEBRUARY","2015","37.97073066","8.534178897","8.11","8.00","8.77","-","12.18","-","-","18.12"
"350","OROMIYA","Ejere","FEBRUARY","2015","39.262249","8.78288","8.90","-","-","-","10.75","-","-","-"
"351","OROMIYA","Fiche","FEBRUARY","2015","38.73344116","9.791083661","8.09","6.95","8.51","-","9.86","-","-","11.69"
"352","OROMIYA","Ghimbi","JANUARY","2015","35.83291974","9.163103789","10.00","8.00","8.00","-","-","-","20.00","-"
"353","OROMIYA","Dembi- dolo ","JANUARY","2015","34.79748694","8.530219501","12.00","9.00","-","-","-","30.00","20.00","-"
"354","OROMIYA","Shambu","JANUARY","2015","37.09431432","9.569809208","6.05","4.45","4.42","-","-","-","-","-"
"355","OROMIYA","Nekemte","JANUARY","2015","36.54851971","9.09042469","10.00","9.00","9.00","-","-","28.00","24.00","11.90"
"356","OROMIYA","Bedele","JANUARY","2015","36.36017384","8.454821965","13.33","9.28","8.62","-","-","-","-","13.89"
"357","OROMIYA","Metu","JANUARY","2015","35.58726864","8.300606827","11.00","10.00","10.00","-","-","-","-","-"
"358","OROMIYA","Jimma","JANUARY","2015","36.84385226","7.672338798","12.00","-","12.00","-","-","-","-","-"
"359","OROMIYA","Agaro","JANUARY","2015","36.58627683","7.848002731","12.35","10.00","10.00","-","-","-","-","12.70"
"360","OROMIYA","Ambo","JANUARY","2015","37.8446066","8.976806527","9.96","8.57","9.28","-","12.65","-","-","-"
"361","OROMIYA","Weliso","JANUARY","2015","37.97073066","8.534178897","8.11","10.01","9.87","-","-","-","-","15.81"
"362","OROMIYA","Ejere","JANUARY","2015","39.262249","8.78288","11.07","-","-","-","11.31","-","-","26.10"
"363","OROMIYA","Fiche","JANUARY","2015","38.73344116","9.791083661","8.74","7.94","8.89","-","10.44","-","-","13.06"
"364","OROMIYA","Ghimbi","JULY","2014","35.83291974","9.163103789","10.00","8.00","8.00","-","-","-","20.00","-"
"365","OROMIYA","Dembi- dolo ","JULY","2014","34.79748694","8.530219501","12.00","10.00","-","-","-","30.00","20.00","-"
"366","OROMIYA","Shambu","JULY","2014","37.09431432","9.569809208","6.27","6.18","6.84","-","-","-","-","-"
"367","OROMIYA","Nekemte","JULY","2014","36.54851971","9.09042469","9.66","8.00","8.00","-","-","28.00","24.00","13.58"
"368","OROMIYA","Bedele","JULY","2014","36.36017384","8.454821965","11.66","7.13","7.13","-","-","-","-","13.33"
"369","OROMIYA","Metu","JULY","2014","35.58726864","8.300606827","10.00","9.32","9.32","-","-","-","-","-"
"370","OROMIYA","Jimma","JULY","2014","36.84385226","7.672338798","12.00","-","10.00","-","-","-","-","-"
"371","OROMIYA","Agaro","JULY","2014","36.58627683","7.848002731","10.59","-","9.41","-","-","-","-","11.62"
"372","OROMIYA","Ambo","JULY","2014","37.8446066","8.976806527","9.82","7.75","8.57","-","10.98","-","-","-"
"373","OROMIYA","Weliso","JULY","2014","37.97073066","8.534178897","10.15","9.00","9.87","-","12.49","-","-","18.77"
"374","OROMIYA","Ejere","JULY","2014","39.262249","8.78288","10.44","-","-","-","13.56","-","-","-"
"375","OROMIYA","Fiche","JULY","2014","38.73344116","9.791083661","8.23","6.96","8.73","-","10.74","-","-","13.78"
"376","OROMIYA","Ghimbi","JUNE","2015","35.83291974","9.163103789","10.66","9.00","9.00","-","-","34.00","22.00","-"
"377","OROMIYA","Dembi- dolo ","JUNE","2015","34.79748694","8.530219501","12.66","10.00","-","-","-","40.00","25.00","-"
"378","OROMIYA","Shambu","JUNE","2015","37.09431432","9.569809208","7.11","5.86","-","-","-","-","-","-"
"379","OROMIYA","Nekemte","JUNE","2015","36.54851971","9.09042469","10.00","8.00","10.00","-","-","28.00","26.00","12.26"
"380","OROMIYA","Bedele","JUNE","2015","36.36017384","8.454821965","16.00","14.00","11.29","-","-","-","-","14.16"
"381","OROMIYA","Metu","JUNE","2015","35.58726864","8.300606827","11.66","10.32","10.00","-","-","-","-","-"
"382","OROMIYA","Jimma","JUNE","2015","36.84385226","7.672338798","13.00","-","12.00","-","-","-","-","-"
"383","OROMIYA","Agaro","JUNE","2015","36.58627683","7.848002731","13.04","10.59","10.59","-","-","-","-","12.14"
"384","OROMIYA","Ambo","JUNE","2015","37.8446066","8.976806527","8.96","7.86","9.17","-","14.82","-","-","-"
"385","OROMIYA","Weliso","JUNE","2015","37.97073066","8.534178897","11.60","10.01","10.01","-","11.62","-","-","18.12"
"386","OROMIYA","Ejere","JUNE","2015","39.262249","8.78288","11.11","-","-","-","12.75","-","-","-"
"387","OROMIYA","Fiche","JUNE","2015","38.73344116","9.791083661","9.97","8.37","9.73","-","12.58","-","-","16.48"
"388","OROMIYA","Ghimbi","MARCH","2015","35.83291974","9.163103789","-","10.00","9.00","-","-","32.00","20.00","-"
"389","OROMIYA","Dembi- dolo ","MARCH","2015","34.79748694","8.530219501","12.00","10.00","-","-","-","30.00","23.65","-"
"390","OROMIYA","Shambu","MARCH","2015","37.09431432","9.569809208","6.95","5.92","5.94","-","-","-","-","-"
"391","OROMIYA","Nekemte","MARCH","2015","36.54851971","9.09042469","10.00","8.00","8.00","-","-","28.00","24.00","11.82"
"392","OROMIYA","Bedele","MARCH","2015","36.36017384","8.454821965","10.00","8.00","8.00","-","-","-","-","14.02"
"393","OROMIYA","Metu","MARCH","2015","35.58726864","8.300606827","11.00","10.00","10.00","-","-","-","-","-"
"394","OROMIYA","Jimma","MARCH","2015","36.84385226","7.672338798","10.00","-","11.00","-","-","-","-","-"
"395","OROMIYA","Agaro","MARCH","2015","36.58627683","7.848002731","11.76","10.98","10.98","-","-","-","-","13.42"
"396","OROMIYA","Ambo","MARCH","2015","37.8446066","8.976806527","8.45","6.86","8.22","-","10.98","-","-","-"
"397","OROMIYA","Weliso","MARCH","2015","37.97073066","8.534178897","8.34","8.11","8.22","-","10.98","-","-","18.77"
"398","OROMIYA","Ejere","MARCH","2015","39.262249","8.78288","8.14","-","-","-","11.29","-","-","-"
"399","OROMIYA","Fiche","MARCH","2015","38.73344116","9.791083661","8.46","6.85","8.64","-","9.90","-","-","12.40"
"400","OROMIYA","Ghimbi","MAY","2015","35.83291974","9.163103789","10.00","9.00","9.32","-","-","32.00","22.00","-"
"401","OROMIYA","Dembi- dolo ","MAY","2015","34.79748694","8.530219501","12.00","10.00","-","-","-","30.00","20.00","-"
"402","OROMIYA","Shambu","MAY","2015","37.09431432","9.569809208","7.10","7.02","-","-","-","-","-","-"
"403","OROMIYA","Nekemte","MAY","2015","36.54851971","9.09042469","10.00","9.00","9.00","-","-","28.00","24.65","12.18"
"404","OROMIYA","Bedele","MAY","2015","36.36017384","8.454821965","-","12.66","11.29","-","-","-","-","14.16"
"405","OROMIYA","Metu","MAY","2015","35.58726864","8.300606827","12.00","10.00","10.00","-","-","-","-","-"
"406","OROMIYA","Jimma","MAY","2015","36.84385226","7.672338798","12.00","-","12.00","-","-","-","-","-"
"407","OROMIYA","Agaro","MAY","2015","36.58627683","7.848002731","11.76","10.00","10.00","-","-","-","-","12.89"
"408","OROMIYA","Ambo","MAY","2015","37.8446066","8.976806527","8.57","7.85","9.55","-","14.82","-","-","-"
"409","OROMIYA","Weliso","MAY","2015","37.97073066","8.534178897","8.89","8.65","9.00","-","11.49","-","-","18.75"
"410","OROMIYA","Ejere","MAY","2015","39.262249","8.78288","9.49","-","11.54","-","11.64","-","-","25.54"
"411","OROMIYA","Fiche","MAY","2015","38.73344116","9.791083661","8.69","7.97","8.64","-","10.04","-","-","12.34"
"412","OROMIYA","Ghimbi","NOVEMBER","2014","35.83291974","9.163103789","10.00","8.00","8.00","-","-","-","20.00","-"
"413","OROMIYA","Dembi- dolo ","NOVEMBER","2014","34.79748694","8.530219501","12.00","10.00","-","-","-","30.00","20.00","-"
"414","OROMIYA","Shambu","NOVEMBER","2014","37.09431432","9.569809208","5.97","5.17","5.18","-","-","-","-","-"
"415","OROMIYA","Nekemte","NOVEMBER","2014","36.54851971","9.09042469","10.00","8.00","8.00","-","-","28.00","24.00","11.90"
"416","OROMIYA","Bedele","NOVEMBER","2014","36.36017384","8.454821965","13.66","7.65","7.32","-","-","-","-","11.22"
"417","OROMIYA","Metu","NOVEMBER","2014","35.58726864","8.300606827","11.66","9.00","9.00","-","-","-","-","-"
"418","OROMIYA","Jimma","NOVEMBER","2014","36.84385226","7.672338798","12.00","-","12.00","-","-","-","-","-"
"419","OROMIYA","Agaro","NOVEMBER","2014","36.58627683","7.848002731","11.08","10.59","10.59","-","-","-","-","12.51"
"420","OROMIYA","Ambo","NOVEMBER","2014","37.8446066","8.976806527","9.68","9.55","9.04","-","10.23","-","-","-"
"421","OROMIYA","Weliso","NOVEMBER","2014","37.97073066","8.534178897","10.01","10.14","11.45","-","11.75","-","-","21.45"
"422","OROMIYA","Ejere","NOVEMBER","2014","39.262249","8.78288","11.07","-","-","-","14.91","-","-","28.62"
"423","OROMIYA","Fiche","NOVEMBER","2014","38.73344116","9.791083661","8.36","7.17","8.46","-","11.70","-","-","14.05"
"424","OROMIYA","Ghimbi","OCTOBER","2014","35.83291974","9.163103789","10.00","8.00","8.00","-","-","-","20.00","-"
"425","OROMIYA","Dembi- dolo ","OCTOBER","2014","34.79748694","8.530219501","12.00","10.00","-","-","-","40.00","25.00","-"
"426","OROMIYA","Shambu","OCTOBER","2014","37.09431432","9.569809208","6.94","6.87","6.83","-","-","-","-","-"
"427","OROMIYA","Nekemte","OCTOBER","2014","36.54851971","9.09042469","10.00","8.83","9.00","-","-","28.00","24.00","11.87"
"428","OROMIYA","Bedele","OCTOBER","2014","36.36017384","8.454821965","8.83","8.50","8.16","-","-","-","-","12.40"
"429","OROMIYA","Metu","OCTOBER","2014","35.58726864","8.300606827","11.00","9.00","9.00","-","-","-","-","-"
"430","OROMIYA","Jimma","OCTOBER","2014","36.84385226","7.672338798","12.00","-","12.00","-","-","-","-","-"
"431","OROMIYA","Agaro","OCTOBER","2014","36.58627683","7.848002731","12.35","11.18","11.18","-","-","-","-","13.00"
"432","OROMIYA","Ambo","OCTOBER","2014","37.8446066","8.976806527","10.40","9.96","9.69","-","11.42","-","-","-"
"433","OROMIYA","Weliso","OCTOBER","2014","37.97073066","8.534178897","11.60","9.75","10.83","-","18.87","-","-","18.77"
"434","OROMIYA","Ejere","OCTOBER","2014","39.262249","8.78288","11.35","-","10.46","-","13.92","-","-","-"
"435","OROMIYA","Fiche","OCTOBER","2014","38.73344116","9.791083661","9.49","7.65","9.16","-","11.86","-","-","13.99"
"436","OROMIYA","Ghimbi","OCTOBER.doc","2014.doc","35.83291974","9.163103789","10.00","9.32","9.32","-","-","32.00","24.00","-"
"437","OROMIYA","Dembi- dolo ","OCTOBER.doc","2014.doc","34.79748694","8.530219501","12.00","10.00","-","-","-","25.00","20.00","-"
"438","OROMIYA","Shambu","OCTOBER.doc","2014.doc","37.09431432","9.569809208","6.03","5.95","5.77","-","-","-","-","-"
"439","OROMIYA","Nekemte","OCTOBER.doc","2014.doc","36.54851971","9.09042469","10.00","8.00","9.00","-","-","28.65","24.00","12.16"
"440","OROMIYA","Bedele","OCTOBER.doc","2014.doc","36.36017384","8.454821965","13.00","10.00","9.00","-","-","-","-","13.89"
"441","OROMIYA","Metu","OCTOBER.doc","2014.doc","35.58726864","8.300606827","11.00","10.00","10.00","-","-","-","-","-"
"442","OROMIYA","Jimma","OCTOBER.doc","2014.doc","36.84385226","7.672338798","12.00","-","12.00","-","-","-","-","-"
"443","OROMIYA","Agaro","OCTOBER.doc","2014.doc","36.58627683","7.848002731","11.76","10.59","10.59","-","-","-","-","13.11"
"444","OROMIYA","Ambo","OCTOBER.doc","2014.doc","37.8446066","8.976806527","8.23","8.23","8.11","-","11.55","-","-","-"
"445","OROMIYA","Weliso","OCTOBER.doc","2014.doc","37.97073066","8.534178897","9.13","9.12","8.77","-","11.35","-","-","16.42"
"446","OROMIYA","Ejere","OCTOBER.doc","2014.doc","39.262249","8.78288","9.15","-","-","-","10.88","-","-","25.54"
