"","Region","Market","Month","Year","Longitude","Latitude","pkg.wht.white","pkg.wht.mixed","pkg.wht.blred","pkg.wht.millw","pkg.wht.millm","pkg.wht.bread","pkg.wht.maltw","pkg.wht.allwh"
"241","Gambella","Shebo- Kire ","August",2013,NA,NA,NA,NA,NA,NA,NA,5.53,NA,NA
"242","Gambella","Meti","August",2013,7.233333333,35.31666667,10,9.65,NA,NA,NA,4.58,24.66,10
"243","Diredawa","Dire Dawa ","August",2013,41.8572763,9.593652332,10.2,NA,9,NA,NA,4.02,13.33,10.2
"244","Diredawa","Melka- Jebdu ","August",2013,41.77420401,9.617496554,9.32,NA,8,NA,NA,4.35,NA,9.32
"245","Gambella","Gambella","December",2013,34.58547076,8.249396585,12,NA,NA,NA,NA,3.7,NA,12
"246","Gambella","Shebo- Kire ","December",2013,NA,NA,NA,NA,NA,NA,NA,5.12,NA,NA
"247","Gambella","Meti","December",2013,7.233333333,35.31666667,9.32,NA,NA,NA,NA,4.89,NA,9.32
"248","Diredawa","Dire Dawa ","December",2013,41.8572763,9.593652332,11.63,NA,9.25,NA,NA,4.64,15.49,11.63
"249","Diredawa","Melka- Jebdu ","December",2013,41.77420401,9.617496554,10.32,NA,NA,NA,NA,4.35,NA,10.32
"250","Gambella","Gambella","February",2014,34.58547076,8.249396585,14,NA,NA,NA,NA,3.63,NA,14
"251","Gambella","Shebo- Kire ","February",2014,NA,NA,NA,8,NA,NA,NA,4.68,NA,8
"252","Gambella","Meti","February",2014,7.233333333,35.31666667,10,NA,10,NA,NA,5,NA,10
"253","Diredawa","Dire Dawa ","February",2014,41.8572763,9.593652332,10.39,NA,9.72,NA,NA,4.52,15.97,10.39
"254","Diredawa","Melka- Jebdu ","February",2014,41.77420401,9.617496554,10,NA,9,NA,NA,4.2,NA,10
"255","Gambella","Gambella","January",2014,34.58547076,8.249396585,13.3,NA,NA,NA,NA,3.91,NA,13.3
"256","Gambella","Shebo- Kire ","January",2014,NA,NA,NA,NA,NA,NA,NA,4.89,NA,NA
"257","Gambella","Meti","January",2014,7.233333333,35.31666667,9.65,9.32,NA,NA,NA,5,NA,9.65
"258","Diredawa","Dire Dawa ","January",2014,41.8572763,9.593652332,11.33,NA,9.37,NA,NA,4.43,14.49,11.33
"259","Diredawa","Melka- Jebdu ","January",2014,41.77420401,9.617496554,10,NA,NA,NA,NA,4.35,NA,10
"260","Gambella","Gambella","July",2013,34.58547076,8.249396585,11.66,NA,8.32,NA,NA,3.89,NA,11.66
"261","Gambella","Shebo- Kire ","July",2013,NA,NA,NA,NA,NA,NA,NA,5.53,NA,NA
"262","Gambella","Meti","July",2013,7.233333333,35.31666667,9.32,9.32,NA,NA,NA,5,14.71,9.32
"263","Diredawa","Dire Dawa ","July",2013,41.8572763,9.593652332,10.46,NA,8.97,NA,8.25,3.97,13.66,10.46
"264","Diredawa","Melka- Jebdu ","July",2013,41.77420401,9.617496554,9.49,NA,8,NA,NA,4.35,NA,9.49
"265","Gambella","Gambella","June",2014,34.58547076,8.249396585,12,NA,NA,NA,NA,3.51,NA,12
"266","Gambella","Shebo- Kire ","June",2014,NA,NA,NA,NA,NA,NA,NA,5.53,NA,NA
"267","Gambella","Meti","June",2014,7.233333333,35.31666667,10,10,NA,NA,NA,5.25,NA,10
"268","Diredawa","Dire Dawa ","June",2014,41.8572763,9.593652332,10.8,NA,10,NA,NA,4.05,14.49,10.8
"269","Diredawa","Melka- Jebdu ","June",2014,41.77420401,9.617496554,10.66,NA,NA,NA,NA,4.2,NA,10.66
"270","Gambella","Gambella","May",2014,34.58547076,8.249396585,14,NA,NA,NA,NA,3.76,NA,14
"271","Gambella","Shebo- Kire ","May",2014,NA,NA,NA,NA,NA,NA,NA,4.89,NA,NA
"272","Gambella","Meti","May",2014,7.233333333,35.31666667,10,10,NA,NA,NA,4.58,NA,10
"273","Diredawa","Dire Dawa ","May",2014,41.8572763,9.593652332,11.3,NA,9.49,NA,NA,4.11,15.33,11.3
"274","Diredawa","Melka- Jebdu ","May",2014,41.77420401,9.617496554,10,NA,NA,NA,NA,4.2,NA,10
"275","Gambella","Gambella","November",2013,34.58547076,8.249396585,14,NA,NA,NA,NA,3.69,NA,14
"276","Gambella","Shebo- Kire ","November",2013,NA,NA,NA,NA,NA,NA,NA,5.25,NA,NA
"277","Gambella","Meti","November",2013,7.233333333,35.31666667,10.32,10.32,NA,NA,NA,6.18,NA,10.32
"278","Diredawa","Dire Dawa ","November",2013,41.8572763,9.593652332,11.66,NA,10,NA,11.49,4.17,14.66,11.66
"279","Diredawa","Melka- Jebdu ","November",2013,41.77420401,9.617496554,10.83,NA,NA,NA,NA,4.35,NA,10.83
"280","Gambella","Gambella","October",2013,34.58547076,8.249396585,14,NA,NA,NA,NA,3.91,NA,14
"281","Gambella","Shebo- Kire ","October",2013,NA,NA,NA,NA,NA,NA,NA,5.68,NA,NA
"282","Gambella","Meti","October",2013,7.233333333,35.31666667,10,10,NA,NA,NA,4.78,17.65,10
"283","Diredawa","Dire Dawa ","October",2013,41.8572763,9.593652332,11.31,NA,9.62,NA,NA,4.51,14.66,11.31
"284","Diredawa","Melka- Jebdu ","October",2013,41.77420401,9.617496554,10.66,NA,10,NA,NA,4.35,NA,10.66
"285","Gambella","Gambella","September",2013,34.58547076,8.249396585,13.66,NA,NA,NA,NA,3.91,NA,13.66
"286","Gambella","Shebo- Kire ","September",2013,NA,NA,NA,NA,NA,NA,NA,5.53,NA,NA
"287","Gambella","Meti","September",2013,7.233333333,35.31666667,9.65,NA,NA,NA,NA,5,NA,9.65
"288","Diredawa","Dire Dawa ","September",2013,41.8572763,9.593652332,9.65,NA,8.75,NA,NA,4.07,14.49,9.65
"289","Diredawa","Melka- Jebdu ","September",2013,41.77420401,9.617496554,9.83,NA,8,NA,NA,3.9,NA,9.83
"290","Oromiya","Ghimbi","April",2014,35.83291974,9.163103789,9.33,8,NA,NA,NA,5.86,NA,9.33
"291","Oromiya","Dembi- Dolo ","April",2014,34.79748694,8.530219501,7,6,NA,NA,NA,3.18,NA,7
"292","Oromiya","Shambu","April",2014,37.09431432,9.569809208,7.21,7.25,7.25,NA,NA,4.51,NA,7.21
"293","Oromiya","Nekemte","April",2014,36.54851971,9.09042469,9.65,9,9,NA,NA,4.29,NA,9.65
"294","Oromiya","Bedele","April",2014,36.36017384,8.454821965,10,8.33,8.5,NA,NA,3.5,NA,10
"295","Oromiya","Metu","April",2014,35.58726864,8.300606827,11,NA,10,NA,NA,3.82,NA,11
"296","Oromiya","Jimma","April",2014,36.84385226,7.672338798,10,NA,NA,NA,NA,3.41,NA,10
"297","Oromiya","Agaro","April",2014,36.58627683,7.848002731,10,NA,NA,NA,NA,4.38,10.79,10
"298","Oromiya","Ambo","April",2014,37.8446066,8.976806527,7.73,NA,9.11,NA,NA,4.8,17.34,7.73
"299","Oromiya","Weliso","April",2014,37.97073066,8.534178897,9.64,NA,NA,NA,NA,4.38,11.55,9.64
"300","Oromiya","Ejere","April",2014,39.262249,8.78288,9.41,NA,15.76,NA,NA,4.67,NA,9.41
"301","Oromiya","Fiche","April",2014,38.73344116,9.791083661,9.76,NA,8.95,NA,NA,5.05,12.31,9.76
"302","Oromiya","Ghimbi","August",2013,35.83291974,9.163103789,8.33,7,8,NA,NA,5.83,NA,8.33
"303","Oromiya","Dembi- Dolo ","August",2013,34.79748694,8.530219501,9,7,NA,NA,NA,3.28,NA,9
"304","Oromiya","Shambu","August",2013,37.09431432,9.569809208,6.71,6.59,6.54,NA,NA,4.38,NA,6.71
"305","Oromiya","Nekemte","August",2013,36.54851971,9.09042469,7.5,NA,NA,NA,NA,4.67,NA,7.5
"306","Oromiya","Bedele","August",2013,36.36017384,8.454821965,10.49,NA,NA,NA,NA,3.5,NA,10.49
"307","Oromiya","Metu","August",2013,35.58726864,8.300606827,10,NA,8,NA,NA,4.13,NA,10
"308","Oromiya","Jimma","August",2013,36.84385226,7.672338798,9.4,NA,8.23,NA,NA,3.28,NA,9.4
"309","Oromiya","Agaro","August",2013,36.58627683,7.848002731,9.02,NA,NA,NA,NA,4.38,11.25,9.02
"310","Oromiya","Ambo","August",2013,37.8446066,8.976806527,7.9,NA,7.55,NA,NA,4.35,12.17,7.9
"311","Oromiya","Weliso","August",2013,37.97073066,8.534178897,8.52,NA,NA,NA,NA,4.2,11.55,8.52
"312","Oromiya","Ejere","August",2013,39.262249,8.78288,9.57,NA,14.18,NA,NA,4.67,20.47,9.57
"313","Oromiya","Fiche","August",2013,38.73344116,9.791083661,9.53,NA,10.13,NA,NA,4.86,16.22,9.53
"314","Oromiya","Ghimbi","December",2013,35.83291974,9.163103789,9.5,9,NA,NA,NA,6.46,NA,9.5
"315","Oromiya","Dembi- Dolo ","December",2013,34.79748694,8.530219501,10,8,NA,NA,NA,2.73,NA,10
"316","Oromiya","Shambu","December",2013,37.09431432,9.569809208,8.24,8.22,8.22,NA,NA,4.14,NA,8.24
"317","Oromiya","Nekemte","December",2013,36.54851971,9.09042469,NA,8,NA,NA,NA,4.67,NA,8
"318","Oromiya","Bedele","December",2013,36.36017384,8.454821965,10.63,9.32,8.33,NA,NA,3.5,NA,10.63
"319","Oromiya","Metu","December",2013,35.58726864,8.300606827,10,NA,9.32,NA,NA,3.97,NA,10
"320","Oromiya","Jimma","December",2013,36.84385226,7.672338798,9.66,NA,9.5,NA,NA,3.33,NA,9.66
"321","Oromiya","Agaro","December",2013,36.58627683,7.848002731,9.71,NA,NA,NA,NA,4.38,10.19,9.71
"322","Oromiya","Ambo","December",2013,37.8446066,8.976806527,7.56,NA,11.62,NA,NA,4.38,15.01,7.56
"323","Oromiya","Weliso","December",2013,37.97073066,8.534178897,7.66,NA,NA,NA,NA,4.2,13.86,7.66
"324","Oromiya","Ejere","December",2013,39.262249,8.78288,8.91,NA,NA,NA,NA,5,NA,8.91
"325","Oromiya","Fiche","December",2013,38.73344116,9.791083661,8.85,NA,12.52,NA,NA,5.05,15.46,8.85
"326","Oromiya","Ghimbi","February",2014,35.83291974,9.163103789,9,8,NA,NA,20,5.83,NA,9
"327","Oromiya","Dembi- Dolo ","February",2014,34.79748694,8.530219501,8,7,NA,NA,NA,NA,NA,8
"328","Oromiya","Shambu","February",2014,37.09431432,9.569809208,6.56,5.9,5.96,NA,NA,4.36,NA,6.56
"329","Oromiya","Nekemte","February",2014,36.54851971,9.09042469,7.93,7,7.83,NA,NA,4.43,NA,7.93
"330","Oromiya","Bedele","February",2014,36.36017384,8.454821965,9.83,8,8,NA,NA,3.5,NA,9.83
"331","Oromiya","Metu","February",2014,35.58726864,8.300606827,9.65,NA,9.62,NA,NA,3.97,NA,9.65
"332","Oromiya","Jimma","February",2014,36.84385226,7.672338798,10,NA,7,NA,NA,3.43,NA,10
"333","Oromiya","Agaro","February",2014,36.58627683,7.848002731,9.41,NA,NA,NA,NA,4.38,10.32,9.41
"334","Oromiya","Ambo","February",2014,37.8446066,8.976806527,6.85,NA,8.8,NA,NA,4.38,14.32,6.85
"335","Oromiya","Weliso","February",2014,37.97073066,8.534178897,8.62,NA,11.89,NA,NA,4.38,11.55,8.62
"336","Oromiya","Ejere","February",2014,39.262249,8.78288,8.31,NA,13.8,NA,NA,4.67,NA,8.31
"337","Oromiya","Fiche","February",2014,38.73344116,9.791083661,8.11,NA,9.98,NA,NA,5.05,15.89,8.11
"338","Oromiya","Ghimbi","January",2014,35.83291974,9.163103789,9.16,8.16,8.16,NA,NA,5.68,NA,9.16
"339","Oromiya","Dembi- Dolo ","January",2014,34.79748694,8.530219501,8,7,NA,NA,NA,NA,NA,8
"340","Oromiya","Shambu","January",2014,37.09431432,9.569809208,5.5,5.5,5.52,NA,NA,4.24,NA,5.5
"341","Oromiya","Nekemte","January",2014,36.54851971,9.09042469,8.57,8,NA,NA,NA,5.16,NA,8.57
"342","Oromiya","Bedele","January",2014,36.36017384,8.454821965,9.91,9.32,NA,NA,NA,3.5,NA,9.91
"343","Oromiya","Metu","January",2014,35.58726864,8.300606827,10,NA,9,NA,NA,3.97,NA,10
"344","Oromiya","Jimma","January",2014,36.84385226,7.672338798,10,NA,8,NA,NA,3.28,NA,10
"345","Oromiya","Agaro","January",2014,36.58627683,7.848002731,9.12,NA,NA,NA,NA,4.38,10.52,9.12
"346","Oromiya","Ambo","January",2014,37.8446066,8.976806527,6.07,NA,8.71,NA,NA,4.8,16.4,6.07
"347","Oromiya","Weliso","January",2014,37.97073066,8.534178897,7.84,NA,NA,NA,NA,4.2,13.86,7.84
"348","Oromiya","Ejere","January",2014,39.262249,8.78288,8.14,NA,13.95,NA,NA,5,NA,8.14
"349","Oromiya","Fiche","January",2014,38.73344116,9.791083661,8.66,NA,10.08,NA,NA,5.05,15.34,8.66
"350","Oromiya","Ghimbi","July",2013,35.83291974,9.163103789,NA,8,NA,NA,NA,5.83,NA,8
"351","Oromiya","Dembi- Dolo ","July",2013,34.79748694,8.530219501,9,8,NA,NA,NA,3.23,NA,9
"352","Oromiya","Shambu","July",2013,37.09431432,9.569809208,6.57,6.61,6.57,NA,NA,4.24,NA,6.57
"353","Oromiya","Nekemte","July",2013,36.54851971,9.09042469,8,NA,NA,NA,NA,4.67,NA,8
"354","Oromiya","Bedele","July",2013,36.36017384,8.454821965,9.32,8,7.62,NA,NA,3.5,NA,9.32
"355","Oromiya","Metu","July",2013,35.58726864,8.300606827,10,NA,8,NA,NA,4.13,NA,10
"356","Oromiya","Jimma","July",2013,36.84385226,7.672338798,9.41,NA,NA,NA,NA,3.33,NA,9.41
"357","Oromiya","Agaro","July",2013,36.58627683,7.848002731,9.41,NA,NA,NA,NA,4.38,9.44,9.41
"358","Oromiya","Ambo","July",2013,37.8446066,8.976806527,7.39,NA,8.12,NA,NA,4.29,13.46,7.39
"359","Oromiya","Weliso","July",2013,37.97073066,8.534178897,7.49,NA,NA,NA,NA,4.2,11.55,7.49
"360","Oromiya","Ejere","July",2013,39.262249,8.78288,8.51,NA,12.65,NA,NA,4.67,17.67,8.51
"361","Oromiya","Fiche","July",2013,38.73344116,9.791083661,8.59,NA,9.97,NA,NA,5.05,13.35,8.59
"362","Oromiya","Ghimbi","June",2014,35.83291974,9.163103789,NA,NA,10,NA,NA,5.83,NA,10
"363","Oromiya","Dembi- Dolo ","June",2014,34.79748694,8.530219501,10,8,NA,NA,NA,2.92,NA,10
"364","Oromiya","Shambu","June",2014,37.09431432,9.569809208,8.17,8.15,8.25,NA,NA,4.57,NA,8.17
"365","Oromiya","Nekemte","June",2014,36.54851971,9.09042469,9.66,8,8,NA,NA,3.67,NA,9.66
"366","Oromiya","Bedele","June",2014,36.36017384,8.454821965,12.32,9.65,9,NA,NA,3.5,NA,12.32
"367","Oromiya","Metu","June",2014,35.58726864,8.300606827,10,NA,9,NA,NA,3.82,NA,10
"368","Oromiya","Jimma","June",2014,36.84385226,7.672338798,12,NA,11,NA,NA,3.28,NA,12
"369","Oromiya","Agaro","June",2014,36.58627683,7.848002731,11.18,NA,NA,NA,NA,4.38,10.92,11.18
"370","Oromiya","Ambo","June",2014,37.8446066,8.976806527,8.9,NA,10.02,NA,NA,4.38,18.82,8.9
"371","Oromiya","Weliso","June",2014,37.97073066,8.534178897,5.26,NA,NA,NA,NA,4.38,13.86,5.26
"372","Oromiya","Ejere","June",2014,39.262249,8.78288,10.59,NA,15.92,NA,NA,4.67,18.01,10.59
"373","Oromiya","Fiche","June",2014,38.73344116,9.791083661,9.39,9.02,10.06,NA,NA,4.86,15.73,9.39
"374","Oromiya","Ghimbi","May",2014,35.83291974,9.163103789,9.08,8.33,NA,NA,NA,NA,NA,9.08
"375","Oromiya","Dembi- Dolo ","May",2014,34.79748694,8.530219501,7.65,6,NA,NA,NA,2.8,NA,7.65
"376","Oromiya","Shambu","May",2014,37.09431432,9.569809208,8.15,7.28,7.27,NA,NA,4.51,NA,8.15
"377","Oromiya","Nekemte","May",2014,36.54851971,9.09042469,10,9,8.33,NA,NA,4.09,NA,10
"378","Oromiya","Bedele","May",2014,36.36017384,8.454821965,10,8,8,NA,NA,3.5,NA,10
"379","Oromiya","Metu","May",2014,35.58726864,8.300606827,11.66,NA,10,NA,NA,3.82,NA,11.66
"380","Oromiya","Jimma","May",2014,36.84385226,7.672338798,10,NA,NA,NA,NA,3.33,NA,10
"381","Oromiya","Agaro","May",2014,36.58627683,7.848002731,10.59,NA,NA,NA,NA,4.38,10.19,10.59
"382","Oromiya","Ambo","May",2014,37.8446066,8.976806527,9.11,NA,9.43,NA,NA,4.05,18.01,9.11
"383","Oromiya","Weliso","May",2014,37.97073066,8.534178897,9.86,NA,NA,NA,NA,4.38,13.65,9.86
"384","Oromiya","Ejere","May",2014,39.262249,8.78288,9.59,NA,13.33,NA,NA,5,16.37,9.59
"385","Oromiya","Fiche","May",2014,38.73344116,9.791083661,8.78,NA,9.34,NA,NA,5.05,12.02,8.78
"386","Oromiya","Ghimbi","November",2013,35.83291974,9.163103789,9,8.32,NA,NA,NA,6.46,NA,9
"387","Oromiya","Dembi- Dolo ","November",2013,34.79748694,8.530219501,10,8,NA,NA,NA,2.8,NA,10
"388","Oromiya","Shambu","November",2013,37.09431432,9.569809208,8.27,8.35,8.21,NA,NA,4.17,NA,8.27
"389","Oromiya","Nekemte","November",2013,36.54851971,9.09042469,8,NA,NA,NA,NA,4.67,NA,8
"390","Oromiya","Bedele","November",2013,36.36017384,8.454821965,10.83,9.33,NA,NA,NA,3.5,NA,10.83
"391","Oromiya","Metu","November",2013,35.58726864,8.300606827,10,NA,9,NA,NA,4.04,NA,10
"392","Oromiya","Jimma","November",2013,36.84385226,7.672338798,10,NA,9.57,NA,NA,3.28,NA,10
"393","Oromiya","Agaro","November",2013,36.58627683,7.848002731,9.71,NA,NA,NA,NA,4.38,10.21,9.71
"394","Oromiya","Ambo","November",2013,37.8446066,8.976806527,10.28,NA,10.67,NA,NA,4.38,16.74,10.28
"395","Oromiya","Weliso","November",2013,37.97073066,8.534178897,10.16,NA,NA,NA,NA,4.2,15.68,10.16
"396","Oromiya","Ejere","November",2013,39.262249,8.78288,8.45,NA,NA,NA,NA,4.67,NA,8.45
"397","Oromiya","Fiche","November",2013,38.73344116,9.791083661,11.11,NA,12.01,NA,NA,5.05,15.16,11.11
"398","Oromiya","Ghimbi","October",2013,35.83291974,9.163103789,8.83,7.65,NA,NA,NA,5.83,NA,8.83
"399","Oromiya","Dembi- Dolo ","October",2013,34.79748694,8.530219501,9,7,NA,NA,NA,3.92,NA,9
"400","Oromiya","Shambu","October",2013,37.09431432,9.569809208,8.17,8.44,8.11,NA,NA,3.94,NA,8.17
"401","Oromiya","Nekemte","October",2013,36.54851971,9.09042469,8,NA,NA,NA,NA,4.67,11.09,8
"402","Oromiya","Bedele","October",2013,36.36017384,8.454821965,12,10.16,9.3,NA,NA,3.5,NA,12
"403","Oromiya","Metu","October",2013,35.58726864,8.300606827,10,NA,9,NA,NA,4.2,NA,10
"404","Oromiya","Jimma","October",2013,36.84385226,7.672338798,8.88,NA,13.5,NA,NA,3.33,NA,8.88
"405","Oromiya","Agaro","October",2013,36.58627683,7.848002731,9.8,NA,NA,NA,NA,4.38,10.98,9.8
"406","Oromiya","Ambo","October",2013,37.8446066,8.976806527,9.11,NA,10.33,NA,NA,4.95,16.62,9.11
"407","Oromiya","Weliso","October",2013,37.97073066,8.534178897,9.75,NA,NA,NA,NA,4.38,16.44,9.75
"408","Oromiya","Ejere","October",2013,39.262249,8.78288,10.28,NA,NA,NA,NA,4.67,19.57,10.28
"409","Oromiya","Fiche","October",2013,38.73344116,9.791083661,11.38,NA,12.85,NA,NA,4.86,15.68,11.38
"410","Oromiya","Ghimbi","September",2013,35.83291974,9.163103789,9,8.16,NA,NA,NA,5.83,NA,9
"411","Oromiya","Dembi- Dolo ","September",2013,34.79748694,8.530219501,9,7,NA,NA,NA,3.5,NA,9
"412","Oromiya","Shambu","September",2013,37.09431432,9.569809208,7.49,6.69,6.54,NA,NA,4.44,NA,7.49
"413","Oromiya","Nekemte","September",2013,36.54851971,9.09042469,8.5,NA,NA,NA,NA,4.67,NA,8.5
"414","Oromiya","Bedele","September",2013,36.36017384,8.454821965,11,9,7.5,NA,NA,3.5,NA,11
"415","Oromiya","Metu","September",2013,35.58726864,8.300606827,10,NA,9,NA,NA,4.29,NA,10
"416","Oromiya","Jimma","September",2013,36.84385226,7.672338798,10,NA,8.23,NA,NA,3.24,NA,10
"417","Oromiya","Agaro","September",2013,36.58627683,7.848002731,9.71,NA,NA,NA,NA,4.38,10.59,9.71
"418","Oromiya","Ambo","September",2013,37.8446066,8.976806527,8.9,NA,NA,NA,NA,4.55,12.17,8.9
"419","Oromiya","Weliso","September",2013,37.97073066,8.534178897,8.52,NA,NA,NA,NA,4.38,11.04,8.52
"420","Oromiya","Ejere","September",2013,39.262249,8.78288,10.59,NA,NA,NA,NA,4.67,18.78,10.59
"421","Oromiya","Fiche","September",2013,38.73344116,9.791083661,9.46,NA,10.9,NA,NA,4.86,19.28,9.46
"422","Oromiya","Nazareth","April",2014,39.26941988,8.535362997,9.32,9,NA,10,NA,4.2,12.16,9.32
"423","Oromiya","Shashe-","April",2014,38.608142,7.205388,9.5,9,9,13,NA,4.67,13.67,9.5
"424","Oromiya","Diksise","April",2014,39.55824,8.059179,10.3,10.06,9.98,NA,NA,5.25,NA,10.3
"425","Oromiya","Asella","April",2014,39.12972322,7.949589951,8.2,NA,NA,10,NA,4.2,14.76,8.2
"426","Oromiya","Asebe- Teferi ","April",2014,40.86319806,9.072493603,10.32,NA,8,NA,NA,3.91,NA,10.32
"427","Oromiya","Bedessa","April",2014,40.77378712,8.902011546,12,NA,NA,NA,NA,5.54,NA,12
"428","Oromiya","Alemaya","April",2014,42.01641123,9.379383214,10.66,NA,8.5,NA,NA,4.75,NA,10.66
"429","Oromiya","Boreda","April",2014,41.278686,9.331067,10,9,NA,NA,NA,4.25,NA,10
"430","Oromiya","Adaba","April",2014,39.3890878,7.004454253,8.54,7.46,NA,NA,10,4.46,NA,8.54
"431","Oromiya","Robe","April",2014,39.631104,7.860619,8.26,7.44,NA,NA,NA,5.5,NA,8.26
"432","Oromiya","Hagere- Mariam ","April",2014,38.23373735,5.63380625,8.99,NA,NA,11,NA,5.25,11.73,8.99
"433","Oromiya","Negele- Borena ","April",2014,39.577385,5.33699,7.33,6.94,6.7,NA,NA,4.38,NA,7.33
"434","Oromiya","Nazareth","August",2013,39.26941988,8.535362997,7.66,7.16,10.66,10,NA,4.2,21.26,7.66
"435","Oromiya","Shashe-","August",2013,38.608142,7.205388,8.5,8.07,8,11,NA,4.35,15.81,8.5
"436","Oromiya","Diksise","August",2013,39.55824,8.059179,8.52,8.36,8.84,NA,NA,5.25,NA,8.52
"437","Oromiya","Asella","August",2013,39.12972322,7.949589951,7.2,NA,NA,9,NA,4.2,10.8,7.2
"438","Oromiya","Asebe- Teferi ","August",2013,40.86319806,9.072493603,8.49,NA,8,9,NA,4.05,NA,8.49
"439","Oromiya","Bedessa","August",2013,40.77378712,8.902011546,9.83,NA,7.63,NA,NA,4.78,NA,9.83
"440","Oromiya","Alemaya","August",2013,42.01641123,9.379383214,11.66,NA,8.5,NA,NA,4.38,NA,11.66
"441","Oromiya","Boreda","August",2013,41.278686,9.331067,8,NA,8,NA,NA,3.85,NA,8
"442","Oromiya","Adaba","August",2013,39.3890878,7.004454253,6.52,5.92,NA,NA,NA,5.38,NA,6.52
"443","Oromiya","Robe","August",2013,39.631104,7.860619,6.61,5.95,NA,NA,9,4.72,NA,6.61
"444","Oromiya","Hagere- Mariam ","August",2013,38.23373735,5.63380625,8,NA,NA,9.32,NA,5,11.11,8
"445","Oromiya","Negele- Borena ","August",2013,39.577385,5.33699,7.24,6.64,6.73,NA,NA,4.38,NA,7.24
"446","Oromiya","Nazareth","December",2013,39.26941988,8.535362997,9.83,9.83,10.32,10,NA,4.2,10.14,9.83
"447","Oromiya","Shashe-","December",2013,38.608142,7.205388,8.5,8,8,12,NA,4.67,13.24,8.5
"448","Oromiya","Diksise","December",2013,39.55824,8.059179,8.54,8.51,6.79,NA,NA,5.25,NA,8.54
"449","Oromiya","Asella","December",2013,39.12972322,7.949589951,7.49,NA,NA,10,NA,4.2,15,7.49
"450","Oromiya","Asebe- Teferi ","December",2013,40.86319806,9.072493603,10.63,NA,8,NA,NA,4.21,NA,10.63
"451","Oromiya","Bedessa","December",2013,40.77378712,8.902011546,12,NA,9.76,NA,NA,5.26,NA,12
"452","Oromiya","Alemaya","December",2013,42.01641123,9.379383214,10.32,NA,9,NA,NA,4.84,NA,10.32
"453","Oromiya","Boreda","December",2013,41.278686,9.331067,9.65,NA,10,NA,NA,4.47,NA,9.65
"454","Oromiya","Adaba","December",2013,39.3890878,7.004454253,6.73,6.04,NA,NA,9,4.57,NA,6.73
"455","Oromiya","Robe","December",2013,39.631104,7.860619,7.28,6.68,NA,NA,NA,6.89,NA,7.28
"456","Oromiya","Hagere- Mariam ","December",2013,38.23373735,5.63380625,7.83,NA,NA,10.66,NA,4.47,13.47,7.83
"457","Oromiya","Negele- Borena ","December",2013,39.577385,5.33699,7.93,6.91,5.53,NA,NA,4.38,NA,7.93
"458","Oromiya","Nazareth","February",2014,39.26941988,8.535362997,8.83,8.83,11.66,10,NA,4.2,10.14,8.83
"459","Oromiya","Shashe-","February",2014,38.608142,7.205388,8.5,8.23,8.27,12,NA,4.67,14.19,8.5
"460","Oromiya","Diksise","February",2014,39.55824,8.059179,7.68,6.34,6.36,NA,NA,5.25,NA,7.68
"461","Oromiya","Asella","February",2014,39.12972322,7.949589951,7.2,NA,NA,10,NA,4.2,15,7.2
"462","Oromiya","Asebe- Teferi ","February",2014,40.86319806,9.072493603,10.32,NA,8,NA,NA,3.91,NA,10.32
"463","Oromiya","Bedessa","February",2014,40.77378712,8.902011546,11.32,NA,7.65,NA,NA,5.26,NA,11.32
"464","Oromiya","Alemaya","February",2014,42.01641123,9.379383214,10.66,NA,8.5,NA,NA,3.73,NA,10.66
"465","Oromiya","Boreda","February",2014,41.278686,9.331067,9.65,NA,9,NA,NA,4.41,NA,9.65
"466","Oromiya","Adaba","February",2014,39.3890878,7.004454253,6.68,5.98,NA,NA,NA,5.86,NA,6.68
"467","Oromiya","Robe","February",2014,39.631104,7.860619,6.62,6,NA,NA,NA,5.33,NA,6.62
"468","Oromiya","Hagere- Mariam ","February",2014,38.23373735,5.63380625,7.32,NA,NA,10,NA,4.21,12.95,7.32
"469","Oromiya","Negele- Borena ","February",2014,39.577385,5.33699,7.33,6.88,5.58,NA,NA,4.38,NA,7.33
"470","Oromiya","Nazareth","January",2014,39.26941988,8.535362997,9,9,12,10,NA,4.2,10.14,9
"471","Oromiya","Shashe-","January",2014,38.608142,7.205388,8.27,7.53,7.83,11,NA,4.67,13.45,8.27
"472","Oromiya","Diksise","January",2014,39.55824,8.059179,8.07,7.61,9.52,NA,NA,5.25,NA,8.07
"473","Oromiya","Asella","January",2014,39.12972322,7.949589951,7,NA,NA,10,NA,4.2,15.52,7
"474","Oromiya","Asebe- Teferi ","January",2014,40.86319806,9.072493603,8.49,NA,7,NA,NA,3.76,NA,8.49
"475","Oromiya","Bedessa","January",2014,40.77378712,8.902011546,12,NA,9.37,NA,NA,5.04,NA,12
"476","Oromiya","Alemaya","January",2014,42.01641123,9.379383214,11.66,NA,9,NA,NA,4.07,NA,11.66
"477","Oromiya","Boreda","January",2014,41.278686,9.331067,10,NA,10,NA,NA,4.27,NA,10
"478","Oromiya","Adaba","January",2014,39.3890878,7.004454253,6.8,6.1,NA,NA,9,5.43,NA,6.8
"479","Oromiya","Robe","January",2014,39.631104,7.860619,7.28,6.65,NA,NA,NA,5.45,NA,7.28
