"","Region","Market","Month","Year","Longitude","Latitude","CEREALS UNMILLED_Wheat White","CEREALS UNMILLED_Wheat Mixed","CEREALS UNMILLED_Wheat Black (Red)","CEREALS MILLED_Wheat White","CEREALS MILLED_Wheat Mixed","BREAD AND OTHER PREPARED FOODS_Bread Wheat (Bakery)","P R I C E   I N    B I R R_Malt-Wheat"
"466","OROMIYA","Adaba","FEBRUARY","2014","39.3890878","7.004454253","6.68","5.98","-","-","-","5.86","-"
"467","OROMIYA","Robe","FEBRUARY","2014","39.631104","7.860619","6.62","6.00","-","-","-","5.33","-"
"468","OROMIYA","Hagere- Mariam ","FEBRUARY","2014","38.23373735","5.63380625","7.32","-","-","10.00","-","4.21","12.95"
"469","OROMIYA","Negele- Borena ","FEBRUARY","2014","39.577385","5.33699","7.33","6.88","5.58","-","-","4.38","-"
"470","OROMIYA","Nazareth","JANUARY","2014","39.26941988","8.535362997","9.00","9.00","12.00","10.00","-","4.20","10.14"
"471","OROMIYA","Shashe-","JANUARY","2014","38.608142","7.205388","8.27","7.53","7.83","11.00","-","4.67","13.45"
"472","OROMIYA","Diksise","JANUARY","2014","39.55824","8.059179","8.07","7.61","9.52","-","-","5.25","-"
"473","OROMIYA","Asella","JANUARY","2014","39.12972322","7.949589951","7.00","-","-","10.00","-","4.20","15.52"
"474","OROMIYA","Asebe- Teferi ","JANUARY","2014","40.86319806","9.072493603","8.49","-","7.00","-","-","3.76","-"
"475","OROMIYA","Bedessa","JANUARY","2014","40.77378712","8.902011546","12.00","-","9.37","-","-","5.04","-"
"476","OROMIYA","Alemaya","JANUARY","2014","42.01641123","9.379383214","11.66","-","9.00","-","-","4.07","-"
"477","OROMIYA","Boreda","JANUARY","2014","41.278686","9.331067","10.00","-","10.00","-","-","4.27","-"
"478","OROMIYA","Adaba","JANUARY","2014","39.3890878","7.004454253","6.80","6.10","-","-","9.00","5.43","-"
"479","OROMIYA","Robe","JANUARY","2014","39.631104","7.860619","7.28","6.65","-","-","-","5.45","-"
"480","OROMIYA","Hagere- Mariam ","JANUARY","2014","38.23373735","5.63380625","7.76","-","-","9.32","-","4.68","11.76"
"481","OROMIYA","Negele- Borena ","JANUARY","2014","39.577385","5.33699","8.04","6.91","7.23","-","-","4.38","-"
"482","OROMIYA","Nazareth","JULY","2013","39.26941988","8.535362997","7.83","7.33","11.00","10.00","-","4.20","21.26"
"483","OROMIYA","Shashe-","JULY","2013","38.608142","7.205388","8.37","7.57","7.50","10.83","-","4.51","16.98"
"484","OROMIYA","Diksise","JULY","2013","39.55824","8.059179","7.41","7.16","6.67","-","-","4.38","-"
"485","OROMIYA","Asella","JULY","2013","39.12972322","7.949589951","7.00","-","-","9.00","-","4.20","12.72"
"486","OROMIYA","Asebe- Teferi ","JULY","2013","40.86319806","9.072493603","9.32","-","8.00","-","-","4.21","-"
"487","OROMIYA","Bedessa","JULY","2013","40.77378712","8.902011546","10.32","-","9.09","-","-","4.78","-"
"488","OROMIYA","Alemaya","JULY","2013","42.01641123","9.379383214","11.66","-","8.50","-","-","3.70","-"
"489","OROMIYA","Boreda","JULY","2013","41.278686","9.331067","8.16","7.48","-","-","-","3.72","-"
"490","OROMIYA","Adaba","JULY","2013","39.3890878","7.004454253","6.52","5.92","-","-","-","5.38","-"
"491","OROMIYA","Robe","JULY","2013","39.631104","7.860619","6.61","5.95","-","-","9.00","4.72","-"
"492","OROMIYA","Hagere- Mariam ","JULY","2013","38.23373735","5.63380625","-","7.32","-","15.00","9.00","5.00","10.73"
"493","OROMIYA","Negele- Borena ","JULY","2013","39.577385","5.33699","6.67","6.89","6.82","-","-","4.38","-"
"494","OROMIYA","Nazareth","JUNE","2014","39.26941988","8.535362997","9.00","8.50","12.63","10.00","-","4.20","10.01"
"495","OROMIYA","Shashe-","JUNE","2014","38.608142","7.205388","10.83","9.43","9.66","13.00","-","4.67","11.85"
"496","OROMIYA","Diksise","JUNE","2014","39.55824","8.059179","9.88","9.27","8.82","-","-","5.25","-"
"497","OROMIYA","Asella","JUNE","2014","39.12972322","7.949589951","9.30","-","-","12.00","-","4.20","15.26"
"498","OROMIYA","Asebe- Teferi ","JUNE","2014","40.86319806","9.072493603","10.97","-","8.00","-","-","4.08","-"
"499","OROMIYA","Bedessa","JUNE","2014","40.77378712","8.902011546","12.32","-","8.00","-","-","4.05","-"
"500","OROMIYA","Alemaya","JUNE","2014","42.01641123","9.379383214","11.66","-","8.00","-","-","5.00","-"
"501","OROMIYA","Boreda","JUNE","2014","41.278686","9.331067","10.00","-","9.00","-","-","4.78","-"
"502","OROMIYA","Adaba","JUNE","2014","39.3890878","7.004454253","9.05","7.51","-","-","12.00","6.02","-"
"503","OROMIYA","Robe","JUNE","2014","39.631104","7.860619","9.22","8.17","-","-","-","5.68","-"
"504","OROMIYA","Hagere- Mariam ","JUNE","2014","38.23373735","5.63380625","10.32","-","-","11.32","-","5.12","11.11"
"505","OROMIYA","Negele- Borena ","JUNE","2014","39.577385","5.33699","9.33","8.82","8.26","-","-","4.38","-"
"506","OROMIYA","Nazareth","MAY","2014","39.26941988","8.535362997","9.32","9.32","19.31","10.00","-","4.20","12.16"
"507","OROMIYA","Shashe-","MAY","2014","38.608142","7.205388","9.50","9.00","9.53","13.00","-","4.67","11.40"
"508","OROMIYA","Diksise","MAY","2014","39.55824","8.059179","8.89","8.61","8.64","-","-","5.25","-"
"509","OROMIYA","Asella","MAY","2014","39.12972322","7.949589951","7.40","-","-","10.00","-","4.20","15.00"
"510","OROMIYA","Asebe- Teferi ","MAY","2014","40.86319806","9.072493603","10.00","-","8.00","-","-","4.40","-"
"511","OROMIYA","Bedessa","MAY","2014","40.77378712","8.902011546","11.66","-","8.00","-","-","4.40","-"
"512","OROMIYA","Alemaya","MAY","2014","42.01641123","9.379383214","11.66","-","10.00","-","-","4.60","-"
"513","OROMIYA","Boreda","MAY","2014","41.278686","9.331067","10.00","-","9.00","-","-","5.16","-"
"514","OROMIYA","Adaba","MAY","2014","39.3890878","7.004454253","8.61","8.03","-","-","11.00","6.00","-"
"515","OROMIYA","Robe","MAY","2014","39.631104","7.860619","8.24","7.45","-","-","-","5.38","-"
"516","OROMIYA","Hagere- Mariam ","MAY","2014","38.23373735","5.63380625","10.00","-","-","10.66","-","5.00","11.56"
"517","OROMIYA","Negele- Borena ","MAY","2014","39.577385","5.33699","7.33","7.33","-","-","17.49","4.38","-"
"518","OROMIYA","Nazareth","NOVEMBER","2013","39.26941988","8.535362997","9.66","9.66","10.97","9.65","-","4.20","21.68"
"519","OROMIYA","Shashe-","NOVEMBER","2013","38.608142","7.205388","8.50","8.07","8.40","12.00","-","4.67","13.85"
"520","OROMIYA","Diksise","NOVEMBER","2013","39.55824","8.059179","8.16","7.91","6.65","-","-","5.25","-"
"521","OROMIYA","Asella","NOVEMBER","2013","39.12972322","7.949589951","7.66","-","-","10.00","-","4.20","13.99"
"522","OROMIYA","Asebe- Teferi ","NOVEMBER","2013","40.86319806","9.072493603","10.63","-","8.00","-","-","4.05","-"
"523","OROMIYA","Bedessa","NOVEMBER","2013","40.77378712","8.902011546","11.32","-","9.30","-","-","5.26","-"
"524","OROMIYA","Alemaya","NOVEMBER","2013","42.01641123","9.379383214","10.32","-","11.00","-","-","4.64","-"
"525","OROMIYA","Boreda","NOVEMBER","2013","41.278686","9.331067","10.00","-","10.00","-","-","3.92","-"
"526","OROMIYA","Adaba","NOVEMBER","2013","39.3890878","7.004454253","6.03","5.41","-","-","10.00","4.63","-"
"527","OROMIYA","Robe","NOVEMBER","2013","39.631104","7.860619","7.93","7.33","-","-","-","-","-"
"528","OROMIYA","Hagere- Mariam ","NOVEMBER","2013","38.23373735","5.63380625","7.00","-","-","-","-","4.79","12.54"
"529","OROMIYA","Negele- Borena ","NOVEMBER","2013","39.577385","5.33699","7.43","6.91","6.53","-","-","4.38","-"
"530","OROMIYA","Nazareth","OCTOBER","2013","39.26941988","8.535362997","10.00","10.00","11.97","9.65","-","4.20","10.64"
"531","OROMIYA","Shashe-","OCTOBER","2013","38.608142","7.205388","8.90","8.27","8.66","12.00","-","4.67","11.15"
"532","OROMIYA","Diksise","OCTOBER","2013","39.55824","8.059179","8.86","8.52","8.29","-","-","5.25","-"
"533","OROMIYA","Asella","OCTOBER","2013","39.12972322","7.949589951","8.60","-","-","10.00","-","4.20","12.72"
"534","OROMIYA","Asebe- Teferi ","OCTOBER","2013","40.86319806","9.072493603","9.65","-","8.00","-","-","3.76","-"
"535","OROMIYA","Bedessa","OCTOBER","2013","40.77378712","8.902011546","10.00","-","9.23","-","-","5.26","-"
"536","OROMIYA","Alemaya","OCTOBER","2013","42.01641123","9.379383214","10.00","-","10.00","-","-","3.63","-"
"537","OROMIYA","Boreda","OCTOBER","2013","41.278686","9.331067","10.00","-","10.50","-","-","3.85","-"
"538","OROMIYA","Adaba","OCTOBER","2013","39.3890878","7.004454253","8.53","7.93","-","-","10.00","5.52","-"
"539","OROMIYA","Robe","OCTOBER","2013","39.631104","7.860619","8.70","7.96","-","-","-","6.93","-"
"540","OROMIYA","Hagere- Mariam ","OCTOBER","2013","38.23373735","5.63380625","7.76","7.00","-","9.32","-","4.78","8.94"
"541","OROMIYA","Negele- Borena ","OCTOBER","2013","39.577385","5.33699","8.11","8.18","7.17","-","-","4.38","-"
"542","OROMIYA","Nazareth","SEPTEMBER(1)","2013(1)","39.26941988","8.535362997","7.99","7.65","10.32","9.65","-","4.20","10.64"
"543","OROMIYA","Shashe-","SEPTEMBER(1)","2013(1)","38.608142","7.205388","8.83","8.33","8.50","11.00","-","4.51","14.19"
"544","OROMIYA","Diksise","SEPTEMBER(1)","2013(1)","39.55824","8.059179","9.41","8.07","7.53","-","-","-","-"
"545","OROMIYA","Asella","SEPTEMBER(1)","2013(1)","39.12972322","7.949589951","8.00","-","-","10.00","-","4.20","16.53"
"546","OROMIYA","Asebe- Teferi ","SEPTEMBER(1)","2013(1)","40.86319806","9.072493603","9.49","-","8.00","-","-","3.91","-"
"547","OROMIYA","Bedessa","SEPTEMBER(1)","2013(1)","40.77378712","8.902011546","10.00","-","9.23","-","-","4.78","-"
"548","OROMIYA","Alemaya","SEPTEMBER(1)","2013(1)","42.01641123","9.379383214","9.97","-","8.50","-","-","5.15","-"
"549","OROMIYA","Boreda","SEPTEMBER(1)","2013(1)","41.278686","9.331067","8.25","-","8.50","-","-","3.79","-"
"550","OROMIYA","Adaba","SEPTEMBER(1)","2013(1)","39.3890878","7.004454253","7.99","7.44","-","-","10.00","5.25","-"
"551","OROMIYA","Robe","SEPTEMBER(1)","2013(1)","39.631104","7.860619","7.30","6.83","-","-","-","5.38","-"
"552","OROMIYA","Hagere- Mariam ","SEPTEMBER(1)","2013(1)","38.23373735","5.63380625","7.32","-","-","9.00","-","4.89","9.42"
"553","OROMIYA","Negele- Borena ","SEPTEMBER(1)","2013(1)","39.577385","5.33699","7.24","5.53","6.82","-","-","4.38","-"
"554","SNNP","Welikite","APRIL","2014","37.77266735","8.27732366","8.32","-","-","-","-","3.76","16.15"
"555","SNNP","Butajira","APRIL","2014","38.42140499","8.173264069","9.58","-","-","11.00","-","4.38","10.00"
"556","SNNP","Hosahna","APRIL","2014","37.84747123","7.538579317","8.58","-","-","-","-","4.38","12.00"
"557","SNNP","Shone","APRIL","2014","37.94869425","7.134857075","7.80","-","-","-","-","7.09","9.88"
"558","SNNP","Doyugena","APRIL","2014","37.78333","7.33333","9.50","-","-","-","-","6.00","29.17"
"559","SNNP","Alaba","APRIL","2014","38.086143","7.311546","8.40","-","-","10.00","-","4.21","6.39"
"560","SNNP","Awasa","APRIL","2014","38.474819","7.058624","11.32","-","9.32","-","-","5.25","23.22"
"561","SNNP","Hagere- Selam ","APRIL","2014","38.51921184","6.513880636","7.27","-","-","-","-","3.09","10.77"
"562","SNNP","Dilla","APRIL","2014","38.30745962","6.410516676","9.49","-","8.73","-","-","3.39","-"
"563","SNNP","Yirega-¦ chefie ","APRIL","2014","38.1988827","6.16095383","10.00","9.00","8.00","-","-","4.21","11.00"
"564","SNNP","Welikite","AUGUST","2013","37.77266735","8.27732366","8.07","-","-","-","-","-","17.27"
"565","SNNP","Butajira","AUGUST","2013","38.42140499","8.173264069","8.30","-","11.06","-","-","4.38","9.51"
"566","SNNP","Hosahna","AUGUST","2013","37.84747123","7.538579317","8.00","-","-","-","-","4.38","13.05"
"567","SNNP","Shone","AUGUST","2013","37.94869425","7.134857075","8.00","-","-","-","-","5.54","9.23"
"568","SNNP","Doyugena","AUGUST","2013","37.78333","7.33333","7.20","-","-","-","-","3.50","28.40"
"569","SNNP","Alaba","AUGUST","2013","38.086143","7.311546","7.00","-","-","9.00","-","4.05","13.33"
"570","SNNP","Awasa","AUGUST","2013","38.474819","7.058624","10.00","-","9.00","-","-","4.78","-"
"571","SNNP","Hagere- Selam ","AUGUST","2013","38.51921184","6.513880636","8.26","-","-","-","-","3.39","12.50"
"572","SNNP","Dilla","AUGUST","2013","38.30745962","6.410516676","8.83","-","7.71","-","-","3.50","-"
"573","SNNP","Yirega-¦ chefie ","AUGUST","2013","38.1988827","6.16095383","9.00","-","9.00","-","-","4.38","10.32"
"574","SNNP","Welikite","DECEMBER","2013","37.77266735","8.27732366","7.93","-","-","-","-","4.05","18.33"
"575","SNNP","Butajira","DECEMBER","2013","38.42140499","8.173264069","8.37","-","-","-","-","4.38","9.58"
"576","SNNP","Hosahna","DECEMBER","2013","37.84747123","7.538579317","8.00","-","-","-","-","4.38","12.77"
"577","SNNP","Shone","DECEMBER","2013","37.94869425","7.134857075","6.97","-","-","-","-","6.68","8.46"
"578","SNNP","Doyugena","DECEMBER","2013","37.78333","7.33333","7.00","-","-","-","-","3.76","27.65"
"579","SNNP","Alaba","DECEMBER","2013","38.086143","7.311546","-","-","-","8.00","-","3.89","10.91"
"580","SNNP","Awasa","DECEMBER","2013","38.474819","7.058624","9.65","-","10.00","-","-","5.25","12.00"
"581","SNNP","Hagere- Selam ","DECEMBER","2013","38.51921184","6.513880636","9.38","-","-","-","-","3.57","13.76"
"582","SNNP","Dilla","DECEMBER","2013","38.30745962","6.410516676","9.83","-","9.28","-","-","3.39","-"
"583","SNNP","Yirega-¦ chefie ","DECEMBER","2013","38.1988827","6.16095383","9.00","8.00","-","-","-","4.21","11.00"
"584","SNNP","Welikite","FEBRUARY","2014","37.77266735","8.27732366","7.40","-","-","-","-","3.63","16.50"
"585","SNNP","Butajira","FEBRUARY","2014","38.42140499","8.173264069","8.48","-","10.72","11.00","-","4.38","10.46"
"586","SNNP","Hosahna","FEBRUARY","2014","37.84747123","7.538579317","8.00","-","-","-","-","4.38","18.01"
"587","SNNP","Shone","FEBRUARY","2014","37.94869425","7.134857075","7.27","-","-","-","-","7.09","8.45"
"588","SNNP","Doyugena","FEBRUARY","2014","37.78333","7.33333","7.20","-","-","-","-","3.63","23.70"
"589","SNNP","Alaba","FEBRUARY","2014","38.086143","7.311546","8.00","-","-","9.00","-","5.54","12.02"
"590","SNNP","Awasa","FEBRUARY","2014","38.474819","7.058624","10.00","-","9.65","-","-","5.25","22.41"
"591","SNNP","Hagere- Selam ","FEBRUARY","2014","38.51921184","6.513880636","5.75","-","-","-","-","3.28","13.76"
"592","SNNP","Dilla","FEBRUARY","2014","38.30745962","6.410516676","9.00","-","8.47","-","-","3.39","-"
"593","SNNP","Yirega-¦ chefie ","FEBRUARY","2014","38.1988827","6.16095383","9.00","-","-","-","-","4.21","10.00"
"594","SNNP","Welikite","JANUARY","2014","37.77266735","8.27732366","7.93","-","-","-","-","3.76","16.87"
"595","SNNP","Butajira","JANUARY","2014","38.42140499","8.173264069","8.23","-","12.74","11.00","-","4.38","9.62"
"596","SNNP","Hosahna","JANUARY","2014","37.84747123","7.538579317","7.00","-","-","-","-","4.38","12.25"
"597","SNNP","Shone","JANUARY","2014","37.94869425","7.134857075","7.00","-","-","-","-","5.97","9.38"
"598","SNNP","Doyugena","JANUARY","2014","37.78333","7.33333","7.00","-","-","-","-","3.50","23.08"
"599","SNNP","Alaba","JANUARY","2014","38.086143","7.311546","7.83","-","-","9.00","-","5.26","16.67"
"600","SNNP","Awasa","JANUARY","2014","38.474819","7.058624","10.00","-","9.65","-","-","5.25","12.00"
"601","SNNP","Hagere- Selam ","JANUARY","2014","38.51921184","6.513880636","6.11","-","-","-","-","3.57","10.77"
"602","SNNP","Dilla","JANUARY","2014","38.30745962","6.410516676","9.49","-","8.96","-","-","3.50","-"
"603","SNNP","Yirega-¦ chefie ","JANUARY","2014","38.1988827","6.16095383","9.65","8.00","-","-","-","4.21","10.00"
"604","SNNP","Welikite","JULY","2013","37.77266735","8.27732366","7.83","-","-","-","-","3.63","15.32"
"605","SNNP","Butajira","JULY","2013","38.42140499","8.173264069","8.30","-","10.47","-","-","5.00","10.00"
"606","SNNP","Hosahna","JULY","2013","37.84747123","7.538579317","8.00","-","-","-","-","3.50","12.77"
"607","SNNP","Shone","JULY","2013","37.94869425","7.134857075","7.30","-","-","-","-","4.78","-"
"608","SNNP","Doyugena","JULY","2013","37.78333","7.33333","7.50","-","-","-","-","3.50","-"
"609","SNNP","Alaba","JULY","2013","38.086143","7.311546","7.50","-","-","-","-","3.89","10.00"
"610","SNNP","Awasa","JULY","2013","38.474819","7.058624","9.00","-","8.00","-","-","4.38","-"
"611","SNNP","Hagere- Selam ","JULY","2013","38.51921184","6.513880636","7.02","-","-","-","-","3.28","10.00"
"612","SNNP","Dilla","JULY","2013","38.30745962","6.410516676","9.49","-","8.14","-","-","3.39","-"
"613","SNNP","Yirega-¦ chefie ","JULY","2013","38.1988827","6.16095383","9.00","-","9.00","-","-","4.38","10.32"
"614","SNNP","Welikite","JUNE","2014","37.77266735","8.27732366","9.20","-","-","-","-","3.76","17.25"
"615","SNNP","Butajira","JUNE","2014","38.42140499","8.173264069","10.13","-","-","-","-","4.38","10.35"
"616","SNNP","Hosahna","JUNE","2014","37.84747123","7.538579317","9.50","-","-","-","-","4.38","13.33"
"617","SNNP","Shone","JUNE","2014","37.94869425","7.134857075","7.87","-","-","-","-","7.09","9.13"
"618","SNNP","Doyugena","JUNE","2014","37.78333","7.33333","9.60","-","-","-","-","5.12","26.92"
"619","SNNP","Alaba","JUNE","2014","38.086143","7.311546","10.00","-","-","11.00","-","4.05","10.00"
"620","SNNP","Awasa","JUNE","2014","38.474819","7.058624","12.00","-","13.00","-","-","4.54","22.41"
"621","SNNP","Hagere- Selam ","JUNE","2014","38.51921184","6.513880636","8.59","-","-","-","-","3.51","13.76"
"622","SNNP","Dilla","JUNE","2014","38.30745962","6.410516676","10.16","-","9.02","-","-","3.50","-"
"623","SNNP","Yirega-¦ chefie ","JUNE","2014","38.1988827","6.16095383","10.66","-","9.00","-","-","4.05","12.00"
"624","SNNP","Welikite","MAY","2014","37.77266735","8.27732366","9.37","-","-","-","-","3.76","17.25"
"625","SNNP","Butajira","MAY","2014","38.42140499","8.173264069","10.22","-","-","-","-","4.38","12.50"
"626","SNNP","Hosahna","MAY","2014","37.84747123","7.538579317","10.00","-","-","-","-","4.38","12.77"
"627","SNNP","Shone","MAY","2014","37.94869425","7.134857075","8.00","-","-","-","-","6.68","9.75"
"628","SNNP","Doyugena","MAY","2014","37.78333","7.33333","9.50","-","-","-","-","4.89","27.65"
"629","SNNP","Alaba","MAY","2014","38.086143","7.311546","8.00","-","-","9.00","-","4.21","11.11"
"630","SNNP","Awasa","MAY","2014","38.474819","7.058624","11.00","-","10.00","-","-","4.54","22.68"
"631","SNNP","Hagere- Selam ","MAY","2014","38.51921184","6.513880636","8.07","-","-","-","-","3.24","15.14"
"632","SNNP","Dilla","MAY","2014","38.30745962","6.410516676","10.66","-","9.32","-","-","3.39","-"
"633","SNNP","Yirega-¦ chefie ","MAY","2014","38.1988827","6.16095383","10.66","10.00","-","-","-","4.21","11.00"
"634","SNNP","Welikite","NOVEMBER","2013","37.77266735","8.27732366","8.60","-","-","-","-","4.21","22.41"
"635","SNNP","Butajira","NOVEMBER","2013","38.42140499","8.173264069","9.38","-","-","-","-","4.38","10.42"
"636","SNNP","Hosahna","NOVEMBER","2013","37.84747123","7.538579317","8.00","-","-","-","-","4.38","12.25"
"637","SNNP","Shone","NOVEMBER","2013","37.94869425","7.134857075","8.00","-","-","-","-","6.28","9.14"
"638","SNNP","Doyugena","NOVEMBER","2013","37.78333","7.33333","8.00","-","-","-","-","3.50","27.65"
"639","SNNP","Alaba","NOVEMBER","2013","38.086143","7.311546","8.00","-","-","-","9.00","4.38","15.38"
"640","SNNP","Awasa","NOVEMBER","2013","38.474819","7.058624","9.32","-","8.00","-","-","5.40","-"
"641","SNNP","Hagere- Selam ","NOVEMBER","2013","38.51921184","6.513880636","10.60","-","-","-","-","3.28","15.14"
"642","SNNP","Dilla","NOVEMBER","2013","38.30745962","6.410516676","9.49","-","9.32","-","-","3.39","-"
"643","SNNP","Yirega-¦ chefie ","NOVEMBER","2013","38.1988827","6.16095383","10.00","-","-","-","-","4.38","11.00"
"644","SNNP","Welikite","OCTOBER","2013","37.77266735","8.27732366","8.07","-","-","-","-","3.63","19.74"
"645","SNNP","Butajira","OCTOBER","2013","38.42140499","8.173264069","8.82","-","10.53","-","-","4.38","10.14"
"646","SNNP","Hosahna","OCTOBER","2013","37.84747123","7.538579317","8.00","-","-","-","-","4.38","13.05"
"647","SNNP","Shone","OCTOBER","2013","37.94869425","7.134857075","8.00","-","-","-","-","6.28","9.64"
"648","SNNP","Doyugena","OCTOBER","2013","37.78333","7.33333","8.50","-","-","-","-","3.39","26.92"
"649","SNNP","Alaba","OCTOBER","2013","38.086143","7.311546","8.00","-","-","9.00","-","4.05","7.90"
"650","SNNP","Awasa","OCTOBER","2013","38.474819","7.058624","9.65","-","8.00","-","-","5.40","-"
"651","SNNP","Hagere- Selam ","OCTOBER","2013","38.51921184","6.513880636","10.37","-","-","-","-","3.19","14.44"
"652","SNNP","Dilla","OCTOBER","2013","38.30745962","6.410516676","10.00","-","10.00","-","-","3.39","-"
"653","SNNP","Yirega-¦ chefie ","OCTOBER","2013","38.1988827","6.16095383","10.00","-","-","-","-","4.38","10.32"
"654","SNNP","Welikite","SEPTEMBER(1)","2013(1)","37.77266735","8.27732366","8.37","-","-","-","-","3.63","18.31"
"655","SNNP","Butajira","SEPTEMBER(1)","2013(1)","38.42140499","8.173264069","8.44","-","11.27","10.00","-","4.38","9.75"
"656","SNNP","Hosahna","SEPTEMBER(1)","2013(1)","37.84747123","7.538579317","8.00","-","-","-","-","4.21","13.33"
"657","SNNP","Shone","SEPTEMBER(1)","2013(1)","37.94869425","7.134857075","8.00","-","-","-","-","6.43","9.21"
"658","SNNP","Doyugena","SEPTEMBER(1)","2013(1)","37.78333","7.33333","8.00","-","-","-","-","3.39","27.65"
"659","SNNP","Alaba","SEPTEMBER(1)","2013(1)","38.086143","7.311546","8.00","-","-","9.00","-","4.21","8.33"
"660","SNNP","Awasa","SEPTEMBER(1)","2013(1)","38.474819","7.058624","10.00","-","8.00","-","-","5.40","-"
"661","SNNP","Hagere- Selam ","SEPTEMBER(1)","2013(1)","38.51921184","6.513880636","9.55","-","-","-","-","3.54","13.76"
"662","SNNP","Dilla","SEPTEMBER(1)","2013(1)","38.30745962","6.410516676","8.83","-","7.71","-","-","3.50","-"
"663","SNNP","Yirega-¦ chefie ","SEPTEMBER(1)","2013(1)","38.1988827","6.16095383","9.49","-","9.49","-","-","4.38","10.32"
"664","SNNP","Welayita sodo ","APRIL","2014","37.766643","6.86176","8.83","-","9.75","-","-","5.38","19.68"
"665","SNNP","Bodite","APRIL","2014","37.89064905","7.038034865","8.83","-","-","-","-","5.00","11.76"
"666","SNNP","Jinka","APRIL","2014","36.56441614","5.78310286","9.69","8.88","7.77","-","-","5.83","13.69"
"667","SNNP","Dimeka","APRIL","2014","36.45041198","4.892522922","-","-","-","-","-","6.39","-"
"668","SNNP","Masha","APRIL","2014","35.47956686","7.741652627","11.00","-","10.00","-","12.00","6.00","-"
"669","SNNP","Tepi","APRIL","2014","35.36770327","7.320015599","10.00","-","10.00","11.00","-","4.38","-"
"670","SNNP","Boniga","APRIL","2014","36.24008346","7.388535704","8.00","-","7.00","-","-","6.11","12.50"
"671","SNNP","Chana","APRIL","2014","36.11775846","6.226550231","10.00","-","9.00","-","-","5.00","-"
"672","SNNP","Arbam- minch ","APRIL","2014","37.5527474","6.024547891","12.00","-","10.00","-","-","3.76","-"
"673","SNNP","Sawla","APRIL","2014","36.87437474","6.300226567","9.00","-","8.96","-","-","3.51","-"
"674","SNNP","Welayita sodo ","AUGUST","2013","37.766643","6.86176","8.50","-","8.00","-","-","5.53","14.76"
"675","SNNP","Bodite","AUGUST","2013","37.89064905","7.038034865","8.32","-","-","-","-","3.63","10.29"
"676","SNNP","Jinka","AUGUST","2013","36.56441614","5.78310286","9.09","7.84","9.07","-","-","5.83","12.05"
"677","SNNP","Dimeka","AUGUST","2013","36.45041198","4.892522922","-","-","-","-","-","4.39","-"
"678","SNNP","Masha","AUGUST","2013","35.47956686","7.741652627","-","-","10.00","11.29","12.00","3.63","-"
"679","SNNP","Tepi","AUGUST","2013","35.36770327","7.320015599","10.00","-","9.00","10.50","-","5.00","-"
"680","SNNP","Boniga","AUGUST","2013","36.24008346","7.388535704","6.83","-","6.00","-","-","4.95","12.61"
"681","SNNP","Chana","AUGUST","2013","36.11775846","6.226550231","11.00","-","8.00","-","-","3.50","-"
"682","SNNP","Arbam- minch ","AUGUST","2013","37.5527474","6.024547891","12.00","-","10.00","-","-","3.76","-"
"683","SNNP","Sawla","AUGUST","2013","36.87437474","6.300226567","9.11","-","8.83","-","-","7.30","-"
"684","SNNP","Welayita sodo ","DECEMBER","2013","37.766643","6.86176","8.65","-","8.29","-","-","5.38","14.76"
"685","SNNP","Bodite","DECEMBER","2013","37.89064905","7.038034865","8.49","-","-","-","-","4.78","11.76"
"686","SNNP","Jinka","DECEMBER","2013","36.56441614","5.78310286","10.36","8.98","7.80","-","-","5.83","10.38"
"687","SNNP","Dimeka","DECEMBER","2013","36.45041198","4.892522922","-","-","-","-","-","4.39","-"
"688","SNNP","Masha","DECEMBER","2013","35.47956686","7.741652627","11.00","-","10.00","-","12.16","3.63","-"
"689","SNNP","Tepi","DECEMBER","2013","35.36770327","7.320015599","10.00","-","9.65","11.00","-","5.00","-"
"690","SNNP","Boniga","DECEMBER","2013","36.24008346","7.388535704","8.00","-","7.00","-","-","5.59","12.73"
"691","SNNP","Chana","DECEMBER","2013","36.11775846","6.226550231","10.00","-","-","-","-","5.00","-"
"692","SNNP","Arbam- minch ","DECEMBER","2013","37.5527474","6.024547891","11.66","-","10.00","-","-","3.76","-"
"693","SNNP","Sawla","DECEMBER","2013","36.87437474","6.300226567","13.24","-","14.78","-","-","3.51","-"
"694","SNNP","Welayita sodo ","FEBRUARY","2014","37.766643","6.86176","8.00","9.00","-","-","-","5.38","19.68"
"695","SNNP","Bodite","FEBRUARY","2014","37.89064905","7.038034865","7.50","-","-","-","-","5.26","11.76"
"696","SNNP","Jinka","FEBRUARY","2014","36.56441614","5.78310286","7.76","7.78","7.91","-","-","5.83","-"
"697","SNNP","Dimeka","FEBRUARY","2014","36.45041198","4.892522922","-","-","-","-","-","5.19","-"
"698","SNNP","Masha","FEBRUARY","2014","35.47956686","7.741652627","11.00","-","11.00","-","12.00","4.21","-"
"699","SNNP","Tepi","FEBRUARY","2014","35.36770327","7.320015599","10.00","-","9.65","11.00","9.00","4.78","-"
"700","SNNP","Boniga","FEBRUARY","2014","36.24008346","7.388535704","6.50","-","6.00","-","-","6.04","12.61"
"701","SNNP","Chana","FEBRUARY","2014","36.11775846","6.226550231","9.00","-","8.00","-","-","5.26","-"
