"","Region","Market","Month","Year","Longitude","Latitude","CEREALS UNMILLED_Wheat White","CEREALS UNMILLED_Wheat Mixed","CEREALS UNMILLED_Wheat Black (Red)","CEREALS MILLED_Wheat White","CEREALS MILLED_Wheat Mixed","BREAD AND OTHER PREPARED FOODS_Bread Wheat (Bakery)","P R I C E   I N    B I R R_Malt-Wheat"
"490","OROMIYA","Alemaya","DECEMBER","2015","42.01641123","9.379383214","14.00","-","11.00","-","-","6.91","-"
"491","OROMIYA","Boreda","DECEMBER","2015","41.278686","9.331067","-","-","12.32","-","-","4.63","-"
"492","OROMIYA","Adaba","DECEMBER","2015","39.3890878","7.004454253","8.24","7.15","-","-","10.00","5.74","-"
"493","OROMIYA","Robe","DECEMBER","2015","39.631104","7.860619","9.29","8.20","-","-","-","6.29","-"
"494","OROMIYA","Hagere- Mariam ","DECEMBER","2015","38.23373735","5.63380625","10.00","-","-","11.00","-","5.12","9.24"
"495","OROMIYA","Negele- Borena ","DECEMBER","2015","39.577385","5.33699","10.44","10.81","-","-","-","4.38","-"
"496","OROMIYA","Nazareth","February","2016","39.26941988","8.535362997","10.32","10.00","-","13.66","-","4.55","13.89"
"497","OROMIYA","Shashe-","February","2016","38.608142","7.205388","11.00","10.16","10.00","15.00","-","4.69","21.15"
"498","OROMIYA","Diksise","February","2016","39.55824","8.059179","-","6.82","6.82","-","-","4.77","-"
"499","OROMIYA","Asella","February","2016","39.12972322","7.949589951","9.00","-","-","10.00","-","4.55","14.00"
"500","OROMIYA","Asebe- Teferi ","February","2016","40.86319806","9.072493603","13.30","-","10.00","-","-","8.41","-"
"501","OROMIYA","Bedessa","February","2016","40.77378712","8.902011546","13.00","-","7.02","-","-","8.12","-"
"502","OROMIYA","Alemaya","February","2016","42.01641123","9.379383214","14.00","-","11.00","-","-","5.52","-"
"503","OROMIYA","Boreda","February","2016","41.278686","9.331067","-","-","12.32","-","-","4.70","-"
"504","OROMIYA","Adaba","February","2016","39.3890878","7.004454253","8.14","7.09","-","-","11.00","5.53","-"
"505","OROMIYA","Robe","February","2016","39.631104","7.860619","8.05","6.88","-","-","-","6.18","-"
"506","OROMIYA","Hagere- Mariam ","February","2016","38.23373735","5.63380625","11.66","-","-","12.50","-","5.39","8.33"
"507","OROMIYA","Negele- Borena ","February","2016","39.577385","5.33699","9.21","8.94","7.14","-","-","5.00","-"
"508","OROMIYA","Nazareth","JANUARY","2016","39.26941988","8.535362997","11.97","10.97","20.98","13.66","-","4.55","13.83"
"509","OROMIYA","Shashe-","JANUARY","2016","38.608142","7.205388","11.00","10.16","10.00","15.00","-","4.69","21.62"
"510","OROMIYA","Diksise","JANUARY","2016","39.55824","8.059179","9.79","9.16","9.13","-","-","5.69","-"
"511","OROMIYA","Asella","JANUARY","2016","39.12972322","7.949589951","9.16","-","-","10.00","-","4.55","15.26"
"512","OROMIYA","Asebe- Teferi ","JANUARY","2016","40.86319806","9.072493603","13.66","-","10.00","-","-","7.64","-"
"513","OROMIYA","Bedessa","JANUARY","2016","40.77378712","8.902011546","13.66","-","9.53","-","-","8.12","-"
"514","OROMIYA","Alemaya","JANUARY","2016","42.01641123","9.379383214","14.00","-","11.00","-","-","5.78","-"
"515","OROMIYA","Boreda","JANUARY","2016","41.278686","9.331067","-","-","11.66","-","-","4.74","-"
"516","OROMIYA","Adaba","JANUARY","2016","39.3890878","7.004454253","8.14","7.18","-","-","11.00","5.69","-"
"517","OROMIYA","Robe","JANUARY","2016","39.631104","7.860619","8.63","7.60","-","-","-","5.76","-"
"518","OROMIYA","Hagere- Mariam ","JANUARY","2016","38.23373735","5.63380625","10.00","-","-","10.83","-","5.25","9.69"
"519","OROMIYA","Negele- Borena ","JANUARY","2016","39.577385","5.33699","8.86","8.78","8.74","-","-","4.38","-"
"520","OROMIYA","Nazareth","JULY","2015","39.26941988","8.535362997","10.32","9.16","18.49","13.66","-","4.20","12.24"
"521","OROMIYA","Shashe-","JULY","2015","38.608142","7.205388","12.50","11.66","11.33","16.00","-","4.51","21.62"
"522","OROMIYA","Diksise","JULY","2015","39.55824","8.059179","11.49","11.17","11.45","-","-","5.25","-"
"523","OROMIYA","Asella","JULY","2015","39.12972322","7.949589951","10.66","-","-","12.00","-","4.20","17.80"
"524","OROMIYA","Asebe- Teferi ","JULY","2015","40.86319806","9.072493603","13.33","-","8.00","-","-","4.58","-"
"525","OROMIYA","Bedessa","JULY","2015","40.77378712","8.902011546","13.00","-","9.37","-","-","6.59","-"
"526","OROMIYA","Alemaya","JULY","2015","42.01641123","9.379383214","13.98","-","10.00","-","-","4.63","-"
"527","OROMIYA","Boreda","JULY","2015","41.278686","9.331067","-","-","11.32","-","-","4.57","-"
"528","OROMIYA","Adaba","JULY","2015","39.3890878","7.004454253","10.63","8.29","-","-","11.00","5.53","-"
"529","OROMIYA","Robe","JULY","2015","39.631104","7.860619","10.98","9.36","-","-","-","6.40","-"
"530","OROMIYA","Hagere- Mariam ","JULY","2015","38.23373735","5.63380625","12.00","-","-","12.50","-","5.39","12.95"
"531","OROMIYA","Negele- Borena ","JULY","2015","39.577385","5.33699","11.49","10.96","9.86","-","-","4.38","-"
"532","OROMIYA","Nazareth","June","2016","39.26941988","8.535362997","12.32","11.00","20.00","15.00","-","4.55","12.61"
"533","OROMIYA","Shashe-","June","2016","38.608142","7.205388","11.00","10.16","9.33","15.00","-","4.69","19.00"
"534","OROMIYA","Diksise","June","2016","39.55824","8.059179","7.33","6.64","6.67","-","-","6.26","-"
"535","OROMIYA","Asella","June","2016","39.12972322","7.949589951","8.16","-","-","12.00","-","4.55","15.26"
"536","OROMIYA","Asebe- Teferi ","June","2016","40.86319806","9.072493603","13.33","-","11.00","-","-","6.59","-"
"537","OROMIYA","Bedessa","June","2016","40.77378712","8.902011546","13.66","-","6.49","-","-","6.59","-"
"538","OROMIYA","Alemaya","June","2016","42.01641123","9.379383214","14.00","-","10.00","-","-","6.54","-"
"539","OROMIYA","Boreda","June","2016","41.278686","9.331067","-","-","12.66","-","-","5.05","-"
"540","OROMIYA","Adaba","June","2016","39.3890878","7.004454253","9.25","7.54","-","-","11.00","5.40","-"
"541","OROMIYA","Robe","June","2016","39.631104","7.860619","9.42","8.29","-","-","-","5.84","-"
"542","OROMIYA","Hagere- Mariam ","June","2016","38.23373735","5.63380625","11.74","-","-","12.70","-","5.68","12.45"
"543","OROMIYA","Negele- Borena ","June","2016","39.577385","5.33699","11.24","7.80","6.97","-","-","5.00","-"
"544","OROMIYA","Nazareth","March","2016","39.26941988","8.535362997","11.00","10.32","-","14.33","-","4.55","13.22"
"545","OROMIYA","Shashe-","March","2016","38.608142","7.205388","10.83","10.00","9.13","15.00","-","4.69","21.32"
"546","OROMIYA","Diksise","March","2016","39.55824","8.059179","8.13","7.59","7.36","-","-","6.26","-"
"547","OROMIYA","Asella","March","2016","39.12972322","7.949589951","8.83","-","-","9.50","-","4.55","15.26"
"548","OROMIYA","Asebe- Teferi ","March","2016","40.86319806","9.072493603","13.66","-","11.00","-","-","7.54","-"
"549","OROMIYA","Bedessa","March","2016","40.77378712","8.902011546","13.33","-","7.50","-","-","8.12","-"
"550","OROMIYA","Alemaya","March","2016","42.01641123","9.379383214","14.00","-","11.00","-","-","6.66","-"
"551","OROMIYA","Boreda","March","2016","41.278686","9.331067","-","-","12.32","-","-","4.74","-"
"552","OROMIYA","Adaba","March","2016","39.3890878","7.004454253","7.52","6.14","-","-","10.50","5.56","-"
"553","OROMIYA","Robe","March","2016","39.631104","7.860619","8.29","7.22","-","-","-","6.18","-"
"554","OROMIYA","Hagere- Mariam ","March","2016","38.23373735","5.63380625","9.65","-","-","10.66","-","5.12","11.11"
"555","OROMIYA","Negele- Borena ","March","2016","39.577385","5.33699","10.39","9.19","8.22","-","-","5.00","-"
"556","OROMIYA","Nazareth","May","2016","39.26941988","8.535362997","12.32","11.49","-","15.00","-","4.55","12.88"
"557","OROMIYA","Shashe-","May","2016","38.608142","7.205388","10.66","10.00","9.32","15.00","-","4.86","18.41"
"558","OROMIYA","Diksise","May","2016","39.55824","8.059179","7.33","6.62","6.64","-","-","6.01","-"
"559","OROMIYA","Asella","May","2016","39.12972322","7.949589951","9.00","-","-","12.00","-","4.55","15.26"
"560","OROMIYA","Asebe- Teferi ","May","2016","40.86319806","9.072493603","13.66","-","11.00","-","-","7.51","-"
"561","OROMIYA","Bedessa","May","2016","40.77378712","8.902011546","13.66","-","9.84","-","-","7.09","-"
"562","OROMIYA","Alemaya","May","2016","42.01641123","9.379383214","14.00","-","9.00","-","-","6.54","-"
"563","OROMIYA","Boreda","May","2016","41.278686","9.331067","-","-","12.00","-","-","4.53","-"
"564","OROMIYA","Adaba","May","2016","39.3890878","7.004454253","9.16","7.54","-","-","11.00","5.64","-"
"565","OROMIYA","Robe","May","2016","39.631104","7.860619","8.94","8.18","-","-","-","6.18","-"
"566","OROMIYA","Hagere- Mariam ","May","2016","38.23373735","5.63380625","12.00","-","-","12.50","-","5.00","10.03"
"567","OROMIYA","Negele- Borena ","May","2016","39.577385","5.33699","9.22","9.15","7.80","-","-","5.00","-"
"568","OROMIYA","Nazareth","NOVEMBER","2015","39.26941988","8.535362997","11.66","9.65","-","14.66","-","4.20","17.05"
"569","OROMIYA","Shashe-","NOVEMBER","2015","38.608142","7.205388","12.16","10.66","10.16","15.00","-","4.38","19.64"
"570","OROMIYA","Diksise","NOVEMBER","2015","39.55824","8.059179","9.16","8.52","8.55","-","-","4.38","-"
"571","OROMIYA","Asella","NOVEMBER","2015","39.12972322","7.949589951","10.00","-","-","12.00","-","5.25","15.52"
"572","OROMIYA","Asebe- Teferi ","NOVEMBER","2015","40.86319806","9.072493603","13.98","-","10.00","-","-","4.58","-"
"573","OROMIYA","Bedessa","NOVEMBER","2015","40.77378712","8.902011546","12.66","-","9.53","-","-","5.40","-"
"574","OROMIYA","Alemaya","NOVEMBER","2015","42.01641123","9.379383214","13.66","-","10.00","-","-","6.57","-"
"575","OROMIYA","Boreda","NOVEMBER","2015","41.278686","9.331067","-","-","12.00","-","-","4.80","-"
"576","OROMIYA","Adaba","NOVEMBER","2015","39.3890878","7.004454253","8.63","7.42","-","-","12.00","5.60","-"
"577","OROMIYA","Robe","NOVEMBER","2015","39.631104","7.860619","10.28","9.43","-","-","-","5.28","-"
"578","OROMIYA","Hagere- Mariam ","NOVEMBER","2015","38.23373735","5.63380625","10.00","-","-","11.00","-","5.12","8.83"
"579","OROMIYA","Negele- Borena ","NOVEMBER","2015","39.577385","5.33699","9.99","9.63","-","-","-","5.00","-"
"580","OROMIYA","Nazareth","October","2015","39.26941988","8.535362997","12.49","10.32","21.33","14.83","-","4.20","17.05"
"581","OROMIYA","Shashe-","October","2015","38.608142","7.205388","12.50","12.00","11.50","15.00","-","4.53","23.47"
"582","OROMIYA","Diksise","October","2015","39.55824","8.059179","11.45","11.12","10.27","-","-","4.55","-"
"583","OROMIYA","Asella","October","2015","39.12972322","7.949589951","10.00","-","-","12.00","-","4.20","18.11"
"584","OROMIYA","Asebe- Teferi ","October","2015","40.86319806","9.072493603","14.30","-","10.00","-","-","4.40","-"
"585","OROMIYA","Bedessa","October","2015","40.77378712","8.902011546","13.00","-","9.69","-","-","6.20","-"
"586","OROMIYA","Alemaya","October","2015","42.01641123","9.379383214","13.66","-","11.00","-","-","6.14","-"
"587","OROMIYA","Boreda","October","2015","41.278686","9.331067","-","-","12.00","-","-","4.72","-"
"588","OROMIYA","Adaba","October","2015","39.3890878","7.004454253","9.77","8.50","-","-","13.00","5.73","-"
"589","OROMIYA","Robe","October","2015","39.631104","7.860619","10.24","9.48","-","-","-","5.97","-"
"590","OROMIYA","Hagere- Mariam ","October","2015","38.23373735","5.63380625","10.00","-","-","11.66","-","5.53","9.79"
"591","OROMIYA","Negele- Borena ","October","2015","39.577385","5.33699","10.25","9.68","-","-","-","5.00","-"
"592","OROMIYA","Nazareth","September","2015","39.26941988","8.535362997","12.00","10.00","-","13.66","-","4.20","12.00"
"593","OROMIYA","Shashe-","September","2015","38.608142","7.205388","12.66","11.66","11.16","15.00","-","4.51","21.15"
"594","OROMIYA","Diksise","September","2015","39.55824","8.059179","11.49","11.28","11.49","-","-","5.01","-"
"595","OROMIYA","Asella","September","2015","39.12972322","7.949589951","10.00","-","-","12.00","-","4.20","17.80"
"596","OROMIYA","Asebe- Teferi ","September","2015","40.86319806","9.072493603","13.66","-","9.00","-","-","4.40","-"
"597","OROMIYA","Bedessa","September","2015","40.77378712","8.902011546","13.00","-","11.37","-","-","6.20","-"
"598","OROMIYA","Alemaya","September","2015","42.01641123","9.379383214","14.00","-","11.00","-","-","5.11","-"
"599","OROMIYA","Boreda","September","2015","41.278686","9.331067","-","-","12.00","-","-","5.36","-"
"600","OROMIYA","Adaba","September","2015","39.3890878","7.004454253","9.93","8.43","-","-","12.00","5.47","-"
"601","OROMIYA","Robe","September","2015","39.631104","7.860619","10.24","9.38","-","-","-","6.46","-"
"602","OROMIYA","Hagere- Mariam ","September","2015","38.23373735","5.63380625","12.00","-","-","12.50","-","5.25","8.11"
"603","OROMIYA","Negele- Borena ","September","2015","39.577385","5.33699","9.38","8.82","-","-","-","4.38","-"
"604","SNNP","Welikite","April","2016","37.77266735","8.27732366","11.40","-","-","-","-","4.05","15.32"
"605","SNNP","Butajira","April","2016","38.42140499","8.173264069","10.53","-","15.07","-","-","5.00","13.81"
"606","SNNP","Hosahna","April","2016","37.84747123","7.538579317","12.00","-","-","-","-","5.25","13.64"
"607","SNNP","Shone","April","2016","37.94869425","7.134857075","10.33","-","-","-","-","3.80","13.44"
"608","SNNP","Doyugena","April","2016","37.78333","7.33333","8.00","-","-","-","-","5.68","27.65"
"609","SNNP","Alaba","April","2016","38.086143","7.311546","10.00","-","-","-","-","5.25","15.01"
"610","SNNP","Awasa","April","2016","38.474819","7.058624","12.32","-","-","-","-","5.25","27.80"
"611","SNNP","Hagere- Selam ","April","2016","38.51921184","6.513880636","9.32","-","-","-","-","4.78","13.76"
"612","SNNP","Dilla","April","2016","38.30745962","6.410516676","12.00","-","12.00","-","-","4.38","-"
"613","SNNP","Yirega-¦ chefie ","April","2016","38.1988827","6.16095383","12.00","-","-","-","-","3.91","12.32"
"614","SNNP","Welikite","AUGUST","2015","37.77266735","8.27732366","12.20","-","-","-","-","3.89","14.16"
"615","SNNP","Butajira","AUGUST","2015","38.42140499","8.173264069","12.82","-","17.11","-","-","5.00","16.44"
"616","SNNP","Hosahna","AUGUST","2015","37.84747123","7.538579317","12.00","-","-","-","-","5.25","13.05"
"617","SNNP","Shone","AUGUST","2015","37.94869425","7.134857075","10.00","-","-","-","-","6.59","12.17"
"618","SNNP","Doyugena","AUGUST","2015","37.78333","7.33333","9.80","-","-","-","-","5.25","31.60"
"619","SNNP","Alaba","AUGUST","2015","38.086143","7.311546","10.00","-","-","-","-","5.12","5.00"
"620","SNNP","Awasa","AUGUST","2015","38.474819","7.058624","14.00","-","14.00","-","-","5.25","27.47"
"621","SNNP","Hagere- Selam ","AUGUST","2015","38.51921184","6.513880636","9.82","-","-","-","-","4.78","13.76"
"622","SNNP","Dilla","AUGUST","2015","38.30745962","6.410516676","12.66","-","-","-","-","4.38","-"
"623","SNNP","Yirega-¦ chefie ","AUGUST","2015","38.1988827","6.16095383","13.00","-","-","-","-","3.91","12.32"
"624","SNNP","Welikite","DECEMBER","2015","37.77266735","8.27732366","11.60","-","-","-","-","3.76","15.49"
"625","SNNP","Butajira","DECEMBER","2015","38.42140499","8.173264069","9.70","-","13.10","-","-","5.00","12.91"
"626","SNNP","Hosahna","DECEMBER","2015","37.84747123","7.538579317","8.92","-","-","-","-","5.25","13.64"
"627","SNNP","Shone","DECEMBER","2015","37.94869425","7.134857075","8.00","-","-","-","-","7.00","11.03"
"628","SNNP","Doyugena","DECEMBER","2015","37.78333","7.33333","8.20","-","-","-","-","5.38","31.60"
"629","SNNP","Alaba","DECEMBER","2015","38.086143","7.311546","10.00","-","-","-","-","6.00","19.37"
"630","SNNP","Awasa","DECEMBER","2015","38.474819","7.058624","16.33","16.00","-","-","-","5.25","-"
"631","SNNP","Hagere- Selam ","DECEMBER","2015","38.51921184","6.513880636","9.90","-","-","-","-","4.29","13.76"
"632","SNNP","Dilla","DECEMBER","2015","38.30745962","6.410516676","12.16","-","12.00","-","-","4.38","-"
"633","SNNP","Yirega-¦ chefie ","DECEMBER","2015","38.1988827","6.16095383","-","-","12.00","-","-","3.91","12.66"
"634","SNNP","Welikite","February","2016","37.77266735","8.27732366","11.40","-","-","-","-","3.76","14.57"
"635","SNNP","Butajira","February","2016","38.42140499","8.173264069","10.26","-","15.72","-","-","5.00","15.79"
"636","SNNP","Hosahna","February","2016","37.84747123","7.538579317","11.66","-","-","-","-","5.25","13.33"
"637","SNNP","Shone","February","2016","37.94869425","7.134857075","8.00","-","-","-","-","6.57","11.55"
"638","SNNP","Doyugena","February","2016","37.78333","7.33333","8.00","-","-","-","-","5.68","13.04"
"639","SNNP","Alaba","February","2016","38.086143","7.311546","10.00","-","-","12.00","-","5.12","14.64"
"640","SNNP","Awasa","February","2016","38.474819","7.058624","12.00","-","13.16","13.16","-","5.95","30.97"
"641","SNNP","Hagere- Selam ","February","2016","38.51921184","6.513880636","8.18","-","-","-","-","4.38","16.67"
"642","SNNP","Dilla","February","2016","38.30745962","6.410516676","12.16","-","12.00","-","-","4.38","-"
"643","SNNP","Yirega-¦ chefie ","February","2016","38.1988827","6.16095383","12.00","-","12.00","-","-","3.91","12.32"
"644","SNNP","Welikite","JANUARY","2016","37.77266735","8.27732366","11.40","-","-","-","-","4.20","14.03"
"645","SNNP","Butajira","JANUARY","2016","38.42140499","8.173264069","9.66","-","15.79","-","-","5.00","17.65"
"646","SNNP","Hosahna","JANUARY","2016","37.84747123","7.538579317","10.00","-","-","-","-","5.25","12.77"
"647","SNNP","Shone","JANUARY","2016","37.94869425","7.134857075","7.76","-","-","-","-","8.75","8.96"
"648","SNNP","Doyugena","JANUARY","2016","37.78333","7.33333","8.20","-","-","-","-","5.68","25.00"
"649","SNNP","Alaba","JANUARY","2016","38.086143","7.311546","9.00","-","-","13.00","-","6.00","16.67"
"650","SNNP","Awasa","JANUARY","2016","38.474819","7.058624","13.33","-","16.00","-","-","5.71","30.60"
"651","SNNP","Hagere- Selam ","JANUARY","2016","38.51921184","6.513880636","-","-","-","-","-","4.57","12.50"
"652","SNNP","Dilla","JANUARY","2016","38.30745962","6.410516676","12.16","-","12.00","-","-","4.24","-"
"653","SNNP","Yirega-¦ chefie ","JANUARY","2016","38.1988827","6.16095383","12.00","-","-","-","-","3.91","12.32"
"654","SNNP","Welikite","JULY","2015","37.77266735","8.27732366","11.40","-","-","-","-","3.76","16.34"
"655","SNNP","Butajira","JULY","2015","38.42140499","8.173264069","11.39","-","17.34","-","-","5.00","12.97"
"656","SNNP","Hosahna","JULY","2015","37.84747123","7.538579317","12.83","-","-","-","-","5.47","13.33"
"657","SNNP","Shone","JULY","2015","37.94869425","7.134857075","10.00","-","-","-","-","7.00","11.86"
"658","SNNP","Doyugena","JULY","2015","37.78333","7.33333","11.00","-","-","-","-","5.25","40.57"
"659","SNNP","Alaba","JULY","2015","38.086143","7.311546","10.00","-","-","12.00","-","4.38","11.78"
"660","SNNP","Awasa","JULY","2015","38.474819","7.058624","14.00","-","-","-","-","5.25","27.96"
"661","SNNP","Hagere- Selam ","JULY","2015","38.51921184","6.513880636","9.79","-","-","-","-","4.58","15.14"
"662","SNNP","Dilla","JULY","2015","38.30745962","6.410516676","10.66","-","12.00","-","-","4.38","-"
"663","SNNP","Yirega-¦ chefie ","JULY","2015","38.1988827","6.16095383","12.32","-","-","-","-","3.91","12.32"
"664","SNNP","Welikite","June","2016","37.77266735","8.27732366","10.60","-","-","-","-","3.50","15.17"
"665","SNNP","Butajira","June","2016","38.42140499","8.173264069","10.30","-","14.48","-","-","4.20","18.19"
"666","SNNP","Hosahna","June","2016","37.84747123","7.538579317","12.00","-","-","-","-","-","13.33"
"667","SNNP","Shone","June","2016","37.94869425","7.134857075","8.00","-","-","-","-","3.94","10.28"
"668","SNNP","Doyugena","June","2016","37.78333","7.33333","8.00","-","-","-","-","5.68","25.62"
"669","SNNP","Alaba","June","2016","38.086143","7.311546","-","-","-","-","-","5.12","15.01"
"670","SNNP","Awasa","June","2016","38.474819","7.058624","13.00","-","14.66","-","-","5.38","27.21"
"671","SNNP","Hagere- Selam ","June","2016","38.51921184","6.513880636","9.50","-","-","-","-","4.68","16.67"
"672","SNNP","Dilla","June","2016","38.30745962","6.410516676","12.00","-","10.48","-","-","4.24","-"
"673","SNNP","Yirega-¦ chefie ","June","2016","38.1988827","6.16095383","12.00","-","12.00","-","-","3.91","12.32"
"674","SNNP","Welikite","March","2016","37.77266735","8.27732366","11.70","-","-","-","-","3.76","15.32"
"675","SNNP","Butajira","March","2016","38.42140499","8.173264069","10.30","-","15.65","-","-","5.00","13.29"
"676","SNNP","Hosahna","March","2016","37.84747123","7.538579317","12.00","-","-","-","-","5.25","13.33"
"677","SNNP","Shone","March","2016","37.94869425","7.134857075","8.00","-","-","-","-","7.00","10.08"
"678","SNNP","Doyugena","March","2016","37.78333","7.33333","8.00","-","-","-","-","5.68","24.34"
"679","SNNP","Alaba","March","2016","38.086143","7.311546","10.00","-","-","-","-","6.00","12.02"
"680","SNNP","Awasa","March","2016","38.474819","7.058624","13.00","-","-","-","-","5.25","27.80"
"681","SNNP","Hagere- Selam ","March","2016","38.51921184","6.513880636","8.15","-","-","-","-","4.68","13.76"
"682","SNNP","Dilla","March","2016","38.30745962","6.410516676","12.00","-","12.00","-","-","4.65","-"
"683","SNNP","Yirega-¦ chefie ","March","2016","38.1988827","6.16095383","12.00","-","-","-","-","3.91","11.66"
"684","SNNP","Welikite","May","2016","37.77266735","8.27732366","11.50","-","-","-","-","3.76","15.16"
"685","SNNP","Butajira","May","2016","38.42140499","8.173264069","10.26","-","15.38","-","-","5.00","16.91"
"686","SNNP","Hosahna","May","2016","37.84747123","7.538579317","12.00","-","-","-","-","5.25","13.33"
"687","SNNP","Shone","May","2016","37.94869425","7.134857075","8.26","-","-","-","-","3.84","10.57"
"688","SNNP","Doyugena","May","2016","37.78333","7.33333","8.00","-","-","-","-","5.68","26.92"
"689","SNNP","Alaba","May","2016","38.086143","7.311546","-","-","-","-","-","5.39","20.00"
"690","SNNP","Awasa","May","2016","38.474819","7.058624","13.33","-","15.00","-","-","5.38","28.13"
"691","SNNP","Hagere- Selam ","May","2016","38.51921184","6.513880636","10.10","-","-","-","-","4.57","16.67"
"692","SNNP","Dilla","May","2016","38.30745962","6.410516676","12.00","-","12.00","-","-","4.24","12.32"
"693","SNNP","Yirega-¦ chefie ","May","2016","38.1988827","6.16095383","12.00","-","-","-","-","3.91","12.32"
"694","SNNP","Welikite","NOVEMBER","2015","37.77266735","8.27732366","10.50","-","-","-","-","4.35","16.14"
"695","SNNP","Butajira","NOVEMBER","2015","38.42140499","8.173264069","9.62","-","13.90","-","-","5.00","15.19"
"696","SNNP","Hosahna","NOVEMBER","2015","37.84747123","7.538579317","12.08","-","-","-","-","5.25","13.05"
"697","SNNP","Shone","NOVEMBER","2015","37.94869425","7.134857075","10.25","-","-","-","-","6.59","13.24"
"698","SNNP","Doyugena","NOVEMBER","2015","37.78333","7.33333","8.60","-","-","-","-","5.53","32.45"
"699","SNNP","Alaba","NOVEMBER","2015","38.086143","7.311546","10.00","-","-","-","-","5.68","17.16"
"700","SNNP","Awasa","NOVEMBER","2015","38.474819","7.058624","13.66","-","16.00","-","-","5.25","28.24"
"701","SNNP","Hagere- Selam ","NOVEMBER","2015","38.51921184","6.513880636","8.99","-","-","-","-","4.47","13.76"
"702","SNNP","Dilla","NOVEMBER","2015","38.30745962","6.410516676","11.66","-","11.49","-","-","4.38","-"
"703","SNNP","Yirega-¦ chefie ","NOVEMBER","2015","38.1988827","6.16095383","12.00","-","-","-","-","3.91","13.00"
"704","SNNP","Welikite","October","2015","37.77266735","8.27732366","12.20","-","-","-","-","3.89","14.71"
"705","SNNP","Butajira","October","2015","38.42140499","8.173264069","11.54","-","12.99","-","-","5.00","15.59"
"706","SNNP","Hosahna","October","2015","37.84747123","7.538579317","12.42","-","-","-","-","5.25","13.64"
"707","SNNP","Shone","October","2015","37.94869425","7.134857075","11.00","-","-","-","-","7.00","13.24"
"708","SNNP","Doyugena","October","2015","37.78333","7.33333","9.50","-","-","-","-","5.68","31.60"
"709","SNNP","Alaba","October","2015","38.086143","7.311546","10.00","-","-","-","-","4.04","15.01"
"710","SNNP","Awasa","October","2015","38.474819","7.058624","13.66","-","16.00","-","-","5.25","27.64"
"711","SNNP","Hagere- Selam ","October","2015","38.51921184","6.513880636","9.79","-","-","-","-","4.57","11.60"
"712","SNNP","Dilla","October","2015","38.30745962","6.410516676","11.32","-","11.49","-","-","4.38","-"
"713","SNNP","Yirega-¦ chefie ","October","2015","38.1988827","6.16095383","12.32","-","-","-","-","3.91","12.32"
"714","SNNP","Welikite","September","2015","37.77266735","8.27732366","11.40","-","-","-","-","3.76","15.97"
"715","SNNP","Butajira","September","2015","38.42140499","8.173264069","11.54","-","14.35","-","-","5.00","14.79"
"716","SNNP","Hosahna","September","2015","37.84747123","7.538579317","12.00","-","-","-","-","5.25","13.33"
"717","SNNP","Shone","September","2015","37.94869425","7.134857075","10.00","-","-","-","-","7.00","13.86"
"718","SNNP","Doyugena","September","2015","37.78333","7.33333","9.50","-","-","-","-","5.53","33.33"
"719","SNNP","Alaba","September","2015","38.086143","7.311546","10.00","-","-","12.00","-","3.82","8.45"
"720","SNNP","Awasa","September","2015","38.474819","7.058624","14.00","-","15.33","-","-","5.25","27.64"
"721","SNNP","Hagere- Selam ","September","2015","38.51921184","6.513880636","9.95","-","-","-","-","4.58","15.14"
"722","SNNP","Dilla","September","2015","38.30745962","6.410516676","11.66","-","11.49","-","-","3.65","-"
"723","SNNP","Yirega-¦ chefie ","September","2015","38.1988827","6.16095383","12.00","10.82","-","-","-","3.91","12.32"
"724","SNNP","Welayita sodo ","April","2016","37.766643","6.86176","10.00","-","11.00","-","-","4.78","19.74"
"725","SNNP","Bodite","April","2016","37.89064905","7.038034865","10.32","-","-","-","-","5.84","12.82"
"726","SNNP","Jinka","April","2016","36.56441614","5.78310286","9.74","8.50","8.53","-","-","-","13.42"
"727","SNNP","Dimeka","April","2016","36.45041198","4.892522922","-","-","-","-","-","6.09","-"
"728","SNNP","Masha","April","2016","35.47956686","7.741652627","-","-","12.32","-","14.00","5.25","-"
"729","SNNP","Tepi","April","2016","35.36770327","7.320015599","12.00","-","11.00","13.00","-","4.78","-"
"730","SNNP","Boniga","April","2016","36.24008346","7.388535704","10.00","-","7.00","-","-","4.38","19.25"
"731","SNNP","Chana","April","2016","36.11775846","6.226550231","13.00","-","12.00","-","-","4.04","-"
"732","SNNP","Arbam- minch ","April","2016","37.5527474","6.024547891","13.00","-","12.00","-","-","5.54","-"
"733","SNNP","Sawla","April","2016","36.87437474","6.300226567","9.05","-","8.09","-","-","3.76","-"
"734","SNNP","Welayita sodo ","AUGUST","2015","37.766643","6.86176","11.32","-","12.00","-","-","4.78","19.48"
"735","SNNP","Bodite","AUGUST","2015","37.89064905","7.038034865","11.66","-","-","-","-","5.25","14.57"
"736","SNNP","Jinka","AUGUST","2015","36.56441614","5.78310286","10.58","10.60","11.64","-","-","-","15.04"
"737","SNNP","Dimeka","AUGUST","2015","36.45041198","4.892522922","-","-","-","-","-","4.85","-"
"738","SNNP","Masha","AUGUST","2015","35.47956686","7.741652627","-","-","13.00","-","14.00","5.25","-"
"739","SNNP","Tepi","AUGUST","2015","35.36770327","7.320015599","13.00","-","12.00","14.00","-","4.78","-"
