"","Region","Market","Month","Year","Longitude","Latitude","pkg.bar.white","pkg.bar.mixed","pkg.bar.black","pkg.bar.bbeer","pkg.bar.hullb","pkg.bar.millw","pkg.bar.millm","pkg.bar.maltb","pkg.bar.allba"
"460","Oromiya","Nazareth","April",2016,39.26941988,8.535362997,11,10,10,11,14,20,NA,13.89,11
"461","Oromiya","Shashe-","April",2016,38.608142,7.205388,9,8.32,10,12.32,NA,NA,NA,26.83,9
"462","Oromiya","Diksise","April",2016,39.55824,8.059179,8.56,6.16,6.19,7.68,NA,NA,NA,NA,8.56
"463","Oromiya","Asella","April",2016,39.12972322,7.949589951,9.83,7.83,7.83,9.32,NA,NA,NA,17.14,9.83
"464","Oromiya","Asebe- Teferi ","April",2016,40.86319806,9.072493603,12,NA,10.32,12,NA,NA,NA,NA,12
"465","Oromiya","Bedessa","April",2016,40.77378712,8.902011546,13,NA,NA,NA,NA,NA,NA,NA,13
"466","Oromiya","Alemaya","April",2016,42.01641123,9.379383214,14,NA,NA,NA,NA,NA,NA,NA,14
"467","Oromiya","Boreda","April",2016,41.278686,9.331067,12.66,NA,NA,NA,NA,NA,NA,NA,12.66
"468","Oromiya","Adaba","April",2016,39.3890878,7.004454253,7.83,6.32,6.29,7.86,NA,NA,NA,NA,7.83
"469","Oromiya","Robe","April",2016,39.631104,7.860619,9.19,6.22,NA,NA,NA,NA,NA,NA,9.19
"470","Oromiya","Hagere- Mariam ","April",2016,38.23373735,5.63380625,9.32,NA,NA,11.66,NA,NA,NA,9.09,9.32
"471","Oromiya","Negele- Borena ","April",2016,39.577385,5.33699,8.98,9.2,9.04,NA,NA,25,20,NA,8.98
"472","Oromiya","Nazareth","August",2015,39.26941988,8.535362997,11,10,10,12,14,20,NA,12.77,11
"473","Oromiya","Shashe-","August",2015,38.608142,7.205388,10.32,10,10,12.66,NA,NA,NA,29.45,10.32
"474","Oromiya","Diksise","August",2015,39.55824,8.059179,8.44,7.83,8.01,11.54,NA,NA,NA,NA,8.44
"475","Oromiya","Asella","August",2015,39.12972322,7.949589951,12.32,8.83,8.83,10.66,NA,NA,NA,19.46,12.32
"476","Oromiya","Asebe- Teferi ","August",2015,40.86319806,9.072493603,13.33,NA,10.97,13.33,NA,NA,NA,31.88,13.33
"477","Oromiya","Bedessa","August",2015,40.77378712,8.902011546,12.66,NA,NA,NA,NA,NA,NA,NA,12.66
"478","Oromiya","Alemaya","August",2015,42.01641123,9.379383214,13.33,NA,NA,NA,NA,NA,NA,NA,13.33
"479","Oromiya","Boreda","August",2015,41.278686,9.331067,12,NA,NA,NA,NA,NA,NA,NA,12
"480","Oromiya","Adaba","August",2015,39.3890878,7.004454253,9.43,7.21,7.29,NA,NA,NA,NA,NA,9.43
"481","Oromiya","Robe","August",2015,39.631104,7.860619,9.26,8.09,NA,NA,NA,NA,NA,NA,9.26
"482","Oromiya","Hagere- Mariam ","August",2015,38.23373735,5.63380625,12,NA,7,NA,NA,NA,NA,12.02,12
"483","Oromiya","Negele- Borena ","August",2015,39.577385,5.33699,8.98,9.15,8.98,NA,NA,24,26.57,NA,8.98
"484","Oromiya","Nazareth","December",2015,39.26941988,8.535362997,10.97,9.65,9.65,11.97,10.97,19.31,NA,14.29,10.97
"485","Oromiya","Shashe-","December",2015,38.608142,7.205388,10.32,10,10,11.66,NA,NA,NA,17.15,10.32
"486","Oromiya","Diksise","December",2015,39.55824,8.059179,7.28,6.67,6.67,11.65,NA,NA,NA,NA,7.28
"487","Oromiya","Asella","December",2015,39.12972322,7.949589951,12,9,9,10,NA,NA,NA,16.68,12
"488","Oromiya","Asebe- Teferi ","December",2015,40.86319806,9.072493603,12,NA,10.66,12,NA,NA,NA,33.33,12
"489","Oromiya","Bedessa","December",2015,40.77378712,8.902011546,13,NA,NA,NA,NA,NA,NA,NA,13
"490","Oromiya","Alemaya","December",2015,42.01641123,9.379383214,14,NA,NA,NA,NA,NA,NA,NA,14
"491","Oromiya","Boreda","December",2015,41.278686,9.331067,12,NA,NA,NA,NA,NA,NA,NA,12
"492","Oromiya","Adaba","December",2015,39.3890878,7.004454253,7.32,6.18,6.3,7.62,NA,NA,NA,NA,7.32
"493","Oromiya","Robe","December",2015,39.631104,7.860619,8.4,6.04,NA,NA,NA,NA,NA,NA,8.4
"494","Oromiya","Hagere- Mariam ","December",2015,38.23373735,5.63380625,8.63,NA,NA,11.66,NA,NA,NA,10.43,8.63
"495","Oromiya","Negele- Borena ","December",2015,39.577385,5.33699,8.93,8.98,8.98,NA,NA,24.66,19.31,NA,8.93
"496","Oromiya","Nazareth","February",2016,39.26941988,8.535362997,10.66,10,10,11,13.66,20,NA,14.16,10.66
"497","Oromiya","Shashe-","February",2016,38.608142,7.205388,7.5,7,8.65,10,NA,NA,NA,24.72,7.5
"498","Oromiya","Diksise","February",2016,39.55824,8.059179,10.09,NA,NA,NA,NA,NA,NA,NA,10.09
"499","Oromiya","Asella","February",2016,39.12972322,7.949589951,12.33,8.16,8.16,10.16,NA,NA,NA,15.43,12.33
"500","Oromiya","Asebe- Teferi ","February",2016,40.86319806,9.072493603,12,NA,10.32,12.16,NA,NA,NA,NA,12
"501","Oromiya","Bedessa","February",2016,40.77378712,8.902011546,12.66,NA,NA,NA,NA,NA,NA,NA,12.66
"502","Oromiya","Alemaya","February",2016,42.01641123,9.379383214,14,NA,NA,NA,NA,NA,NA,NA,14
"503","Oromiya","Boreda","February",2016,41.278686,9.331067,13.33,NA,NA,NA,NA,NA,NA,NA,13.33
"504","Oromiya","Adaba","February",2016,39.3890878,7.004454253,NA,NA,5.82,7.73,NA,NA,NA,NA,5.82
"505","Oromiya","Robe","February",2016,39.631104,7.860619,8.47,6.04,NA,NA,NA,NA,NA,NA,8.47
"506","Oromiya","Hagere- Mariam ","February",2016,38.23373735,5.63380625,10,NA,NA,12,NA,NA,NA,9.24,10
"507","Oromiya","Negele- Borena ","February",2016,39.577385,5.33699,9.15,9.04,8.98,NA,NA,30,20,NA,9.15
"508","Oromiya","Nazareth","January",2016,39.26941988,8.535362997,10.97,9.65,9.65,11.97,10.97,19.31,NA,14.29,10.97
"509","Oromiya","Shashe-","January",2016,38.608142,7.205388,7,6.83,8,10,NA,NA,NA,26.83,7
"510","Oromiya","Diksise","January",2016,39.55824,8.059179,7.72,5.12,5.14,10.29,NA,NA,NA,NA,7.72
"511","Oromiya","Asella","January",2016,39.12972322,7.949589951,10,8.83,8.83,10,NA,NA,NA,16.68,10
"512","Oromiya","Asebe- Teferi ","January",2016,40.86319806,9.072493603,11.82,10.49,10,11.82,NA,NA,NA,33.33,11.82
"513","Oromiya","Bedessa","January",2016,40.77378712,8.902011546,13,NA,NA,NA,NA,NA,NA,NA,13
"514","Oromiya","Alemaya","January",2016,42.01641123,9.379383214,13.66,NA,NA,NA,NA,NA,NA,NA,13.66
"515","Oromiya","Boreda","January",2016,41.278686,9.331067,12.66,NA,NA,NA,NA,NA,NA,NA,12.66
"516","Oromiya","Adaba","January",2016,39.3890878,7.004454253,7.34,5.57,5.68,7.65,NA,NA,NA,NA,7.34
"517","Oromiya","Robe","January",2016,39.631104,7.860619,8.31,6.01,NA,NA,NA,NA,NA,NA,8.31
"518","Oromiya","Hagere- Mariam ","January",2016,38.23373735,5.63380625,10,NA,NA,12,NA,NA,NA,9.09,10
"519","Oromiya","Negele- Borena ","January",2016,39.577385,5.33699,9.04,9.04,9.15,NA,NA,27.59,20,NA,9.04
"520","Oromiya","Nazareth","July",2015,39.26941988,8.535362997,11,10,10,11.49,14,20,NA,13.24,11
"521","Oromiya","Shashe-","July",2015,38.608142,7.205388,10,10,10,12.66,NA,NA,NA,29.14,10
"522","Oromiya","Diksise","July",2015,39.55824,8.059179,11.54,8.7,8.66,13.04,NA,NA,NA,NA,11.54
"523","Oromiya","Asella","July",2015,39.12972322,7.949589951,12.32,8.83,8.83,11,NA,NA,NA,18.93,12.32
"524","Oromiya","Asebe- Teferi ","July",2015,40.86319806,9.072493603,12.66,NA,10.49,12.66,NA,NA,NA,31.04,12.66
"525","Oromiya","Bedessa","July",2015,40.77378712,8.902011546,13,NA,NA,NA,NA,NA,NA,NA,13
"526","Oromiya","Alemaya","July",2015,42.01641123,9.379383214,13.33,NA,NA,NA,NA,NA,NA,NA,13.33
"527","Oromiya","Boreda","July",2015,41.278686,9.331067,11.66,NA,NA,NA,NA,NA,NA,NA,11.66
"528","Oromiya","Adaba","July",2015,39.3890878,7.004454253,9.67,7.25,7.32,NA,NA,NA,NA,NA,9.67
"529","Oromiya","Robe","July",2015,39.631104,7.860619,10.75,8.93,NA,NA,NA,NA,NA,NA,10.75
"530","Oromiya","Hagere- Mariam ","July",2015,38.23373735,5.63380625,12,NA,9.46,NA,NA,NA,NA,11.97,12
"531","Oromiya","Negele- Borena ","July",2015,39.577385,5.33699,12.14,12.81,NA,NA,NA,28,28.23,NA,12.14
"532","Oromiya","Nazareth","June",2016,39.26941988,8.535362997,11,10,10,11.66,14,20,NA,13.52,11
"533","Oromiya","Shashe-","June",2016,38.608142,7.205388,9,8,10,11.66,NA,NA,NA,23.65,9
"534","Oromiya","Diksise","June",2016,39.55824,8.059179,6.67,4.64,4.64,7.79,NA,NA,NA,NA,6.67
"535","Oromiya","Asella","June",2016,39.12972322,7.949589951,10,7.83,7.83,9.66,NA,NA,NA,17.66,10
"536","Oromiya","Asebe- Teferi ","June",2016,40.86319806,9.072493603,13.66,10,10,13.66,NA,NA,NA,32.45,13.66
"537","Oromiya","Bedessa","June",2016,40.77378712,8.902011546,12.66,NA,NA,NA,NA,NA,NA,NA,12.66
"538","Oromiya","Alemaya","June",2016,42.01641123,9.379383214,14,NA,NA,NA,NA,NA,NA,NA,14
"539","Oromiya","Boreda","June",2016,41.278686,9.331067,13.33,NA,NA,NA,NA,NA,NA,NA,13.33
"540","Oromiya","Adaba","June",2016,39.3890878,7.004454253,8.36,6.52,6.51,NA,NA,NA,NA,NA,8.36
"541","Oromiya","Robe","June",2016,39.631104,7.860619,8.47,6.12,NA,NA,NA,NA,NA,NA,8.47
"542","Oromiya","Hagere- Mariam ","June",2016,38.23373735,5.63380625,10,NA,NA,13.66,NA,NA,NA,12.45,10
"543","Oromiya","Negele- Borena ","June",2016,39.577385,5.33699,9.2,8.98,8.72,8.52,NA,29.32,20,NA,9.2
"544","Oromiya","Nazareth","March",2016,39.26941988,8.535362997,11,10,10,11,14,20,NA,13.57,11
"545","Oromiya","Shashe-","March",2016,38.608142,7.205388,8.32,7.96,8.65,12,NA,NA,NA,22.74,8.32
"546","Oromiya","Diksise","March",2016,39.55824,8.059179,5.8,4.66,4.64,7.64,NA,NA,NA,NA,5.8
"547","Oromiya","Asella","March",2016,39.12972322,7.949589951,11,8.66,8.66,10.33,NA,NA,NA,17.66,11
"548","Oromiya","Asebe- Teferi ","March",2016,40.86319806,9.072493603,12.32,NA,10,12.32,NA,NA,NA,32.45,12.32
"549","Oromiya","Bedessa","March",2016,40.77378712,8.902011546,12.66,NA,NA,12.66,NA,NA,NA,NA,12.66
"550","Oromiya","Alemaya","March",2016,42.01641123,9.379383214,14,NA,NA,NA,NA,NA,NA,NA,14
"551","Oromiya","Boreda","March",2016,41.278686,9.331067,12.32,NA,NA,NA,NA,NA,NA,NA,12.32
"552","Oromiya","Adaba","March",2016,39.3890878,7.004454253,6.81,5.19,5.28,7.75,NA,NA,NA,NA,6.81
"553","Oromiya","Robe","March",2016,39.631104,7.860619,8.47,6.29,NA,NA,NA,NA,NA,NA,8.47
"554","Oromiya","Hagere- Mariam ","March",2016,38.23373735,5.63380625,9,NA,NA,10.66,NA,NA,NA,11.56,9
"555","Oromiya","Negele- Borena ","March",2016,39.577385,5.33699,8.98,8.98,8.88,NA,NA,30,20,NA,8.98
"556","Oromiya","Nazareth","May",2016,39.26941988,8.535362997,11,10,10,11.49,13.66,20,NA,13.89,11
"557","Oromiya","Shashe-","May",2016,38.608142,7.205388,8.65,8,10,12,NA,NA,NA,20.71,8.65
"558","Oromiya","Diksise","May",2016,39.55824,8.059179,5.8,NA,NA,7.75,NA,NA,NA,NA,5.8
"559","Oromiya","Asella","May",2016,39.12972322,7.949589951,10,8.33,8.33,10,NA,NA,NA,17.66,10
"560","Oromiya","Asebe- Teferi ","May",2016,40.86319806,9.072493603,12.97,NA,10,12.97,NA,NA,NA,31.04,12.97
"561","Oromiya","Bedessa","May",2016,40.77378712,8.902011546,12.66,NA,NA,NA,NA,NA,NA,NA,12.66
"562","Oromiya","Alemaya","May",2016,42.01641123,9.379383214,14,NA,NA,NA,NA,NA,NA,NA,14
"563","Oromiya","Boreda","May",2016,41.278686,9.331067,12.66,NA,NA,NA,NA,NA,NA,NA,12.66
"564","Oromiya","Adaba","May",2016,39.3890878,7.004454253,8.2,6.32,6.41,NA,NA,NA,NA,NA,8.2
"565","Oromiya","Robe","May",2016,39.631104,7.860619,9.3,6.06,NA,NA,NA,NA,NA,NA,9.3
"566","Oromiya","Hagere- Mariam ","May",2016,38.23373735,5.63380625,10,10.35,NA,14,NA,NA,NA,9.69,10
"567","Oromiya","Negele- Borena ","May",2016,39.577385,5.33699,9.04,9.2,8.88,NA,NA,24.33,20,NA,9.04
"568","Oromiya","Nazareth","November",2015,39.26941988,8.535362997,11.66,10,10,12,13,20,NA,17.97,11.66
"569","Oromiya","Shashe-","November",2015,38.608142,7.205388,10.66,10,10.32,12,NA,NA,NA,27.34,10.66
"570","Oromiya","Diksise","November",2015,39.55824,8.059179,6.88,5.77,5.8,10.36,NA,NA,NA,NA,6.88
"571","Oromiya","Asella","November",2015,39.12972322,7.949589951,12,8.83,8.83,10.5,NA,NA,NA,17.31,12
"572","Oromiya","Asebe- Teferi ","November",2015,40.86319806,9.072493603,13,10,12,13,NA,NA,NA,NA,13
"573","Oromiya","Bedessa","November",2015,40.77378712,8.902011546,13,NA,NA,NA,NA,NA,NA,NA,13
"574","Oromiya","Alemaya","November",2015,42.01641123,9.379383214,14,NA,NA,NA,NA,NA,NA,NA,14
"575","Oromiya","Boreda","November",2015,41.278686,9.331067,12,NA,NA,NA,NA,NA,NA,NA,12
"576","Oromiya","Adaba","November",2015,39.3890878,7.004454253,8.2,6.39,6.51,8.12,NA,NA,NA,NA,8.2
"577","Oromiya","Robe","November",2015,39.631104,7.860619,8.52,7.14,NA,NA,NA,NA,NA,NA,8.52
"578","Oromiya","Hagere- Mariam ","November",2015,38.23373735,5.63380625,8.32,NA,NA,12,NA,NA,NA,8.83,8.32
"579","Oromiya","Negele- Borena ","November",2015,39.577385,5.33699,9.04,9.09,9.04,9.01,NA,24.66,24.31,NA,9.04
"580","Oromiya","Nazareth","October",2015,39.26941988,8.535362997,12.32,9.65,9.65,12.32,13.33,20,NA,17.97,12.32
"581","Oromiya","Shashe-","October",2015,38.608142,7.205388,10.66,10,11,12.32,NA,NA,NA,27.29,10.66
"582","Oromiya","Diksise","October",2015,39.55824,8.059179,NA,4.37,4.35,4.35,NA,NA,NA,NA,4.35
"583","Oromiya","Asella","October",2015,39.12972322,7.949589951,11.66,9,9,9.93,NA,NA,NA,20.19,11.66
"584","Oromiya","Asebe- Teferi ","October",2015,40.86319806,9.072493603,13,10,12,13,NA,NA,NA,29.69,13
"585","Oromiya","Bedessa","October",2015,40.77378712,8.902011546,12.32,NA,NA,NA,NA,NA,NA,NA,12.32
"586","Oromiya","Alemaya","October",2015,42.01641123,9.379383214,14,NA,NA,NA,NA,NA,NA,NA,14
"587","Oromiya","Boreda","October",2015,41.278686,9.331067,12.32,NA,NA,NA,NA,NA,NA,NA,12.32
"588","Oromiya","Adaba","October",2015,39.3890878,7.004454253,9.46,7.18,7.28,8.92,NA,NA,NA,NA,9.46
"589","Oromiya","Robe","October",2015,39.631104,7.860619,8.47,6.15,NA,NA,NA,NA,NA,NA,8.47
"590","Oromiya","Hagere- Mariam ","October",2015,38.23373735,5.63380625,10,NA,7,12.66,NA,NA,NA,10.25,10
"591","Oromiya","Negele- Borena ","October",2015,39.577385,5.33699,9.26,8.98,9.04,NA,NA,23.66,19.31,NA,9.26
"592","Oromiya","Nazareth","September",2015,39.26941988,8.535362997,12,9.32,9.32,12,12.66,20,NA,12.81,12
"593","Oromiya","Shashe-","September",2015,38.608142,7.205388,10,9.65,10,12.32,NA,NA,NA,27.61,10
"594","Oromiya","Diksise","September",2015,39.55824,8.059179,NA,8.95,9,11.59,NA,NA,NA,NA,9
"595","Oromiya","Asella","September",2015,39.12972322,7.949589951,11.97,9,9,10.66,NA,NA,NA,20,11.97
"596","Oromiya","Asebe- Teferi ","September",2015,40.86319806,9.072493603,12,NA,11.49,12,NA,NA,NA,28.2,12
"597","Oromiya","Bedessa","September",2015,40.77378712,8.902011546,13,NA,NA,13,NA,NA,NA,NA,13
"598","Oromiya","Alemaya","September",2015,42.01641123,9.379383214,13.66,NA,NA,NA,NA,NA,NA,NA,13.66
"599","Oromiya","Boreda","September",2015,41.278686,9.331067,12,NA,NA,NA,NA,NA,NA,NA,12
"600","Oromiya","Adaba","September",2015,39.3890878,7.004454253,9.39,7.21,7.26,8.63,NA,NA,NA,NA,9.39
"601","Oromiya","Robe","September",2015,39.631104,7.860619,9.49,7.18,NA,NA,NA,NA,NA,NA,9.49
"602","Oromiya","Hagere- Mariam ","September",2015,38.23373735,5.63380625,9,NA,NA,12,NA,NA,NA,8.33,9
"603","Oromiya","Negele- Borena ","September",2015,39.577385,5.33699,9.09,9.04,8.88,NA,NA,24.33,17.93,NA,9.09
"604","Snnp","Welikite","April",2016,37.77266735,8.27732366,11.8,NA,11.6,NA,NA,NA,NA,24.22,11.8
"605","Snnp","Butajira","April",2016,38.42140499,8.173264069,7.5,NA,8.87,10,NA,NA,NA,14.3,7.5
"606","Snnp","Hosahna","April",2016,37.84747123,7.538579317,13,NA,12,NA,NA,NA,NA,14.64,13
"607","Snnp","Shone","April",2016,37.94869425,7.134857075,9,NA,9.93,NA,NA,NA,NA,NA,9
"608","Snnp","Doyugena","April",2016,37.78333,7.33333,8,NA,8,NA,NA,NA,NA,24.34,8
"609","Snnp","Alaba","April",2016,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,17.16,12
"610","Snnp","Awasa","April",2016,38.474819,7.058624,13,NA,12,13,NA,NA,NA,34.04,13
"611","Snnp","Hagere- Selam ","April",2016,38.51921184,6.513880636,7.15,NA,NA,NA,NA,NA,NA,9.41,7.15
"612","Snnp","Dilla","April",2016,38.30745962,6.410516676,11.66,NA,12,9.32,NA,NA,NA,NA,11.66
"613","Snnp","Yirega-¦ Chefie ","April",2016,38.1988827,6.16095383,12,9,NA,9.65,NA,NA,NA,14.66,12
"614","Snnp","Welikite","August",2015,37.77266735,8.27732366,12.4,NA,12.1,NA,NA,NA,NA,17.27,12.4
"615","Snnp","Butajira","August",2015,38.42140499,8.173264069,9.7,9.23,10.21,NA,NA,NA,NA,13.65,9.7
"616","Snnp","Hosahna","August",2015,37.84747123,7.538579317,12.42,NA,12,NA,NA,NA,NA,13.96,12.42
"617","Snnp","Shone","August",2015,37.94869425,7.134857075,8.6,7.5,8.43,NA,NA,NA,NA,NA,8.6
"618","Snnp","Doyugena","August",2015,37.78333,7.33333,10.5,NA,10.5,NA,NA,NA,NA,37.5,10.5
"619","Snnp","Alaba","August",2015,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,13.96,12
"620","Snnp","Awasa","August",2015,38.474819,7.058624,13,NA,12,13,NA,NA,NA,33.55,13
"621","Snnp","Hagere- Selam ","August",2015,38.51921184,6.513880636,8.43,NA,NA,NA,NA,NA,NA,8.85,8.43
"622","Snnp","Dilla","August",2015,38.30745962,6.410516676,12.66,12,12,9,NA,NA,NA,NA,12.66
"623","Snnp","Yirega-¦ Chefie ","August",2015,38.1988827,6.16095383,12.32,9.65,13.66,10,NA,NA,NA,13.3,12.32
"624","Snnp","Welikite","December",2015,37.77266735,8.27732366,12.5,NA,12.3,NA,NA,NA,NA,17.29,12.5
"625","Snnp","Butajira","December",2015,38.42140499,8.173264069,11.6,10.11,11.05,12.31,NA,NA,NA,9.38,11.6
"626","Snnp","Hosahna","December",2015,37.84747123,7.538579317,10,NA,9.08,NA,NA,NA,NA,14.29,10
"627","Snnp","Shone","December",2015,37.94869425,7.134857075,9,7,8.13,NA,NA,NA,NA,NA,9
"628","Snnp","Doyugena","December",2015,37.78333,7.33333,9,NA,9,NA,NA,NA,NA,17.39,9
"629","Snnp","Alaba","December",2015,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,23.11,12
"630","Snnp","Awasa","December",2015,38.474819,7.058624,13.16,NA,NA,14.66,NA,NA,NA,NA,13.16
"631","Snnp","Hagere- Selam ","December",2015,38.51921184,6.513880636,8.83,NA,NA,NA,NA,NA,NA,10.77,8.83
"632","Snnp","Dilla","December",2015,38.30745962,6.410516676,12.32,NA,11.66,10.83,NA,NA,NA,NA,12.32
"633","Snnp","Yirega-¦ Chefie ","December",2015,38.1988827,6.16095383,12,NA,9.32,9,NA,NA,NA,14,12
"634","Snnp","Welikite","February",2016,37.77266735,8.27732366,11.7,NA,11.6,NA,NA,NA,NA,20.56,11.7
"635","Snnp","Butajira","February",2016,38.42140499,8.173264069,8.24,8.2,8.87,10.77,NA,NA,NA,13.05,8.24
"636","Snnp","Hosahna","February",2016,37.84747123,7.538579317,12,NA,11,NA,NA,NA,NA,14.29,12
"637","Snnp","Shone","February",2016,37.94869425,7.134857075,8,7,8.83,NA,NA,NA,NA,NA,8
"638","Snnp","Doyugena","February",2016,37.78333,7.33333,8,NA,8,NA,NA,NA,NA,13.44,8
"639","Snnp","Alaba","February",2016,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,17.16,12
"640","Snnp","Awasa","February",2016,38.474819,7.058624,12,NA,11.16,12,NA,NA,NA,34.28,12
"641","Snnp","Hagere- Selam ","February",2016,38.51921184,6.513880636,6.19,NA,NA,NA,NA,NA,NA,10.77,6.19
"642","Snnp","Dilla","February",2016,38.30745962,6.410516676,12.16,NA,12.32,8.16,NA,NA,NA,NA,12.16
"643","Snnp","Yirega-¦ Chefie ","February",2016,38.1988827,6.16095383,12,NA,NA,10.66,NA,NA,NA,13.66,12
"644","Snnp","Welikite","January",2016,37.77266735,8.27732366,12.1,NA,12,NA,NA,NA,NA,22.09,12.1
"645","Snnp","Butajira","January",2016,38.42140499,8.173264069,9.53,9.48,9.73,9.38,NA,NA,NA,16.16,9.53
"646","Snnp","Hosahna","January",2016,37.84747123,7.538579317,11,NA,10,NA,NA,NA,NA,13.96,11
"647","Snnp","Shone","January",2016,37.94869425,7.134857075,7.4,6.5,8,NA,NA,NA,NA,NA,7.4
"648","Snnp","Doyugena","January",2016,37.78333,7.33333,8,NA,8,NA,NA,NA,NA,26.92,8
"649","Snnp","Alaba","January",2016,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,18.77,12
"650","Snnp","Awasa","January",2016,38.474819,7.058624,12.32,NA,11.32,12.66,NA,NA,NA,35.05,12.32
"651","Snnp","Hagere- Selam ","January",2016,38.51921184,6.513880636,7.82,NA,NA,NA,NA,NA,NA,10.77,7.82
"652","Snnp","Dilla","January",2016,38.30745962,6.410516676,11.83,NA,12,10.32,NA,NA,NA,NA,11.83
"653","Snnp","Yirega-¦ Chefie ","January",2016,38.1988827,6.16095383,12,10,NA,9,NA,NA,NA,13.66,12
"654","Snnp","Welikite","July",2015,37.77266735,8.27732366,12.6,NA,12,NA,NA,NA,NA,21.79,12.6
"655","Snnp","Butajira","July",2015,38.42140499,8.173264069,10.49,8.87,10.05,12.25,NA,NA,NA,13.65,10.49
"656","Snnp","Hosahna","July",2015,37.84747123,7.538579317,12.92,NA,12,NA,NA,NA,NA,14.64,12.92
"657","Snnp","Shone","July",2015,37.94869425,7.134857075,8,NA,8,NA,NA,NA,NA,NA,8
"658","Snnp","Doyugena","July",2015,37.78333,7.33333,10,NA,10,NA,NA,NA,NA,35.55,10
"659","Snnp","Alaba","July",2015,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,14.31,12
"660","Snnp","Awasa","July",2015,38.474819,7.058624,13,NA,12,13,NA,NA,NA,34.04,13
"661","Snnp","Hagere- Selam ","July",2015,38.51921184,6.513880636,8.78,NA,NA,NA,NA,NA,NA,9.41,8.78
"662","Snnp","Dilla","July",2015,38.30745962,6.410516676,10.66,NA,12,8.65,NA,NA,NA,NA,10.66
"663","Snnp","Yirega-¦ Chefie ","July",2015,38.1988827,6.16095383,12,9.49,14,10.95,NA,NA,NA,14,12
"664","Snnp","Welikite","June",2016,37.77266735,8.27732366,11.5,NA,11.3,NA,NA,NA,NA,21.46,11.5
"665","Snnp","Butajira","June",2016,38.42140499,8.173264069,11.8,10.06,11.48,12,NA,NA,NA,17.22,11.8
"666","Snnp","Hosahna","June",2016,37.84747123,7.538579317,12,NA,12,NA,NA,NA,NA,13.96,12
"667","Snnp","Shone","June",2016,37.94869425,7.134857075,10,8,10,NA,NA,NA,NA,NA,10
"668","Snnp","Doyugena","June",2016,37.78333,7.33333,8,NA,8.5,NA,NA,NA,NA,23.08,8
"669","Snnp","Alaba","June",2016,38.086143,7.311546,NA,NA,NA,NA,NA,NA,NA,18.77,NA
"670","Snnp","Awasa","June",2016,38.474819,7.058624,13,NA,12,13,NA,NA,NA,32.61,13
"671","Snnp","Hagere- Selam ","June",2016,38.51921184,6.513880636,9,NA,NA,NA,NA,NA,NA,9.41,9
"672","Snnp","Dilla","June",2016,38.30745962,6.410516676,13,NA,11.83,10.32,NA,NA,NA,NA,13
"673","Snnp","Yirega-¦ Chefie ","June",2016,38.1988827,6.16095383,12,NA,NA,9.65,NA,NA,NA,14.66,12
"674","Snnp","Welikite","March",2016,37.77266735,8.27732366,12.3,NA,11.8,NA,NA,NA,NA,23.46,12.3
"675","Snnp","Butajira","March",2016,38.42140499,8.173264069,7.35,NA,9.23,8.83,NA,NA,NA,12.01,7.35
"676","Snnp","Hosahna","March",2016,37.84747123,7.538579317,12.33,NA,12,NA,NA,NA,NA,14.64,12.33
"677","Snnp","Shone","March",2016,37.94869425,7.134857075,8,7,9,NA,NA,NA,NA,NA,8
"678","Snnp","Doyugena","March",2016,37.78333,7.33333,8,NA,8,NA,NA,NA,NA,19.75,8
"679","Snnp","Alaba","March",2016,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,15.84,12
"680","Snnp","Awasa","March",2016,38.474819,7.058624,13,NA,11.66,13,NA,NA,NA,33.8,13
"681","Snnp","Hagere- Selam ","March",2016,38.51921184,6.513880636,5.97,NA,NA,NA,NA,NA,NA,10.14,5.97
"682","Snnp","Dilla","March",2016,38.30745962,6.410516676,12,NA,11.83,8.32,NA,NA,NA,NA,12
"683","Snnp","Yirega-¦ Chefie ","March",2016,38.1988827,6.16095383,12,NA,NA,10,NA,NA,NA,13.66,12
"684","Snnp","Welikite","May",2016,37.77266735,8.27732366,12.4,NA,12.2,NA,NA,NA,NA,23.46,12.4
"685","Snnp","Butajira","May",2016,38.42140499,8.173264069,9.42,9.07,9.68,9.18,NA,NA,NA,13.46,9.42
"686","Snnp","Hosahna","May",2016,37.84747123,7.538579317,12,NA,12,NA,NA,NA,NA,14.29,12
"687","Snnp","Shone","May",2016,37.94869425,7.134857075,9,7.85,10,NA,NA,NA,NA,NA,9
"688","Snnp","Doyugena","May",2016,37.78333,7.33333,8,NA,8,NA,NA,NA,NA,24.34,8
"689","Snnp","Alaba","May",2016,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,17.16,12
"690","Snnp","Awasa","May",2016,38.474819,7.058624,13.33,NA,12,13.66,NA,NA,NA,33.32,13.33
"691","Snnp","Hagere- Selam ","May",2016,38.51921184,6.513880636,7.1,NA,NA,NA,NA,NA,NA,10.14,7.1
"692","Snnp","Dilla","May",2016,38.30745962,6.410516676,12,NA,NA,10,NA,NA,NA,13.66,12
