"","Region","Market","Month","Year","Longitude","Latitude","CEREALS UNMILLED_Barley White","CEREALS UNMILLED_Barley Mixed","CEREALS UNMILLED_Barley Black","CEREALS UNMILLED_Barley for Beer","CEREALS UNMILLED_Hulled Barley","CEREALS MILLED_Barley White","CEREALS MILLED_Barley Mixed","P R I C E   I N    B I R R_Malt-Barley"
"225","AMHARa","Mota","SEPTEMBER(1)","2013(1)","37.8807432","11.07475582","-","-","11.25","-","12.63","-","-","-"
"226","AMHARa","Debre- markos ","SEPTEMBER(1)","2013(1)","37.72636868","10.33641293","8.55","-","-","-","-","-","-","-"
"227","AMHARa","Dembecha","SEPTEMBER(1)","2013(1)","37.48251554","10.56669266","-","-","-","-","-","-","-","-"
"228","AMHARa","Bahir- Dar ","SEPTEMBER(1)","2013(1)","37.3815488","11.58416449","10.66","-","9.65","-","17.66","-","-","12.32"
"229","AMHARa","Sekota","SEPTEMBER(1)","2013(1)","39.03355257","12.62479803","10.48","10.16","9.84","-","-","-","-","15.68"
"230","AMHARa","Amde Work ","SEPTEMBER(1)","2013(1)","38.85815043","12.45920199","10.22","-","-","-","-","-","-","-"
"231","AMHARa","Danigla","SEPTEMBER(1)","2013(1)","36.83153176","11.25223153","9.23","-","7.62","-","-","-","-","20.07"
"232","AMHARa","Chagni","SEPTEMBER(1)","2013(1)","36.50793596","10.95196565","8.00","-","7.83","-","-","-","-","10.73"
"233","AMHARa","Kemise","SEPTEMBER(1)","2013(1)","39.85696873","10.71374234","9.35","9.23","8.46","-","-","-","-","20.30"
"234","AMHARa","Bati","SEPTEMBER(1)","2013(1)","40.0181327","11.19153266","9.26","-","-","-","-","-","-","17.48"
"235","GAMBELLA","Gambella","APRIL","2014","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"236","GAMBELLA","Shebo- kire ","APRIL","2014",NA,NA,"13.00","-","14.33","-","-","-","-","-"
"237","GAMBELLA","Meti","APRIL","2014","7.233333333","35.31666667","10.00","8.00","8.00","-","-","-","-","14.89"
"238","DIREDAWA","Dire Dawa ","APRIL","2014","41.8572763","9.593652332","10.32","-","10.16","10.66","-","-","-","17.95"
"239","DIREDAWA","Melka- Jebdu ","APRIL","2014","41.77420401","9.617496554","8.83","-","8.00","9.00","-","-","-","20.00"
"240","GAMBELLA","Gambella","AUGUST","2013","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"241","GAMBELLA","Shebo- kire ","AUGUST","2013",NA,NA,"-","-","13.49","-","-","-","-","-"
"242","GAMBELLA","Meti","AUGUST","2013","7.233333333","35.31666667","9.00","8.65","9.00","-","-","-","-","-"
"243","DIREDAWA","Dire Dawa ","AUGUST","2013","41.8572763","9.593652332","9.58","-","9.09","10.00","-","-","-","16.33"
"244","DIREDAWA","Melka- Jebdu ","AUGUST","2013","41.77420401","9.617496554","8.50","8.00","8.00","8.50","-","-","-","20.00"
"245","GAMBELLA","Gambella","DECEMBER","2013","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"246","GAMBELLA","Shebo- kire ","DECEMBER","2013",NA,NA,"13.33","-","13.00","-","-","-","-","-"
"247","GAMBELLA","Meti","DECEMBER","2013","7.233333333","35.31666667","10.00","9.00","8.00","-","-","-","-","18.56"
"248","DIREDAWA","Dire Dawa ","DECEMBER","2013","41.8572763","9.593652332","10.57","9.33","-","10.66","-","-","-","19.31"
"249","DIREDAWA","Melka- Jebdu ","DECEMBER","2013","41.77420401","9.617496554","9.50","8.50","8.50","9.50","-","-","-","20.00"
"250","GAMBELLA","Gambella","FEBRUARY","2014","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"251","GAMBELLA","Shebo- kire ","FEBRUARY","2014",NA,NA,"-","-","14.00","-","-","-","-","-"
"252","GAMBELLA","Meti","FEBRUARY","2014","7.233333333","35.31666667","8.96","8.00","8.00","-","20.00","-","-","25.36"
"253","DIREDAWA","Dire Dawa ","FEBRUARY","2014","41.8572763","9.593652332","10.07","9.16","9.16","10.66","-","-","-","19.31"
"254","DIREDAWA","Melka- Jebdu ","FEBRUARY","2014","41.77420401","9.617496554","8.50","8.50","8.50","8.50","-","-","-","20.00"
"255","GAMBELLA","Gambella","JANUARY","2014","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"256","GAMBELLA","Shebo- kire ","JANUARY","2014",NA,NA,"14.00","-","14.00","-","-","-","-","-"
"257","GAMBELLA","Meti","JANUARY","2014","7.233333333","35.31666667","10.00","8.00","8.00","-","-","-","-","28.13"
"258","DIREDAWA","Dire Dawa ","JANUARY","2014","41.8572763","9.593652332","10.57","-","10.66","10.66","-","-","-","16.33"
"259","DIREDAWA","Melka- Jebdu ","JANUARY","2014","41.77420401","9.617496554","9.65","8.50","8.83","10.00","-","-","-","20.00"
"260","GAMBELLA","Gambella","JULY","2013","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"261","GAMBELLA","Shebo- kire ","JULY","2013",NA,NA,"-","-","12.97","-","-","-","-","-"
"262","GAMBELLA","Meti","JULY","2013","7.233333333","35.31666667","9.00","8.00","8.00","-","-","-","-","14.71"
"263","DIREDAWA","Dire Dawa ","JULY","2013","41.8572763","9.593652332","9.49","8.50","8.43","10.00","-","-","-","15.33"
"264","DIREDAWA","Melka- Jebdu ","JULY","2013","41.77420401","9.617496554","8.33","7.50","7.83","8.50","-","-","-","20.00"
"265","GAMBELLA","Gambella","JUNE","2014","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"266","GAMBELLA","Shebo- kire ","JUNE","2014",NA,NA,"13.00","-","14.33","-","-","-","-","-"
"267","GAMBELLA","Meti","JUNE","2014","7.233333333","35.31666667","9.32","8.00","8.32","-","-","-","-","18.00"
"268","DIREDAWA","Dire Dawa ","JUNE","2014","41.8572763","9.593652332","11.15","9.83","-","11.32","-","-","-","17.33"
"269","DIREDAWA","Melka- Jebdu ","JUNE","2014","41.77420401","9.617496554","9.65","-","8.50","9.16","-","-","-","20.00"
"270","GAMBELLA","Gambella","MAY","2014","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"271","GAMBELLA","Shebo- kire ","MAY","2014",NA,NA,"13.00","-","14.66","-","-","-","-","-"
"272","GAMBELLA","Meti","MAY","2014","7.233333333","35.31666667","9.00","8.00","8.00","-","-","-","-","20.00"
"273","DIREDAWA","Dire Dawa ","MAY","2014","41.8572763","9.593652332","10.32","-","10.00","11.00","-","-","-","17.33"
"274","DIREDAWA","Melka- Jebdu ","MAY","2014","41.77420401","9.617496554","9.00","-","8.50","9.00","-","-","-","20.00"
"275","GAMBELLA","Gambella","NOVEMBER","2013","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"276","GAMBELLA","Shebo- kire ","NOVEMBER","2013",NA,NA,"13.00","13.00","13.00","-","-","-","-","-"
"277","GAMBELLA","Meti","NOVEMBER","2013","7.233333333","35.31666667","9.32","8.00","8.00","-","-","-","-","17.82"
"278","DIREDAWA","Dire Dawa ","NOVEMBER","2013","41.8572763","9.593652332","10.41","-","9.99","11.16","-","-","-","16.33"
"279","DIREDAWA","Melka- Jebdu ","NOVEMBER","2013","41.77420401","9.617496554","9.50","8.50","8.16","9.50","-","-","-","20.00"
"280","GAMBELLA","Gambella","OCTOBER","2013","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"281","GAMBELLA","Shebo- kire ","OCTOBER","2013",NA,NA,"14.00","-","14.00","-","-","-","-","-"
"282","GAMBELLA","Meti","OCTOBER","2013","7.233333333","35.31666667","9.00","9.00","9.00","-","-","-","-","-"
"283","DIREDAWA","Dire Dawa ","OCTOBER","2013","41.8572763","9.593652332","10.08","-","9.08","10.32","-","-","-","15.98"
"284","DIREDAWA","Melka- Jebdu ","OCTOBER","2013","41.77420401","9.617496554","9.00","8.33","8.16","8.83","-","-","-","20.00"
"285","GAMBELLA","Gambella","SEPTEMBER(1)","2013(1)","34.58547076","8.249396585","12.00","12.00","12.00","-","-","-","-","-"
"286","GAMBELLA","Shebo- kire ","SEPTEMBER(1)","2013(1)",NA,NA,"-","-","13.33","-","-","-","-","-"
"287","GAMBELLA","Meti","SEPTEMBER(1)","2013(1)","7.233333333","35.31666667","9.00","8.65","8.32","-","-","-","-","18.78"
"288","DIREDAWA","Dire Dawa ","SEPTEMBER(1)","2013(1)","41.8572763","9.593652332","9.57","8.66","8.54","9.83","-","-","-","16.33"
"289","DIREDAWA","Melka- Jebdu ","SEPTEMBER(1)","2013(1)","41.77420401","9.617496554","8.50","8.00","8.08","9.00","-","-","-","20.00"
"290","OROMIYA","Ghimbi","APRIL","2014","35.83291974","9.163103789","9.32","9.00","8.00","-","-","-","14.74","-"
"291","OROMIYA","Dembi- dolo ","APRIL","2014","34.79748694","8.530219501","-","9.00","-","-","-","30.00","20.00","-"
"292","OROMIYA","Shambu","APRIL","2014","37.09431432","9.569809208","6.32","5.92","5.78","-","-","-","-","-"
"293","OROMIYA","Nekemte","APRIL","2014","36.54851971","9.09042469","9.00","9.00","9.00","-","-","24.00","21.31","14.38"
"294","OROMIYA","Bedele","APRIL","2014","36.36017384","8.454821965","9.65","8.00","8.00","-","-","-","-","10.23"
"295","OROMIYA","Metu","APRIL","2014","35.58726864","8.300606827","10.00","9.00","9.32","-","-","-","-","-"
"296","OROMIYA","Jimma","APRIL","2014","36.84385226","7.672338798","10.00","-","10.00","-","-","-","-","-"
"297","OROMIYA","Agaro","APRIL","2014","36.58627683","7.848002731","10.00","8.82","8.82","-","-","-","-","13.21"
"298","OROMIYA","Ambo","APRIL","2014","37.8446066","8.976806527","8.22","7.53","7.90","-","10.84","-","-","-"
"299","OROMIYA","Weliso","APRIL","2014","37.97073066","8.534178897","7.90","8.11","8.22","-","11.89","-","-","13.18"
"300","OROMIYA","Ejere","APRIL","2014","39.262249","8.78288","8.69","-","10.33","-","12.18","-","-","19.16"
"301","OROMIYA","Fiche","APRIL","2014","38.73344116","9.791083661","7.94","7.33","7.67","-","11.43","-","-","10.51"
"302","OROMIYA","Ghimbi","AUGUST","2013","35.83291974","9.163103789","8.83","8.00","7.32","-","-","-","17.66","-"
"303","OROMIYA","Dembi- dolo ","AUGUST","2013","34.79748694","8.530219501","-","10.00","-","-","-","35.00","25.00","-"
"304","OROMIYA","Shambu","AUGUST","2013","37.09431432","9.569809208","6.49","6.16","6.29","-","-","-","-","-"
"305","OROMIYA","Nekemte","AUGUST","2013","36.54851971","9.09042469","9.00","7.05","9.00","-","-","24.00","20.00","11.21"
"306","OROMIYA","Bedele","AUGUST","2013","36.36017384","8.454821965","10.00","7.65","7.32","-","-","-","-","10.00"
"307","OROMIYA","Metu","AUGUST","2013","35.58726864","8.300606827","10.00","9.00","10.00","-","-","-","-","-"
"308","OROMIYA","Jimma","AUGUST","2013","36.84385226","7.672338798","10.00","-","8.23","-","-","-","-","-"
"309","OROMIYA","Agaro","AUGUST","2013","36.58627683","7.848002731","8.72","-","8.24","-","-","-","-","13.65"
"310","OROMIYA","Ambo","AUGUST","2013","37.8446066","8.976806527","7.90","6.67","8.11","-","10.84","-","-","-"
"311","OROMIYA","Weliso","AUGUST","2013","37.97073066","8.534178897","8.00","7.38","8.11","-","9.04","-","-","13.17"
"312","OROMIYA","Ejere","AUGUST","2013","39.262249","8.78288","9.65","-","9.09","-","13.05","-","-","-"
"313","OROMIYA","Fiche","AUGUST","2013","38.73344116","9.791083661","8.38","7.45","8.05","-","10.67","-","-","11.46"
"314","OROMIYA","Ghimbi","DECEMBER","2013","35.83291974","9.163103789","9.32","8.00","8.00","-","-","18.00","-","-"
"315","OROMIYA","Dembi- dolo ","DECEMBER","2013","34.79748694","8.530219501","10.00","9.00","-","-","-","-","-","-"
"316","OROMIYA","Shambu","DECEMBER","2013","37.09431432","9.569809208","6.92","6.92","5.83","-","-","-","-","-"
"317","OROMIYA","Nekemte","DECEMBER","2013","36.54851971","9.09042469","10.00","8.86","-","-","-","24.00","22.00","13.12"
"318","OROMIYA","Bedele","DECEMBER","2013","36.36017384","8.454821965","9.91","9.12","8.06","-","-","-","-","9.84"
"319","OROMIYA","Metu","DECEMBER","2013","35.58726864","8.300606827","10.00","9.00","10.00","-","-","-","-","-"
"320","OROMIYA","Jimma","DECEMBER","2013","36.84385226","7.672338798","10.00","-","10.00","-","-","-","-","-"
"321","OROMIYA","Agaro","DECEMBER","2013","36.58627683","7.848002731","10.00","9.41","9.12","-","-","-","-","12.60"
"322","OROMIYA","Ambo","DECEMBER","2013","37.8446066","8.976806527","8.11","7.75","7.79","-","-","-","-","-"
"323","OROMIYA","Weliso","DECEMBER","2013","37.97073066","8.534178897","7.38","8.77","9.00","-","14.46","-","-","15.54"
"324","OROMIYA","Ejere","DECEMBER","2013","39.262249","8.78288","9.08","-","-","-","12.78","-","-","18.78"
"325","OROMIYA","Fiche","DECEMBER","2013","38.73344116","9.791083661","8.89","8.41","8.68","-","12.78","-","-","10.50"
"326","OROMIYA","Ghimbi","FEBRUARY","2014","35.83291974","9.163103789","9.65","8.00","8.00","-","-","-","-","-"
"327","OROMIYA","Dembi- dolo ","FEBRUARY","2014","34.79748694","8.530219501","10.00","8.00","-","-","-","30.00","22.00","-"
"328","OROMIYA","Shambu","FEBRUARY","2014","37.09431432","9.569809208","6.13","6.37","6.53","-","-","-","-","-"
"329","OROMIYA","Nekemte","FEBRUARY","2014","36.54851971","9.09042469","8.00","8.00","7.80","-","-","28.00","23.33","12.95"
"330","OROMIYA","Bedele","FEBRUARY","2014","36.36017384","8.454821965","8.83","7.83","7.83","-","-","-","-","13.19"
"331","OROMIYA","Metu","FEBRUARY","2014","35.58726864","8.300606827","9.65","9.00","9.00","-","-","-","-","-"
"332","OROMIYA","Jimma","FEBRUARY","2014","36.84385226","7.672338798","10.00","-","11.00","-","-","-","-","-"
"333","OROMIYA","Agaro","FEBRUARY","2014","36.58627683","7.848002731","8.82","8.82","8.82","-","-","-","-","12.70"
"334","OROMIYA","Ambo","FEBRUARY","2014","37.8446066","8.976806527","6.40","6.58","7.13","-","10.09","-","-","-"
"335","OROMIYA","Weliso","FEBRUARY","2014","37.97073066","8.534178897","6.87","6.68","6.59","-","12.03","-","-","13.41"
"336","OROMIYA","Ejere","FEBRUARY","2014","39.262249","8.78288","10.50","-","-","-","10.75","-","-","19.57"
"337","OROMIYA","Fiche","FEBRUARY","2014","38.73344116","9.791083661","7.73","6.62","7.81","-","9.79","-","-","12.36"
"338","OROMIYA","Ghimbi","JANUARY","2014","35.83291974","9.163103789","10.00","8.32","8.00","-","-","-","19.31","-"
"339","OROMIYA","Dembi- dolo ","JANUARY","2014","34.79748694","8.530219501","12.00","10.00","-","-","-","35.00","25.00","-"
"340","OROMIYA","Shambu","JANUARY","2014","37.09431432","9.569809208","6.59","6.17","6.03","-","-","-","-","-"
"341","OROMIYA","Nekemte","JANUARY","2014","36.54851971","9.09042469","8.93","9.11","10.00","-","-","39.19","23.33","15.66"
"342","OROMIYA","Bedele","JANUARY","2014","36.36017384","8.454821965","10.26","9.00","9.00","-","-","-","-","10.00"
"343","OROMIYA","Metu","JANUARY","2014","35.58726864","8.300606827","10.00","9.00","9.00","-","-","-","-","-"
"344","OROMIYA","Jimma","JANUARY","2014","36.84385226","7.672338798","10.00","-","10.00","-","-","-","-","-"
"345","OROMIYA","Agaro","JANUARY","2014","36.58627683","7.848002731","8.82","8.82","9.41","-","-","-","-","12.70"
"346","OROMIYA","Ambo","JANUARY","2014","37.8446066","8.976806527","7.42","6.48","7.90","-","7.23","-","-","-"
"347","OROMIYA","Weliso","JANUARY","2014","37.97073066","8.534178897","8.22","9.87","-","-","12.18","-","-","16.09"
"348","OROMIYA","Ejere","JANUARY","2014","39.262249","8.78288","9.58","-","-","-","11.64","-","-","17.67"
"349","OROMIYA","Fiche","JANUARY","2014","38.73344116","9.791083661","7.45","6.82","6.93","-","10.84","-","-","13.22"
"350","OROMIYA","Ghimbi","JULY","2013","35.83291974","9.163103789","8.83","7.00","7.32","-","-","-","18.00","-"
"351","OROMIYA","Dembi- dolo ","JULY","2013","34.79748694","8.530219501","10.00","9.00","-","-","-","-","25.00","-"
"352","OROMIYA","Shambu","JULY","2013","37.09431432","9.569809208","5.22","5.23","5.16","-","-","-","-","-"
"353","OROMIYA","Nekemte","JULY","2013","36.54851971","9.09042469","8.50","6.41","-","-","-","24.00","20.00","9.50"
"354","OROMIYA","Bedele","JULY","2013","36.36017384","8.454821965","8.99","7.97","7.98","-","-","-","-","9.89"
"355","OROMIYA","Metu","JULY","2013","35.58726864","8.300606827","10.00","8.32","9.32","-","-","-","-","-"
"356","OROMIYA","Jimma","JULY","2013","36.84385226","7.672338798","9.41","8.13","8.23","-","-","-","-","-"
"357","OROMIYA","Agaro","JULY","2013","36.58627683","7.848002731","9.02","8.24","8.24","-","-","-","-","10.80"
"358","OROMIYA","Ambo","JULY","2013","37.8446066","8.976806527","8.35","6.67","8.46","-","8.52","-","-","-"
"359","OROMIYA","Weliso","JULY","2013","37.97073066","8.534178897","7.90","6.77","7.19","-","11.62","-","-","12.95"
"360","OROMIYA","Ejere","JULY","2013","39.262249","8.78288","9.35","-","-","-","10.59","-","-","-"
"361","OROMIYA","Fiche","JULY","2013","38.73344116","9.791083661","9.43","8.05","7.98","-","9.72","-","-","12.08"
"362","OROMIYA","Ghimbi","JUNE","2014","35.83291974","9.163103789","10.00","9.00","8.00","-","-","-","20.00","-"
"363","OROMIYA","Dembi- dolo ","JUNE","2014","34.79748694","8.530219501","12.00","10.00","-","-","-","40.00","25.00","-"
"364","OROMIYA","Shambu","JUNE","2014","37.09431432","9.569809208","6.90","5.87","6.81","-","-","-","-","-"
"365","OROMIYA","Nekemte","JUNE","2014","36.54851971","9.09042469","9.33","8.00","8.00","-","-","28.00","23.31","11.28"
"366","OROMIYA","Bedele","JUNE","2014","36.36017384","8.454821965","12.32","10.16","8.50","-","-","-","-","13.19"
"367","OROMIYA","Metu","JUNE","2014","35.58726864","8.300606827","10.00","9.00","9.00","-","-","-","-","-"
"368","OROMIYA","Jimma","JUNE","2014","36.84385226","7.672338798","12.00","-","10.00","-","-","-","-","-"
"369","OROMIYA","Agaro","JUNE","2014","36.58627683","7.848002731","11.76","10.59","8.82","-","-","-","-","12.81"
"370","OROMIYA","Ambo","JUNE","2014","37.8446066","8.976806527","8.57","8.45","8.70","-","6.75","-","-","-"
"371","OROMIYA","Weliso","JUNE","2014","37.97073066","8.534178897","9.01","6.59","9.00","-","12.03","-","-","16.09"
"372","OROMIYA","Ejere","JUNE","2014","39.262249","8.78288","9.42","-","-","-","11.83","-","-","-"
"373","OROMIYA","Fiche","JUNE","2014","38.73344116","9.791083661","8.41","8.17","8.55","-","10.03","-","-","12.67"
"374","OROMIYA","Ghimbi","MAY","2014","35.83291974","9.163103789","9.32","8.32","7.83","-","-","-","20.00","-"
"375","OROMIYA","Dembi- dolo ","MAY","2014","34.79748694","8.530219501","12.00","10.00","-","-","-","40.00","25.00","-"
"376","OROMIYA","Shambu","MAY","2014","37.09431432","9.569809208","6.91","5.77","5.86","-","-","-","-","-"
"377","OROMIYA","Nekemte","MAY","2014","36.54851971","9.09042469","9.00","8.00","8.00","-","-","24.00","20.00","14.42"
"378","OROMIYA","Bedele","MAY","2014","36.36017384","8.454821965","9.65","7.32","7.00","-","-","-","-","12.30"
"379","OROMIYA","Metu","MAY","2014","35.58726864","8.300606827","10.00","9.00","9.00","-","-","-","-","-"
"380","OROMIYA","Jimma","MAY","2014","36.84385226","7.672338798","10.00","-","10.00","-","-","-","-","-"
"381","OROMIYA","Agaro","MAY","2014","36.58627683","7.848002731","9.41","8.82","8.82","-","-","-","-","12.31"
"382","OROMIYA","Ambo","MAY","2014","37.8446066","8.976806527","8.00","7.22","7.90","-","9.15","-","-","-"
"383","OROMIYA","Weliso","MAY","2014","37.97073066","8.534178897","8.11","8.23","8.11","-","11.75","-","-","15.54"
"384","OROMIYA","Ejere","MAY","2014","39.262249","8.78288","10.25","-","-","-","13.04","-","-","-"
"385","OROMIYA","Fiche","MAY","2014","38.73344116","9.791083661","8.37","6.63","7.97","-","11.93","-","-","10.35"
"386","OROMIYA","Ghimbi","NOVEMBER","2013","35.83291974","9.163103789","10.00","8.32","8.32","-","-","-","18.64","-"
"387","OROMIYA","Dembi- dolo ","NOVEMBER","2013","34.79748694","8.530219501","12.00","10.63","-","-","-","40.00","35.00","-"
"388","OROMIYA","Shambu","NOVEMBER","2013","37.09431432","9.569809208","6.92","6.91","5.88","-","-","-","-","-"
"389","OROMIYA","Nekemte","NOVEMBER","2013","36.54851971","9.09042469","10.00","8.95","10.00","-","-","24.00","20.00","12.32"
"390","OROMIYA","Bedele","NOVEMBER","2013","36.36017384","8.454821965","10.33","8.00","8.00","-","-","-","-","17.06"
"391","OROMIYA","Metu","NOVEMBER","2013","35.58726864","8.300606827","10.00","9.00","10.00","-","-","-","-","-"
"392","OROMIYA","Jimma","NOVEMBER","2013","36.84385226","7.672338798","10.00","-","9.00","-","-","-","-","-"
"393","OROMIYA","Agaro","NOVEMBER","2013","36.58627683","7.848002731","9.71","8.82","8.82","-","-","-","-","12.32"
"394","OROMIYA","Ambo","NOVEMBER","2013","37.8446066","8.976806527","8.09","7.42","9.17","-","10.85","-","-","-"
"395","OROMIYA","Weliso","NOVEMBER","2013","37.97073066","8.534178897","8.88","8.00","8.11","-","-","-","-","12.95"
"396","OROMIYA","Ejere","NOVEMBER","2013","39.262249","8.78288","11.50","-","-","-","-","-","-","21.47"
"397","OROMIYA","Fiche","NOVEMBER","2013","38.73344116","9.791083661","10.76","9.15","9.34","-","11.74","-","-","13.73"
"398","OROMIYA","Ghimbi","OCTOBER","2013","35.83291974","9.163103789","9.00","7.65","7.65","-","-","-","18.33","-"
"399","OROMIYA","Dembi- dolo ","OCTOBER","2013","34.79748694","8.530219501","12.00","10.00","-","-","-","-","-","-"
"400","OROMIYA","Shambu","OCTOBER","2013","37.09431432","9.569809208","6.96","6.79","5.88","-","-","-","-","-"
"401","OROMIYA","Nekemte","OCTOBER","2013","36.54851971","9.09042469","9.00","9.77","9.00","-","-","24.00","20.00","-"
"402","OROMIYA","Bedele","OCTOBER","2013","36.36017384","8.454821965","12.63","10.63","10.00","-","-","-","-","15.79"
"403","OROMIYA","Metu","OCTOBER","2013","35.58726864","8.300606827","10.00","9.32","10.00","-","-","-","-","-"
"404","OROMIYA","Jimma","OCTOBER","2013","36.84385226","7.672338798","10.00","-","10.00","-","-","-","-","-"
"405","OROMIYA","Agaro","OCTOBER","2013","36.58627683","7.848002731","9.41","9.41","9.41","-","-","-","-","13.46"
"406","OROMIYA","Ambo","OCTOBER","2013","37.8446066","8.976806527","7.90","7.42","9.05","-","10.46","-","-","-"
"407","OROMIYA","Weliso","OCTOBER","2013","37.97073066","8.534178897","7.48","7.90","8.00","-","11.49","-","-","13.41"
"408","OROMIYA","Ejere","OCTOBER","2013","39.262249","8.78288","12.30","-","-","-","13.05","-","-","-"
"409","OROMIYA","Fiche","OCTOBER","2013","38.73344116","9.791083661","10.78","9.56","10.05","-","11.79","-","-","12.18"
"410","OROMIYA","Ghimbi","SEPTEMBER(1)","2013(1)","35.83291974","9.163103789","9.00","8.00","7.83","-","-","-","18.00","-"
"411","OROMIYA","Dembi- dolo ","SEPTEMBER(1)","2013(1)","34.79748694","8.530219501","12.00","9.65","-","-","-","-","25.00","-"
"412","OROMIYA","Shambu","SEPTEMBER(1)","2013(1)","37.09431432","9.569809208","7.60","7.56","6.63","-","-","-","-","-"
"413","OROMIYA","Nekemte","SEPTEMBER(1)","2013(1)","36.54851971","9.09042469","9.32","9.20","-","-","-","24.00","20.00","11.14"
"414","OROMIYA","Bedele","SEPTEMBER(1)","2013(1)","36.36017384","8.454821965","10.66","8.00","8.41","-","-","-","-","16.68"
"415","OROMIYA","Metu","SEPTEMBER(1)","2013(1)","35.58726864","8.300606827","10.00","9.32","9.32","-","-","-","-","-"
"416","OROMIYA","Jimma","SEPTEMBER(1)","2013(1)","36.84385226","7.672338798","9.50","-","8.23","-","-","-","-","-"
"417","OROMIYA","Agaro","SEPTEMBER(1)","2013(1)","36.58627683","7.848002731","9.02","8.43","8.43","-","-","-","-","14.52"
"418","OROMIYA","Ambo","SEPTEMBER(1)","2013(1)","37.8446066","8.976806527","8.11","-","7.03","-","-","-","-","-"
"419","OROMIYA","Weliso","SEPTEMBER(1)","2013(1)","37.97073066","8.534178897","8.11","7.28","8.11","-","11.76","-","-","13.41"
"420","OROMIYA","Ejere","SEPTEMBER(1)","2013(1)","39.262249","8.78288","9.75","-","-","-","12.86","-","-","-"
"421","OROMIYA","Fiche","SEPTEMBER(1)","2013(1)","38.73344116","9.791083661","9.35","8.08","8.46","-","10.64","-","-","17.36"
"422","OROMIYA","Nazareth","APRIL","2014","39.26941988","8.535362997","10.00","9.00","9.00","10.00","12.32","19.33","-","13.04"
"423","OROMIYA","Shashe-","APRIL","2014","38.608142","7.205388","7.00","8.00","8.00","9.00","-","-","-","17.33"
"424","OROMIYA","Diksise","APRIL","2014","39.55824","8.059179","7.72","5.12","5.07","7.93","-","-","-","-"
"425","OROMIYA","Asella","APRIL","2014","39.12972322","7.949589951","9.33","7.00","7.00","9.60","-","-","-","16.56"
"426","OROMIYA","Asebe- Teferi ","APRIL","2014","40.86319806","9.072493603","10.00","-","8.00","10.00","-","-","-","32.45"
"427","OROMIYA","Bedessa","APRIL","2014","40.77378712","8.902011546","9.39","-","-","-","-","-","-","-"
"428","OROMIYA","Alemaya","APRIL","2014","42.01641123","9.379383214","11.00","-","-","-","-","-","-","-"
"429","OROMIYA","Boreda","APRIL","2014","41.278686","9.331067","10.00","-","-","-","-","-","-","-"
"430","OROMIYA","Adaba","APRIL","2014","39.3890878","7.004454253","6.37","5.25","5.23","6.81","-","-","-","-"
"431","OROMIYA","Robe","APRIL","2014","39.631104","7.860619","7.09","6.22","-","-","-","-","-","-"
"432","OROMIYA","Hagere- Mariam ","APRIL","2014","38.23373735","5.63380625","10.00","7.41","-","15.00","-","-","-","10.72"
"433","OROMIYA","Negele- Borena ","APRIL","2014","39.577385","5.33699","7.27","7.27","7.23","-","-","24.66","19.31","-"
"434","OROMIYA","Nazareth","AUGUST","2013","39.26941988","8.535362997","7.65","7.16","7.16","7.50","11.66","20.00","-","22.79"
"435","OROMIYA","Shashe-","AUGUST","2013","38.608142","7.205388","7.00","6.83","7.50","8.00","-","-","-","17.31"
"436","OROMIYA","Diksise","AUGUST","2013","39.55824","8.059179","6.94","4.37","4.49","6.44","-","-","-","-"
"437","OROMIYA","Asella","AUGUST","2013","39.12972322","7.949589951","7.50","6.00","6.00","7.33","-","-","-","12.50"
"438","OROMIYA","Asebe- Teferi ","AUGUST","2013","40.86319806","9.072493603","9.00","8.00","8.00","9.00","-","-","-","27.00"
"439","OROMIYA","Bedessa","AUGUST","2013","40.77378712","8.902011546","10.00","-","-","-","-","-","-","-"
"440","OROMIYA","Alemaya","AUGUST","2013","42.01641123","9.379383214","9.65","-","-","-","-","-","-","-"
"441","OROMIYA","Boreda","AUGUST","2013","41.278686","9.331067","9.32","-","-","-","-","-","-","-"
"442","OROMIYA","Adaba","AUGUST","2013","39.3890878","7.004454253","6.97","5.09","-","-","-","-","-","-"
"443","OROMIYA","Robe","AUGUST","2013","39.631104","7.860619","5.80","4.83","4.81","5.66","-","-","-","-"
"444","OROMIYA","Hagere- Mariam ","AUGUST","2013","38.23373735","5.63380625","10.00","-","8.54","-","-","-","-","11.11"
"445","OROMIYA","Negele- Borena ","AUGUST","2013","39.577385","5.33699","5.36","7.23","-","-","-","19.00","-","-"
"446","OROMIYA","Nazareth","DECEMBER","2013","39.26941988","8.535362997","9.66","8.00","8.00","9.00","13.33","20.00","-","10.95"
