"","Region","Market","Month","Year","Longitude","Latitude","pkg.wht.white","pkg.wht.mixed","pkg.wht.blred","pkg.wht.millw","pkg.wht.millm","pkg.wht.bread","pkg.wht.maltw","pkg.wht.allwh"
"481","Oromiya","Robe","August",2015,39.631104,7.860619,10.14,9.36,NA,NA,NA,6.63,NA,10.14
"482","Oromiya","Hagere- Mariam ","August",2015,38.23373735,5.63380625,12.32,NA,NA,12,NA,5.53,12.5,12.32
"483","Oromiya","Negele- Borena ","August",2015,39.577385,5.33699,9.46,10.07,NA,NA,NA,4.38,NA,9.46
"484","Oromiya","Nazareth","December",2015,39.26941988,8.535362997,11.97,10.97,NA,13.66,NA,4.55,13.83,11.97
"485","Oromiya","Shashe-","December",2015,38.608142,7.205388,11,10,10.33,15,NA,4.38,16.6,11
"486","Oromiya","Diksise","December",2015,39.55824,8.059179,11.45,8.48,8.51,NA,NA,4.55,NA,11.45
"487","Oromiya","Asella","December",2015,39.12972322,7.949589951,9.75,NA,NA,12,NA,5.25,14.88,9.75
"488","Oromiya","Asebe- Teferi ","December",2015,40.86319806,9.072493603,14.61,NA,11,NA,NA,4.4,NA,14.61
"489","Oromiya","Bedessa","December",2015,40.77378712,8.902011546,13.66,NA,9.37,NA,NA,5.54,NA,13.66
"490","Oromiya","Alemaya","December",2015,42.01641123,9.379383214,14,NA,11,NA,NA,6.91,NA,14
"491","Oromiya","Boreda","December",2015,41.278686,9.331067,NA,NA,12.32,NA,NA,4.63,NA,12.32
"492","Oromiya","Adaba","December",2015,39.3890878,7.004454253,8.24,7.15,NA,NA,10,5.74,NA,8.24
"493","Oromiya","Robe","December",2015,39.631104,7.860619,9.29,8.2,NA,NA,NA,6.29,NA,9.29
"494","Oromiya","Hagere- Mariam ","December",2015,38.23373735,5.63380625,10,NA,NA,11,NA,5.12,9.24,10
"495","Oromiya","Negele- Borena ","December",2015,39.577385,5.33699,10.44,10.81,NA,NA,NA,4.38,NA,10.44
"496","Oromiya","Nazareth","February",2016,39.26941988,8.535362997,10.32,10,NA,13.66,NA,4.55,13.89,10.32
"497","Oromiya","Shashe-","February",2016,38.608142,7.205388,11,10.16,10,15,NA,4.69,21.15,11
"498","Oromiya","Diksise","February",2016,39.55824,8.059179,NA,6.82,6.82,NA,NA,4.77,NA,6.82
"499","Oromiya","Asella","February",2016,39.12972322,7.949589951,9,NA,NA,10,NA,4.55,14,9
"500","Oromiya","Asebe- Teferi ","February",2016,40.86319806,9.072493603,13.3,NA,10,NA,NA,8.41,NA,13.3
"501","Oromiya","Bedessa","February",2016,40.77378712,8.902011546,13,NA,7.02,NA,NA,8.12,NA,13
"502","Oromiya","Alemaya","February",2016,42.01641123,9.379383214,14,NA,11,NA,NA,5.52,NA,14
"503","Oromiya","Boreda","February",2016,41.278686,9.331067,NA,NA,12.32,NA,NA,4.7,NA,12.32
"504","Oromiya","Adaba","February",2016,39.3890878,7.004454253,8.14,7.09,NA,NA,11,5.53,NA,8.14
"505","Oromiya","Robe","February",2016,39.631104,7.860619,8.05,6.88,NA,NA,NA,6.18,NA,8.05
"506","Oromiya","Hagere- Mariam ","February",2016,38.23373735,5.63380625,11.66,NA,NA,12.5,NA,5.39,8.33,11.66
"507","Oromiya","Negele- Borena ","February",2016,39.577385,5.33699,9.21,8.94,7.14,NA,NA,5,NA,9.21
"508","Oromiya","Nazareth","January",2016,39.26941988,8.535362997,11.97,10.97,20.98,13.66,NA,4.55,13.83,11.97
"509","Oromiya","Shashe-","January",2016,38.608142,7.205388,11,10.16,10,15,NA,4.69,21.62,11
"510","Oromiya","Diksise","January",2016,39.55824,8.059179,9.79,9.16,9.13,NA,NA,5.69,NA,9.79
"511","Oromiya","Asella","January",2016,39.12972322,7.949589951,9.16,NA,NA,10,NA,4.55,15.26,9.16
"512","Oromiya","Asebe- Teferi ","January",2016,40.86319806,9.072493603,13.66,NA,10,NA,NA,7.64,NA,13.66
"513","Oromiya","Bedessa","January",2016,40.77378712,8.902011546,13.66,NA,9.53,NA,NA,8.12,NA,13.66
"514","Oromiya","Alemaya","January",2016,42.01641123,9.379383214,14,NA,11,NA,NA,5.78,NA,14
"515","Oromiya","Boreda","January",2016,41.278686,9.331067,NA,NA,11.66,NA,NA,4.74,NA,11.66
"516","Oromiya","Adaba","January",2016,39.3890878,7.004454253,8.14,7.18,NA,NA,11,5.69,NA,8.14
"517","Oromiya","Robe","January",2016,39.631104,7.860619,8.63,7.6,NA,NA,NA,5.76,NA,8.63
"518","Oromiya","Hagere- Mariam ","January",2016,38.23373735,5.63380625,10,NA,NA,10.83,NA,5.25,9.69,10
"519","Oromiya","Negele- Borena ","January",2016,39.577385,5.33699,8.86,8.78,8.74,NA,NA,4.38,NA,8.86
"520","Oromiya","Nazareth","July",2015,39.26941988,8.535362997,10.32,9.16,18.49,13.66,NA,4.2,12.24,10.32
"521","Oromiya","Shashe-","July",2015,38.608142,7.205388,12.5,11.66,11.33,16,NA,4.51,21.62,12.5
"522","Oromiya","Diksise","July",2015,39.55824,8.059179,11.49,11.17,11.45,NA,NA,5.25,NA,11.49
"523","Oromiya","Asella","July",2015,39.12972322,7.949589951,10.66,NA,NA,12,NA,4.2,17.8,10.66
"524","Oromiya","Asebe- Teferi ","July",2015,40.86319806,9.072493603,13.33,NA,8,NA,NA,4.58,NA,13.33
"525","Oromiya","Bedessa","July",2015,40.77378712,8.902011546,13,NA,9.37,NA,NA,6.59,NA,13
"526","Oromiya","Alemaya","July",2015,42.01641123,9.379383214,13.98,NA,10,NA,NA,4.63,NA,13.98
"527","Oromiya","Boreda","July",2015,41.278686,9.331067,NA,NA,11.32,NA,NA,4.57,NA,11.32
"528","Oromiya","Adaba","July",2015,39.3890878,7.004454253,10.63,8.29,NA,NA,11,5.53,NA,10.63
"529","Oromiya","Robe","July",2015,39.631104,7.860619,10.98,9.36,NA,NA,NA,6.4,NA,10.98
"530","Oromiya","Hagere- Mariam ","July",2015,38.23373735,5.63380625,12,NA,NA,12.5,NA,5.39,12.95,12
"531","Oromiya","Negele- Borena ","July",2015,39.577385,5.33699,11.49,10.96,9.86,NA,NA,4.38,NA,11.49
"532","Oromiya","Nazareth","June",2016,39.26941988,8.535362997,12.32,11,20,15,NA,4.55,12.61,12.32
"533","Oromiya","Shashe-","June",2016,38.608142,7.205388,11,10.16,9.33,15,NA,4.69,19,11
"534","Oromiya","Diksise","June",2016,39.55824,8.059179,7.33,6.64,6.67,NA,NA,6.26,NA,7.33
"535","Oromiya","Asella","June",2016,39.12972322,7.949589951,8.16,NA,NA,12,NA,4.55,15.26,8.16
"536","Oromiya","Asebe- Teferi ","June",2016,40.86319806,9.072493603,13.33,NA,11,NA,NA,6.59,NA,13.33
"537","Oromiya","Bedessa","June",2016,40.77378712,8.902011546,13.66,NA,6.49,NA,NA,6.59,NA,13.66
"538","Oromiya","Alemaya","June",2016,42.01641123,9.379383214,14,NA,10,NA,NA,6.54,NA,14
"539","Oromiya","Boreda","June",2016,41.278686,9.331067,NA,NA,12.66,NA,NA,5.05,NA,12.66
"540","Oromiya","Adaba","June",2016,39.3890878,7.004454253,9.25,7.54,NA,NA,11,5.4,NA,9.25
"541","Oromiya","Robe","June",2016,39.631104,7.860619,9.42,8.29,NA,NA,NA,5.84,NA,9.42
"542","Oromiya","Hagere- Mariam ","June",2016,38.23373735,5.63380625,11.74,NA,NA,12.7,NA,5.68,12.45,11.74
"543","Oromiya","Negele- Borena ","June",2016,39.577385,5.33699,11.24,7.8,6.97,NA,NA,5,NA,11.24
"544","Oromiya","Nazareth","March",2016,39.26941988,8.535362997,11,10.32,NA,14.33,NA,4.55,13.22,11
"545","Oromiya","Shashe-","March",2016,38.608142,7.205388,10.83,10,9.13,15,NA,4.69,21.32,10.83
"546","Oromiya","Diksise","March",2016,39.55824,8.059179,8.13,7.59,7.36,NA,NA,6.26,NA,8.13
"547","Oromiya","Asella","March",2016,39.12972322,7.949589951,8.83,NA,NA,9.5,NA,4.55,15.26,8.83
"548","Oromiya","Asebe- Teferi ","March",2016,40.86319806,9.072493603,13.66,NA,11,NA,NA,7.54,NA,13.66
"549","Oromiya","Bedessa","March",2016,40.77378712,8.902011546,13.33,NA,7.5,NA,NA,8.12,NA,13.33
"550","Oromiya","Alemaya","March",2016,42.01641123,9.379383214,14,NA,11,NA,NA,6.66,NA,14
"551","Oromiya","Boreda","March",2016,41.278686,9.331067,NA,NA,12.32,NA,NA,4.74,NA,12.32
"552","Oromiya","Adaba","March",2016,39.3890878,7.004454253,7.52,6.14,NA,NA,10.5,5.56,NA,7.52
"553","Oromiya","Robe","March",2016,39.631104,7.860619,8.29,7.22,NA,NA,NA,6.18,NA,8.29
"554","Oromiya","Hagere- Mariam ","March",2016,38.23373735,5.63380625,9.65,NA,NA,10.66,NA,5.12,11.11,9.65
"555","Oromiya","Negele- Borena ","March",2016,39.577385,5.33699,10.39,9.19,8.22,NA,NA,5,NA,10.39
"556","Oromiya","Nazareth","May",2016,39.26941988,8.535362997,12.32,11.49,NA,15,NA,4.55,12.88,12.32
"557","Oromiya","Shashe-","May",2016,38.608142,7.205388,10.66,10,9.32,15,NA,4.86,18.41,10.66
"558","Oromiya","Diksise","May",2016,39.55824,8.059179,7.33,6.62,6.64,NA,NA,6.01,NA,7.33
"559","Oromiya","Asella","May",2016,39.12972322,7.949589951,9,NA,NA,12,NA,4.55,15.26,9
"560","Oromiya","Asebe- Teferi ","May",2016,40.86319806,9.072493603,13.66,NA,11,NA,NA,7.51,NA,13.66
"561","Oromiya","Bedessa","May",2016,40.77378712,8.902011546,13.66,NA,9.84,NA,NA,7.09,NA,13.66
"562","Oromiya","Alemaya","May",2016,42.01641123,9.379383214,14,NA,9,NA,NA,6.54,NA,14
"563","Oromiya","Boreda","May",2016,41.278686,9.331067,NA,NA,12,NA,NA,4.53,NA,12
"564","Oromiya","Adaba","May",2016,39.3890878,7.004454253,9.16,7.54,NA,NA,11,5.64,NA,9.16
"565","Oromiya","Robe","May",2016,39.631104,7.860619,8.94,8.18,NA,NA,NA,6.18,NA,8.94
"566","Oromiya","Hagere- Mariam ","May",2016,38.23373735,5.63380625,12,NA,NA,12.5,NA,5,10.03,12
"567","Oromiya","Negele- Borena ","May",2016,39.577385,5.33699,9.22,9.15,7.8,NA,NA,5,NA,9.22
"568","Oromiya","Nazareth","November",2015,39.26941988,8.535362997,11.66,9.65,NA,14.66,NA,4.2,17.05,11.66
"569","Oromiya","Shashe-","November",2015,38.608142,7.205388,12.16,10.66,10.16,15,NA,4.38,19.64,12.16
"570","Oromiya","Diksise","November",2015,39.55824,8.059179,9.16,8.52,8.55,NA,NA,4.38,NA,9.16
"571","Oromiya","Asella","November",2015,39.12972322,7.949589951,10,NA,NA,12,NA,5.25,15.52,10
"572","Oromiya","Asebe- Teferi ","November",2015,40.86319806,9.072493603,13.98,NA,10,NA,NA,4.58,NA,13.98
"573","Oromiya","Bedessa","November",2015,40.77378712,8.902011546,12.66,NA,9.53,NA,NA,5.4,NA,12.66
"574","Oromiya","Alemaya","November",2015,42.01641123,9.379383214,13.66,NA,10,NA,NA,6.57,NA,13.66
"575","Oromiya","Boreda","November",2015,41.278686,9.331067,NA,NA,12,NA,NA,4.8,NA,12
"576","Oromiya","Adaba","November",2015,39.3890878,7.004454253,8.63,7.42,NA,NA,12,5.6,NA,8.63
"577","Oromiya","Robe","November",2015,39.631104,7.860619,10.28,9.43,NA,NA,NA,5.28,NA,10.28
"578","Oromiya","Hagere- Mariam ","November",2015,38.23373735,5.63380625,10,NA,NA,11,NA,5.12,8.83,10
"579","Oromiya","Negele- Borena ","November",2015,39.577385,5.33699,9.99,9.63,NA,NA,NA,5,NA,9.99
"580","Oromiya","Nazareth","October",2015,39.26941988,8.535362997,12.49,10.32,21.33,14.83,NA,4.2,17.05,12.49
"581","Oromiya","Shashe-","October",2015,38.608142,7.205388,12.5,12,11.5,15,NA,4.53,23.47,12.5
"582","Oromiya","Diksise","October",2015,39.55824,8.059179,11.45,11.12,10.27,NA,NA,4.55,NA,11.45
"583","Oromiya","Asella","October",2015,39.12972322,7.949589951,10,NA,NA,12,NA,4.2,18.11,10
"584","Oromiya","Asebe- Teferi ","October",2015,40.86319806,9.072493603,14.3,NA,10,NA,NA,4.4,NA,14.3
"585","Oromiya","Bedessa","October",2015,40.77378712,8.902011546,13,NA,9.69,NA,NA,6.2,NA,13
"586","Oromiya","Alemaya","October",2015,42.01641123,9.379383214,13.66,NA,11,NA,NA,6.14,NA,13.66
"587","Oromiya","Boreda","October",2015,41.278686,9.331067,NA,NA,12,NA,NA,4.72,NA,12
"588","Oromiya","Adaba","October",2015,39.3890878,7.004454253,9.77,8.5,NA,NA,13,5.73,NA,9.77
"589","Oromiya","Robe","October",2015,39.631104,7.860619,10.24,9.48,NA,NA,NA,5.97,NA,10.24
"590","Oromiya","Hagere- Mariam ","October",2015,38.23373735,5.63380625,10,NA,NA,11.66,NA,5.53,9.79,10
"591","Oromiya","Negele- Borena ","October",2015,39.577385,5.33699,10.25,9.68,NA,NA,NA,5,NA,10.25
"592","Oromiya","Nazareth","September",2015,39.26941988,8.535362997,12,10,NA,13.66,NA,4.2,12,12
"593","Oromiya","Shashe-","September",2015,38.608142,7.205388,12.66,11.66,11.16,15,NA,4.51,21.15,12.66
"594","Oromiya","Diksise","September",2015,39.55824,8.059179,11.49,11.28,11.49,NA,NA,5.01,NA,11.49
"595","Oromiya","Asella","September",2015,39.12972322,7.949589951,10,NA,NA,12,NA,4.2,17.8,10
"596","Oromiya","Asebe- Teferi ","September",2015,40.86319806,9.072493603,13.66,NA,9,NA,NA,4.4,NA,13.66
"597","Oromiya","Bedessa","September",2015,40.77378712,8.902011546,13,NA,11.37,NA,NA,6.2,NA,13
"598","Oromiya","Alemaya","September",2015,42.01641123,9.379383214,14,NA,11,NA,NA,5.11,NA,14
"599","Oromiya","Boreda","September",2015,41.278686,9.331067,NA,NA,12,NA,NA,5.36,NA,12
"600","Oromiya","Adaba","September",2015,39.3890878,7.004454253,9.93,8.43,NA,NA,12,5.47,NA,9.93
"601","Oromiya","Robe","September",2015,39.631104,7.860619,10.24,9.38,NA,NA,NA,6.46,NA,10.24
"602","Oromiya","Hagere- Mariam ","September",2015,38.23373735,5.63380625,12,NA,NA,12.5,NA,5.25,8.11,12
"603","Oromiya","Negele- Borena ","September",2015,39.577385,5.33699,9.38,8.82,NA,NA,NA,4.38,NA,9.38
"604","Snnp","Welikite","April",2016,37.77266735,8.27732366,11.4,NA,NA,NA,NA,4.05,15.32,11.4
"605","Snnp","Butajira","April",2016,38.42140499,8.173264069,10.53,NA,15.07,NA,NA,5,13.81,10.53
"606","Snnp","Hosahna","April",2016,37.84747123,7.538579317,12,NA,NA,NA,NA,5.25,13.64,12
"607","Snnp","Shone","April",2016,37.94869425,7.134857075,10.33,NA,NA,NA,NA,3.8,13.44,10.33
"608","Snnp","Doyugena","April",2016,37.78333,7.33333,8,NA,NA,NA,NA,5.68,27.65,8
"609","Snnp","Alaba","April",2016,38.086143,7.311546,10,NA,NA,NA,NA,5.25,15.01,10
"610","Snnp","Awasa","April",2016,38.474819,7.058624,12.32,NA,NA,NA,NA,5.25,27.8,12.32
"611","Snnp","Hagere- Selam ","April",2016,38.51921184,6.513880636,9.32,NA,NA,NA,NA,4.78,13.76,9.32
"612","Snnp","Dilla","April",2016,38.30745962,6.410516676,12,NA,12,NA,NA,4.38,NA,12
"613","Snnp","Yirega-¦ Chefie ","April",2016,38.1988827,6.16095383,12,NA,NA,NA,NA,3.91,12.32,12
"614","Snnp","Welikite","August",2015,37.77266735,8.27732366,12.2,NA,NA,NA,NA,3.89,14.16,12.2
"615","Snnp","Butajira","August",2015,38.42140499,8.173264069,12.82,NA,17.11,NA,NA,5,16.44,12.82
"616","Snnp","Hosahna","August",2015,37.84747123,7.538579317,12,NA,NA,NA,NA,5.25,13.05,12
"617","Snnp","Shone","August",2015,37.94869425,7.134857075,10,NA,NA,NA,NA,6.59,12.17,10
"618","Snnp","Doyugena","August",2015,37.78333,7.33333,9.8,NA,NA,NA,NA,5.25,31.6,9.8
"619","Snnp","Alaba","August",2015,38.086143,7.311546,10,NA,NA,NA,NA,5.12,5,10
"620","Snnp","Awasa","August",2015,38.474819,7.058624,14,NA,14,NA,NA,5.25,27.47,14
"621","Snnp","Hagere- Selam ","August",2015,38.51921184,6.513880636,9.82,NA,NA,NA,NA,4.78,13.76,9.82
"622","Snnp","Dilla","August",2015,38.30745962,6.410516676,12.66,NA,NA,NA,NA,4.38,NA,12.66
"623","Snnp","Yirega-¦ Chefie ","August",2015,38.1988827,6.16095383,13,NA,NA,NA,NA,3.91,12.32,13
"624","Snnp","Welikite","December",2015,37.77266735,8.27732366,11.6,NA,NA,NA,NA,3.76,15.49,11.6
"625","Snnp","Butajira","December",2015,38.42140499,8.173264069,9.7,NA,13.1,NA,NA,5,12.91,9.7
"626","Snnp","Hosahna","December",2015,37.84747123,7.538579317,8.92,NA,NA,NA,NA,5.25,13.64,8.92
"627","Snnp","Shone","December",2015,37.94869425,7.134857075,8,NA,NA,NA,NA,7,11.03,8
"628","Snnp","Doyugena","December",2015,37.78333,7.33333,8.2,NA,NA,NA,NA,5.38,31.6,8.2
"629","Snnp","Alaba","December",2015,38.086143,7.311546,10,NA,NA,NA,NA,6,19.37,10
"630","Snnp","Awasa","December",2015,38.474819,7.058624,16.33,16,NA,NA,NA,5.25,NA,16.33
"631","Snnp","Hagere- Selam ","December",2015,38.51921184,6.513880636,9.9,NA,NA,NA,NA,4.29,13.76,9.9
"632","Snnp","Dilla","December",2015,38.30745962,6.410516676,12.16,NA,12,NA,NA,4.38,NA,12.16
"633","Snnp","Yirega-¦ Chefie ","December",2015,38.1988827,6.16095383,NA,NA,12,NA,NA,3.91,12.66,12
"634","Snnp","Welikite","February",2016,37.77266735,8.27732366,11.4,NA,NA,NA,NA,3.76,14.57,11.4
"635","Snnp","Butajira","February",2016,38.42140499,8.173264069,10.26,NA,15.72,NA,NA,5,15.79,10.26
"636","Snnp","Hosahna","February",2016,37.84747123,7.538579317,11.66,NA,NA,NA,NA,5.25,13.33,11.66
"637","Snnp","Shone","February",2016,37.94869425,7.134857075,8,NA,NA,NA,NA,6.57,11.55,8
"638","Snnp","Doyugena","February",2016,37.78333,7.33333,8,NA,NA,NA,NA,5.68,13.04,8
"639","Snnp","Alaba","February",2016,38.086143,7.311546,10,NA,NA,12,NA,5.12,14.64,10
"640","Snnp","Awasa","February",2016,38.474819,7.058624,12,NA,13.16,13.16,NA,5.95,30.97,12
"641","Snnp","Hagere- Selam ","February",2016,38.51921184,6.513880636,8.18,NA,NA,NA,NA,4.38,16.67,8.18
"642","Snnp","Dilla","February",2016,38.30745962,6.410516676,12.16,NA,12,NA,NA,4.38,NA,12.16
"643","Snnp","Yirega-¦ Chefie ","February",2016,38.1988827,6.16095383,12,NA,12,NA,NA,3.91,12.32,12
"644","Snnp","Welikite","January",2016,37.77266735,8.27732366,11.4,NA,NA,NA,NA,4.2,14.03,11.4
"645","Snnp","Butajira","January",2016,38.42140499,8.173264069,9.66,NA,15.79,NA,NA,5,17.65,9.66
"646","Snnp","Hosahna","January",2016,37.84747123,7.538579317,10,NA,NA,NA,NA,5.25,12.77,10
"647","Snnp","Shone","January",2016,37.94869425,7.134857075,7.76,NA,NA,NA,NA,8.75,8.96,7.76
"648","Snnp","Doyugena","January",2016,37.78333,7.33333,8.2,NA,NA,NA,NA,5.68,25,8.2
"649","Snnp","Alaba","January",2016,38.086143,7.311546,9,NA,NA,13,NA,6,16.67,9
"650","Snnp","Awasa","January",2016,38.474819,7.058624,13.33,NA,16,NA,NA,5.71,30.6,13.33
"651","Snnp","Hagere- Selam ","January",2016,38.51921184,6.513880636,NA,NA,NA,NA,NA,4.57,12.5,NA
"652","Snnp","Dilla","January",2016,38.30745962,6.410516676,12.16,NA,12,NA,NA,4.24,NA,12.16
"653","Snnp","Yirega-¦ Chefie ","January",2016,38.1988827,6.16095383,12,NA,NA,NA,NA,3.91,12.32,12
"654","Snnp","Welikite","July",2015,37.77266735,8.27732366,11.4,NA,NA,NA,NA,3.76,16.34,11.4
"655","Snnp","Butajira","July",2015,38.42140499,8.173264069,11.39,NA,17.34,NA,NA,5,12.97,11.39
"656","Snnp","Hosahna","July",2015,37.84747123,7.538579317,12.83,NA,NA,NA,NA,5.47,13.33,12.83
"657","Snnp","Shone","July",2015,37.94869425,7.134857075,10,NA,NA,NA,NA,7,11.86,10
"658","Snnp","Doyugena","July",2015,37.78333,7.33333,11,NA,NA,NA,NA,5.25,40.57,11
"659","Snnp","Alaba","July",2015,38.086143,7.311546,10,NA,NA,12,NA,4.38,11.78,10
"660","Snnp","Awasa","July",2015,38.474819,7.058624,14,NA,NA,NA,NA,5.25,27.96,14
"661","Snnp","Hagere- Selam ","July",2015,38.51921184,6.513880636,9.79,NA,NA,NA,NA,4.58,15.14,9.79
"662","Snnp","Dilla","July",2015,38.30745962,6.410516676,10.66,NA,12,NA,NA,4.38,NA,10.66
"663","Snnp","Yirega-¦ Chefie ","July",2015,38.1988827,6.16095383,12.32,NA,NA,NA,NA,3.91,12.32,12.32
"664","Snnp","Welikite","June",2016,37.77266735,8.27732366,10.6,NA,NA,NA,NA,3.5,15.17,10.6
"665","Snnp","Butajira","June",2016,38.42140499,8.173264069,10.3,NA,14.48,NA,NA,4.2,18.19,10.3
"666","Snnp","Hosahna","June",2016,37.84747123,7.538579317,12,NA,NA,NA,NA,NA,13.33,12
"667","Snnp","Shone","June",2016,37.94869425,7.134857075,8,NA,NA,NA,NA,3.94,10.28,8
"668","Snnp","Doyugena","June",2016,37.78333,7.33333,8,NA,NA,NA,NA,5.68,25.62,8
"669","Snnp","Alaba","June",2016,38.086143,7.311546,NA,NA,NA,NA,NA,5.12,15.01,NA
"670","Snnp","Awasa","June",2016,38.474819,7.058624,13,NA,14.66,NA,NA,5.38,27.21,13
"671","Snnp","Hagere- Selam ","June",2016,38.51921184,6.513880636,9.5,NA,NA,NA,NA,4.68,16.67,9.5
"672","Snnp","Dilla","June",2016,38.30745962,6.410516676,12,NA,10.48,NA,NA,4.24,NA,12
"673","Snnp","Yirega-¦ Chefie ","June",2016,38.1988827,6.16095383,12,NA,12,NA,NA,3.91,12.32,12
"674","Snnp","Welikite","March",2016,37.77266735,8.27732366,11.7,NA,NA,NA,NA,3.76,15.32,11.7
"675","Snnp","Butajira","March",2016,38.42140499,8.173264069,10.3,NA,15.65,NA,NA,5,13.29,10.3
"676","Snnp","Hosahna","March",2016,37.84747123,7.538579317,12,NA,NA,NA,NA,5.25,13.33,12
"677","Snnp","Shone","March",2016,37.94869425,7.134857075,8,NA,NA,NA,NA,7,10.08,8
"678","Snnp","Doyugena","March",2016,37.78333,7.33333,8,NA,NA,NA,NA,5.68,24.34,8
"679","Snnp","Alaba","March",2016,38.086143,7.311546,10,NA,NA,NA,NA,6,12.02,10
"680","Snnp","Awasa","March",2016,38.474819,7.058624,13,NA,NA,NA,NA,5.25,27.8,13
"681","Snnp","Hagere- Selam ","March",2016,38.51921184,6.513880636,8.15,NA,NA,NA,NA,4.68,13.76,8.15
"682","Snnp","Dilla","March",2016,38.30745962,6.410516676,12,NA,12,NA,NA,4.65,NA,12
"683","Snnp","Yirega-¦ Chefie ","March",2016,38.1988827,6.16095383,12,NA,NA,NA,NA,3.91,11.66,12
"684","Snnp","Welikite","May",2016,37.77266735,8.27732366,11.5,NA,NA,NA,NA,3.76,15.16,11.5
"685","Snnp","Butajira","May",2016,38.42140499,8.173264069,10.26,NA,15.38,NA,NA,5,16.91,10.26
"686","Snnp","Hosahna","May",2016,37.84747123,7.538579317,12,NA,NA,NA,NA,5.25,13.33,12
"687","Snnp","Shone","May",2016,37.94869425,7.134857075,8.26,NA,NA,NA,NA,3.84,10.57,8.26
"688","Snnp","Doyugena","May",2016,37.78333,7.33333,8,NA,NA,NA,NA,5.68,26.92,8
"689","Snnp","Alaba","May",2016,38.086143,7.311546,NA,NA,NA,NA,NA,5.39,20,NA
"690","Snnp","Awasa","May",2016,38.474819,7.058624,13.33,NA,15,NA,NA,5.38,28.13,13.33
"691","Snnp","Hagere- Selam ","May",2016,38.51921184,6.513880636,10.1,NA,NA,NA,NA,4.57,16.67,10.1
"692","Snnp","Dilla","May",2016,38.30745962,6.410516676,12,NA,12,NA,NA,4.24,12.32,12
"693","Snnp","Yirega-¦ Chefie ","May",2016,38.1988827,6.16095383,12,NA,NA,NA,NA,3.91,12.32,12
"694","Snnp","Welikite","November",2015,37.77266735,8.27732366,10.5,NA,NA,NA,NA,4.35,16.14,10.5
"695","Snnp","Butajira","November",2015,38.42140499,8.173264069,9.62,NA,13.9,NA,NA,5,15.19,9.62
"696","Snnp","Hosahna","November",2015,37.84747123,7.538579317,12.08,NA,NA,NA,NA,5.25,13.05,12.08
"697","Snnp","Shone","November",2015,37.94869425,7.134857075,10.25,NA,NA,NA,NA,6.59,13.24,10.25
"698","Snnp","Doyugena","November",2015,37.78333,7.33333,8.6,NA,NA,NA,NA,5.53,32.45,8.6
"699","Snnp","Alaba","November",2015,38.086143,7.311546,10,NA,NA,NA,NA,5.68,17.16,10
"700","Snnp","Awasa","November",2015,38.474819,7.058624,13.66,NA,16,NA,NA,5.25,28.24,13.66
"701","Snnp","Hagere- Selam ","November",2015,38.51921184,6.513880636,8.99,NA,NA,NA,NA,4.47,13.76,8.99
"702","Snnp","Dilla","November",2015,38.30745962,6.410516676,11.66,NA,11.49,NA,NA,4.38,NA,11.66
"703","Snnp","Yirega-¦ Chefie ","November",2015,38.1988827,6.16095383,12,NA,NA,NA,NA,3.91,13,12
"704","Snnp","Welikite","October",2015,37.77266735,8.27732366,12.2,NA,NA,NA,NA,3.89,14.71,12.2
"705","Snnp","Butajira","October",2015,38.42140499,8.173264069,11.54,NA,12.99,NA,NA,5,15.59,11.54
"706","Snnp","Hosahna","October",2015,37.84747123,7.538579317,12.42,NA,NA,NA,NA,5.25,13.64,12.42
"707","Snnp","Shone","October",2015,37.94869425,7.134857075,11,NA,NA,NA,NA,7,13.24,11
"708","Snnp","Doyugena","October",2015,37.78333,7.33333,9.5,NA,NA,NA,NA,5.68,31.6,9.5
"709","Snnp","Alaba","October",2015,38.086143,7.311546,10,NA,NA,NA,NA,4.04,15.01,10
"710","Snnp","Awasa","October",2015,38.474819,7.058624,13.66,NA,16,NA,NA,5.25,27.64,13.66
"711","Snnp","Hagere- Selam ","October",2015,38.51921184,6.513880636,9.79,NA,NA,NA,NA,4.57,11.6,9.79
"712","Snnp","Dilla","October",2015,38.30745962,6.410516676,11.32,NA,11.49,NA,NA,4.38,NA,11.32
"713","Snnp","Yirega-¦ Chefie ","October",2015,38.1988827,6.16095383,12.32,NA,NA,NA,NA,3.91,12.32,12.32
"714","Snnp","Welikite","September",2015,37.77266735,8.27732366,11.4,NA,NA,NA,NA,3.76,15.97,11.4
"715","Snnp","Butajira","September",2015,38.42140499,8.173264069,11.54,NA,14.35,NA,NA,5,14.79,11.54
"716","Snnp","Hosahna","September",2015,37.84747123,7.538579317,12,NA,NA,NA,NA,5.25,13.33,12
"717","Snnp","Shone","September",2015,37.94869425,7.134857075,10,NA,NA,NA,NA,7,13.86,10
"718","Snnp","Doyugena","September",2015,37.78333,7.33333,9.5,NA,NA,NA,NA,5.53,33.33,9.5
"719","Snnp","Alaba","September",2015,38.086143,7.311546,10,NA,NA,12,NA,3.82,8.45,10
"720","Snnp","Awasa","September",2015,38.474819,7.058624,14,NA,15.33,NA,NA,5.25,27.64,14
"721","Snnp","Hagere- Selam ","September",2015,38.51921184,6.513880636,9.95,NA,NA,NA,NA,4.58,15.14,9.95
"722","Snnp","Dilla","September",2015,38.30745962,6.410516676,11.66,NA,11.49,NA,NA,3.65,NA,11.66
